srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR2043383,B73xMo17-drought-3,SRX1041461,FALSE,15611343,0,89,B73xMo17-drought-3,"B73xMo17, drought treatment by PEG, biological replicate 3",Zea mays Transcriptome or Gene expression,B73xMo17-drought-3,,,PCR,TRANSCRIPTOMIC,RNA-Seq
SRR2043382,B73xMo17-drought-2,SRX1041459,FALSE,20047868,0,91,B73xMo17-drought-2,"B73xMo17, drought treatment by PEG, biological replicate 2",Zea mays Transcriptome or Gene expression,B73xMo17-drought-2,,,PCR,TRANSCRIPTOMIC,RNA-Seq
SRR2043381,B73xMo17-drought-1,SRX1041458,FALSE,30529098,0,90,B73xMo17-drought-1,"B73xMo17, drought treatment by PEG, biological replicate 1",Zea mays Transcriptome or Gene expression,B73xMo17-drought-1,,,PCR,TRANSCRIPTOMIC,RNA-Seq
SRR2043380,B73xMo17-con-4,SRX1041456,FALSE,29114503,0,89,B73xMo17-con-4,"B73xMo17, control, biological replicate 4",Zea mays Transcriptome or Gene expression,B73xMo17-con-4,,,PCR,TRANSCRIPTOMIC,RNA-Seq
SRR2043379,B73xMo17-con-3,SRX1041455,FALSE,36301348,0,90,B73xMo17-con-3,"B73xMo17, control, biological replicate 3",Zea mays Transcriptome or Gene expression,B73xMo17-con-3,,,PCR,TRANSCRIPTOMIC,RNA-Seq
SRR2043378,B73xMo17-con-2,SRX1041453,FALSE,38101382,0,91,B73xMo17-con-2,"B73xMo17, control, biological replicate 2",Zea mays Transcriptome or Gene expression,B73xMo17-con-2,,,PCR,TRANSCRIPTOMIC,RNA-Seq
SRR2043377,B73xMo17-con-1,SRX1041451,FALSE,20020741,0,91,B73xMo17-con-1,"B73xMo17, control, biological replicate 1",Zea mays Transcriptome or Gene expression,B73xMo17-con-1,,,PCR,TRANSCRIPTOMIC,RNA-Seq
SRR2043376,Mo17-drought-4,SRX1041445,FALSE,35003386,0,90,Mo17-drought-4,"Mo17, drought treatment by PEG, biological replicate 4",Zea mays Transcriptome or Gene expression,Mo17-drought-4,,,PCR,TRANSCRIPTOMIC,RNA-Seq
SRR2043375,Mo17-drought-3,SRX1041443,FALSE,15943346,0,88,Mo17-drought-3,"Mo17, drought treatment by PEG, biological replicate 3",Zea mays Transcriptome or Gene expression,Mo17-drought-3,,,PCR,TRANSCRIPTOMIC,RNA-Seq
SRR2043361,Mo17-drought-2,SRX1041441,FALSE,20519875,0,90,Mo17-drought-2,"Mo17, drought treatment by PEG, biological replicate 2",Zea mays Transcriptome or Gene expression,Mo17-drought-2,,,PCR,TRANSCRIPTOMIC,RNA-Seq
SRR2043349,Mo17-drought-1,SRX1041439,FALSE,26595536,0,90,Mo17-drought-1,"Mo17, drought treatment by PEG, biological replicate 1",Zea mays Transcriptome or Gene expression,Mo17-drought-1,,,PCR,TRANSCRIPTOMIC,RNA-Seq
SRR2043336,Mo17-con-4,SRX1041437,FALSE,16207101,0,89,Mo17-con-4,"Mo17, control, biological replicate 4",Zea mays Transcriptome or Gene expression,Mo17-con-4,,,PCR,TRANSCRIPTOMIC,RNA-Seq
SRR2043332,Mo17-con-3,SRX1041433,FALSE,21797918,0,90,Mo17-con-3,"Mo17, control, biological replicate 3",Zea mays Transcriptome or Gene expression,Mo17-con-3,,,PCR,TRANSCRIPTOMIC,RNA-Seq
SRR2043331,Mo17-con-2,SRX1041431,FALSE,47712454,0,91,Mo17-con-2,"Mo17, control, biological replicate 2",Zea mays Transcriptome or Gene expression,Mo17-con-2,,,PCR,TRANSCRIPTOMIC,RNA-Seq
SRR2043231,Mo17-con-1,SRX1041428,FALSE,25510816,0,91,Mo17-con-1,"Mo17, control, biological replicate 1",Zea mays Transcriptome or Gene expression,Mo17-con-1,,,PCR,TRANSCRIPTOMIC,RNA-Seq
SRR2043228,B73-drought-4,SRX1041426,FALSE,23629579,0,90,B73-drought-4,"B73, drought treatment by PEG, biological replicate 4",Zea mays Transcriptome or Gene expression,B73-drought-4,,,PCR,TRANSCRIPTOMIC,RNA-Seq
SRR2043227,B73-drought-3,SRX1041423,FALSE,23522007,0,89,B73-drought-3,"B73, drought treatment by PEG, biological replicate 3",Zea mays Transcriptome or Gene expression,B73-drought-3,,,PCR,TRANSCRIPTOMIC,RNA-Seq
SRR2043226,B73-drought-2,SRX1041422,FALSE,19119496,0,90,B73-drought-2,"B73, drought treatment by PEG, biological replicate 2",Zea mays Transcriptome or Gene expression,B73-drought-2,,,PCR,TRANSCRIPTOMIC,RNA-Seq
SRR2043220,B73-drought-1,SRX1041419,FALSE,12832759,0,88,B73-drought-1,"B73, drought treatment by PEG, biological replicate 1",Zea mays Transcriptome or Gene expression,B73-drought-1,,,PCR,TRANSCRIPTOMIC,RNA-Seq
SRR2043219,B73-con-4,SRX1041417,FALSE,25459356,0,91,B73-con-4,"B73, control, biological replicate 4",Zea mays Transcriptome or Gene expression,B73-con-4,,,PCR,TRANSCRIPTOMIC,RNA-Seq
SRR2043217,B73-con-3,SRX1041415,FALSE,30180272,0,89,B73-con-3,"B73, control, biological replicate 3",Zea mays Transcriptome or Gene expression,B73-con-3,,,PCR,TRANSCRIPTOMIC,RNA-Seq
SRR2043191,B73-con-2,SRX1041414,FALSE,22252697,0,90,B73-con-2,"B73, control, biological replicate 2",Zea mays Transcriptome or Gene expression,B73-con-2,,,PCR,TRANSCRIPTOMIC,RNA-Seq
