srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,srx_design,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR2995150,B73_H4K5ac_input_rep2,SRX1481232,TRUE,11286814,11286814,250,B73_H4K5ac_input_rep2,"B73 4DAP whole seed H4K5ac input library,rep2",,Zea mays Epigenomics,B73_4DAP_whole_seed,,,size fractionation,GENOMIC,ChIP-Seq
SRR2995149,B73_H4K5ac_input_rep1,SRX1481231,TRUE,10428513,10428513,250,B73_H4K5ac_input_rep1,"B73 4DAP whole seed H4K5ac input library,rep1",,Zea mays Epigenomics,B73_4DAP_whole_seed,,,size fractionation,GENOMIC,ChIP-Seq
SRR2995146,B73_H4K5ac_ChIP_rep3,SRX1481229,TRUE,11874282,11874282,250,B73_H4K5ac_ChIP_rep3,"B73 4DAP whole seed H4K5ac ChIP library,rep3",,Zea mays Epigenomics,B73_4DAP_whole_seed,,,size fractionation,GENOMIC,ChIP-Seq
SRR2995145,B73_H4K5ac_ChIP_rep2,SRX1481228,TRUE,10198700,10198700,250,B73_H4K5ac_ChIP_rep2,"B73 4DAP whole seed H4K5ac ChIP library,rep2",,Zea mays Epigenomics,B73_4DAP_whole_seed,,,size fractionation,GENOMIC,ChIP-Seq
SRR2995143,B73_H4K5ac_ChIP_rep1,SRX1481224,TRUE,9423770,9423770,250,B73_H4K5ac_ChIP_rep1,"B73 4DAP whole seed H4K5ac ChIP library,rep1",,Zea mays Epigenomics,B73_4DAP_whole_seed,,,size fractionation,GENOMIC,ChIP-Seq
SRR2995141,OE1_mRNA_rep3,SRX1481220,TRUE,21737565,21737565,200,OE1_mRNA_rep3,"hda101-1 mutant 4DAP whole seed RNA-seq,rep3",,Zea mays Epigenomics,OE1_4DAP_whole_seed,,,size fractionation,TRANSCRIPTOMIC,RNA-Seq
SRR2995137,OE1_mRNA_rep2,SRX1481218,TRUE,22817325,22817325,250,OE1_mRNA_rep2,"hda101-1 mutant 4DAP whole seed RNA-seq,rep2",,Zea mays Epigenomics,OE1_4DAP_whole_seed,,,size fractionation,TRANSCRIPTOMIC,RNA-Seq
SRR2995135,OE1_mRNA_rep1,SRX1481216,TRUE,19692993,19692993,250,OE1_mRNA_rep1,"hda101-1 mutant 4DAP whole seed RNA-seq,rep1",,Zea mays Epigenomics,OE1_4DAP_whole_seed,,,size fractionation,TRANSCRIPTOMIC,RNA-Seq
SRR2995050,B73_mRNA_rep3,SRX1481185,TRUE,28667025,28667025,200,B73_mRNA_rep3,"B73 4DAP whole seed RNA-seq,rep3",,Zea mays Epigenomics,B73_4DAP_whole_seed,,,size fractionation,TRANSCRIPTOMIC,RNA-Seq
SRR2994962,B_mRNA_rep2,SRX1481181,TRUE,23624822,23624822,250,B3_mRNA_rep2,"B73 4DAP whole seed RNA-seq,rep2",,Zea mays Epigenomics,B73_4DAP_whole_seed,,,size fractionation,TRANSCRIPTOMIC,RNA-Seq
SRR2994961,B73_mRNA_rep11,SRX1481179,TRUE,24166098,24166098,250,CAU_HDA101_project,"B73 4DAP whole seed RNA-seq,rep1",,Zea mays Epigenomics,B73_4DAP_whole_seed,,,size fractionation,TRANSCRIPTOMIC,RNA-Seq
