srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,srx_design,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR6176080,CIMBL7.R2.clean.fastq.gz,SRX3287036,TRUE,19332530,19332530,250,179,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,CIMBL7,,179,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176081,CIMBL83.R1.clean.fastq.gz,SRX3287035,TRUE,16653170,16653170,250,184,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,CIMBL83,,184,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176082,CIMBL82.R1.clean.fastq.gz,SRX3287034,TRUE,16117253,16117253,250,135,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,CIMBL82,,135,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176083,CIMBL142.R1.clean.fastq.gz,SRX3287033,TRUE,19442171,19442171,250,224,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,CIMBL142,,224,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176084,CIMBL141.R2.clean.fastq.gz,SRX3287032,TRUE,16340240,16340240,250,123,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,CIMBL141,,123,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176085,CIMBL157.R1.clean.fastq.gz,SRX3287031,TRUE,19275266,19275266,250,74,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,CIMBL157,,74,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176086,CIMBL125.R2.clean.fastq.gz,SRX3287030,TRUE,17497212,17497212,250,204,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,CIMBL125,,204,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176087,CIMBL124.R1.clean.fastq.gz,SRX3287029,TRUE,3797613,3797613,250,38,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,CIMBL124,,38,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176088,268.R2.clean.fastq.gz,SRX3287028,TRUE,1652337,1652337,250,285,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,268,,285,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176089,CIMBL127.R1.clean.fastq.gz,SRX3287027,TRUE,15661917,15661917,250,82,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,CIMBL127,,82,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176090,CIMBL139.R2.clean.fastq.gz,SRX3287026,TRUE,16861656,16861656,250,120,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,CIMBL139,,120,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176091,CIMBL133.R2.clean.fastq.gz,SRX3287025,TRUE,16782435,16782435,250,168,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,CIMBL133,,168,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176092,CIMBL140.R1.clean.fastq.gz,SRX3287024,TRUE,19542813,19542813,250,202,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,CIMBL140,,202,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176093,CIMBL13.R1.clean.fastq.gz,SRX3287023,TRUE,16610480,16610480,250,151,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,CIMBL13,,151,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176094,CIMBL38.R1.clean.fastq.gz,SRX3287022,TRUE,5001595,5001595,250,118,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,CIMBL38,,118,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176095,ZHENG29.R2.clean.fastq.gz,SRX3287021,TRUE,18965622,18965622,250,275,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,ZHENG29,,275,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176096,LG001.R1.clean.fastq.gz,SRX3287020,TRUE,15804447,15804447,250,251,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,LG001,,251,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176097,L3180.R1.clean.fastq.gz,SRX3287019,TRUE,22285982,22285982,250,266,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,L3180,,266,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176098,K22.R1.clean.fastq.gz,SRX3287018,TRUE,21363503,21363503,250,304,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,K22,,304,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176099,K12.R2.clean.fastq.gz,SRX3287017,TRUE,18385999,18385999,250,58,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,K12,,58,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176100,K10.R1.clean.fastq.gz,SRX3287016,TRUE,19384122,19384122,250,30,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,K10,,30,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176101,JY01.R2.clean.fastq.gz,SRX3287015,TRUE,16386164,16386164,250,59,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,JY01,,59,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176102,JIAO51.R2.clean.fastq.gz,SRX3287014,TRUE,19007765,19007765,250,313,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,JIAO51,,313,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176103,JI853.R1.clean.fastq.gz,SRX3287013,TRUE,15787628,15787628,250,7,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,JI853,,7,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176104,ZZ01.R1.clean.fastq.gz,SRX3287012,TRUE,17181249,17181249,250,241,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,ZZ01,,241,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176105,ZZ03.R2.clean.fastq.gz,SRX3287011,TRUE,20134995,20134995,250,288,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,ZZ03,,288,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176106,ZHONG69.R2.clean.fastq.gz,SRX3287010,TRUE,19233395,19233395,250,260,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,ZHONG69,,260,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176107,ZI330.R1.clean.fastq.gz,SRX3287009,TRUE,18276523,18276523,250,342,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,ZI330,,342,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176108,ZHENG653.R2.clean.fastq.gz,SRX3287008,TRUE,17300161,17300161,250,264,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,ZHENG653,,264,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176109,ZHI41.R2.clean.fastq.gz,SRX3287007,TRUE,15656018,15656018,250,248,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,ZHI41,,248,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176110,LIAO159.R1.clean.fastq.gz,SRX3287006,TRUE,21553159,21553159,250,236,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,LIAO159,,236,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176111,LIAO138.R2.clean.fastq.gz,SRX3287005,TRUE,17868086,17868086,250,218,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,LIAO138,,218,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176112,ZHENG28.R1.clean.fastq.gz,SRX3287004,TRUE,15880195,15880195,250,286,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,ZHENG28,,286,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
SRR6176113,CIMBL15.R2.clean.fastq.gz,SRX3287003,TRUE,27012899,27012899,250,79,eQTL analysis of 5 DAP maize kernel,Total mRNAs are accumulated using oligo(dT) before library construction,eQTL analysis of 5 DAP maize kernel,CIMBL15,,79,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
