srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR6002778,XZ19_CAU437_CHINRG567.bam,SRX3158125,TRUE,18839042,18839042,200,CAU437_CHINRG567,WGS of maize:XZ19,Maize Haplotype Map version 3,hmp3_XZ19,,CAU437_CHINRG567,RANDOM,GENOMIC,WGS
SRR6002779,Y223_CAU109_CHINRG3.bam,SRX3158124,TRUE,8195240,8195240,200,CAU109_CHINRG3,WGS of maize:Y223,Maize Haplotype Map version 3,hmp3_Y223,,CAU109_CHINRG3,RANDOM,GENOMIC,WGS
SRR6002780,Y223_CAU109_CHINRG761.bam,SRX3158123,TRUE,1042154,1042154,200,CAU109_CHINRG761,WGS of maize:Y223,Maize Haplotype Map version 3,hmp3_Y223,,CAU109_CHINRG761,RANDOM,GENOMIC,WGS
SRR6002781,Z31B_CAU394_CHINRG892.bam,SRX3158122,TRUE,7958973,7958973,200,CAU394_CHINRG892,WGS of maize:Z31B,Maize Haplotype Map version 3,hmp3_Z31B,,CAU394_CHINRG892,RANDOM,GENOMIC,WGS
SRR6002782,ZPON7_IL40_CHINRG113.bam,SRX3158121,TRUE,18925139,18925139,200,IL40_CHINRG113,WGS of maize:ZPON7,Maize Haplotype Map version 3,hmp3_ZPON7,,IL40_CHINRG113,RANDOM,GENOMIC,WGS
SRR6002783,ZS01250_CAU568_CHINRG41.bam,SRX3158120,TRUE,8368482,8368482,200,CAU568_CHINRG41,WGS of maize:ZS01250,Maize Haplotype Map version 3,hmp3_ZS01250,,CAU568_CHINRG41,RANDOM,GENOMIC,WGS
SRR6002784,ZS01250_CAU568_CHINRG783.bam,SRX3158119,TRUE,266815,266815,200,CAU568_CHINRG783,WGS of maize:ZS01250,Maize Haplotype Map version 3,hmp3_ZS01250,,CAU568_CHINRG783,RANDOM,GENOMIC,WGS
SRR6002785,fanrong2_CAU430_CHINRG560.bam,SRX3158118,TRUE,22889649,22889649,200,CAU430_CHINRG560,WGS of maize:fanrong2,Maize Haplotype Map version 3,hmp3_fanrong2,,CAU430_CHINRG560,RANDOM,GENOMIC,WGS
SRR6002786,song1145_CAU325_CHINRG495.bam,SRX3158117,TRUE,1493902,1493902,200,CAU325_CHINRG495,WGS of maize:song1145,Maize Haplotype Map version 3,hmp3_song1145,,CAU325_CHINRG495,RANDOM,GENOMIC,WGS
SRR6002787,song1145_CAU325_CHINRG17.bam,SRX3158116,TRUE,5572256,5572256,200,CAU325_CHINRG17,WGS of maize:song1145,Maize Haplotype Map version 3,hmp3_song1145,,CAU325_CHINRG17,RANDOM,GENOMIC,WGS
SRR6002788,shuangtaiwu_CAU243_CHINRG445.bam,SRX3158115,TRUE,20518277,20518277,200,CAU243_CHINRG445,WGS of maize:shuangtaiwu,Maize Haplotype Map version 3,hmp3_shuangtaiwu,,CAU243_CHINRG445,RANDOM,GENOMIC,WGS
SRR6002789,shuangM9B-1_CAU96_CHINRG359.bam,SRX3158114,TRUE,7177769,7177769,200,CAU96_CHINRG359,WGS of maize:shuangM9B-1,Maize Haplotype Map version 3,hmp3_shuangM9B-1,,CAU96_CHINRG359,RANDOM,GENOMIC,WGS
SRR6002790,fangyin_IL9_CHINRG157.bam,SRX3158113,TRUE,24197981,24197981,200,IL9_CHINRG157,WGS of maize:fangyin,Maize Haplotype Map version 3,hmp3_fangyin,,IL9_CHINRG157,RANDOM,GENOMIC,WGS
SRR6002791,shen5005_IL1_CHINRG162.bam,SRX3158112,TRUE,13205772,13205772,200,IL1_CHINRG162,WGS of maize:shen5005,Maize Haplotype Map version 3,hmp3_shen5005,,IL1_CHINRG162,RANDOM,GENOMIC,WGS
SRR6002792,qi35_CAU67_CHINRG297.bam,SRX3158111,TRUE,14767548,14767548,200,CAU67_CHINRG297,WGS of maize:qi35,Maize Haplotype Map version 3,hmp3_qi35,,CAU67_CHINRG297,RANDOM,GENOMIC,WGS
SRR6002793,qi35_CAU67_CHINRG256.bam,SRX3158110,TRUE,256894,256894,200,CAU67_CHINRG256,WGS of maize:qi35,Maize Haplotype Map version 3,hmp3_qi35,,CAU67_CHINRG256,RANDOM,GENOMIC,WGS
SRR6002794,qi318_IL104_CHINRG178.bam,SRX3158109,TRUE,15538281,15538281,200,IL104_CHINRG178,WGS of maize:qi318,Maize Haplotype Map version 3,hmp3_qi318,,IL104_CHINRG178,RANDOM,GENOMIC,WGS
SRR6002795,oh07B_CAU481_CHINRG768.bam,SRX3158108,TRUE,10719429,10719429,200,CAU481_CHINRG768,WGS of maize:oh07B,Maize Haplotype Map version 3,hmp3_oh07B,,CAU481_CHINRG768,RANDOM,GENOMIC,WGS
SRR6002796,fu8529_CAU444_CHINRG25.bam,SRX3158107,TRUE,12240111,12240111,200,CAU444_CHINRG25,WGS of maize:fu8529,Maize Haplotype Map version 3,hmp3_fu8529,,CAU444_CHINRG25,RANDOM,GENOMIC,WGS
SRR6002797,yue89E4-2_CAU71_CHINRG301.bam,SRX3158106,TRUE,32256804,32256804,200,CAU71_CHINRG301,WGS of maize:yue89E4-2,Maize Haplotype Map version 3,hmp3_yue89E4-2,,CAU71_CHINRG301,RANDOM,GENOMIC,WGS
SRR6002798,fu8527_IL67_CHINRG87.bam,SRX3158105,TRUE,12951867,12951867,200,IL67_CHINRG87,WGS of maize:fu8527,Maize Haplotype Map version 3,hmp3_fu8527,,IL67_CHINRG87,RANDOM,GENOMIC,WGS
SRR6002799,PHT77_CAU482_CHINRG599.bam,SRX3158104,TRUE,1106878,1106878,200,CAU482_CHINRG599,WGS of maize:PHT77,Maize Haplotype Map version 3,hmp3_PHT77,,CAU482_CHINRG599,RANDOM,GENOMIC,WGS
SRR6002800,e220_CAU398_CHINRG555.bam,SRX3158103,TRUE,20572808,20572808,200,CAU398_CHINRG555,WGS of maize:e220,Maize Haplotype Map version 3,hmp3_e220,,CAU398_CHINRG555,RANDOM,GENOMIC,WGS
SRR6002801,PHR55_CAU558_CHINRG725.bam,SRX3158102,TRUE,2213914,2213914,200,CAU558_CHINRG725,WGS of maize:PHR55,Maize Haplotype Map version 3,hmp3_PHR55,,CAU558_CHINRG725,RANDOM,GENOMIC,WGS
SRR6002767,N68a_CAU169_CHINRG333.bam,SRX3158101,TRUE,6600607,6600607,200,CAU169_CHINRG333,WGS of maize:N68a,Maize Haplotype Map version 3,hmp3_N68a,,CAU169_CHINRG333,RANDOM,GENOMIC,WGS
SRR6002469,ND246_IL18_CHINRG181.bam,SRX3158100,TRUE,12792682,12792682,200,IL18_CHINRG181,WGS of maize:ND246,Maize Haplotype Map version 3,hmp3_ND246,,IL18_CHINRG181,RANDOM,GENOMIC,WGS
SRR6002470,N42_CAU30_CHINRG1.bam,SRX3158099,TRUE,5284176,5284176,200,CAU30_CHINRG1,WGS of maize:N42,Maize Haplotype Map version 3,hmp3_N42,,CAU30_CHINRG1,RANDOM,GENOMIC,WGS
SRR6002471,N42_CAU30_CHINRG1022.bam,SRX3158098,TRUE,27441153,27441153,200,CAU30_CHINRG1022,WGS of maize:N42,Maize Haplotype Map version 3,hmp3_N42,,CAU30_CHINRG1022,RANDOM,GENOMIC,WGS
SRR6002472,Ms71_CAU301_CHINRG15.bam,SRX3158097,TRUE,8673488,8673488,200,CAU301_CHINRG15,WGS of maize:Ms71,Maize Haplotype Map version 3,hmp3_Ms71,,CAU301_CHINRG15,RANDOM,GENOMIC,WGS
SRR6002473,N192_CAU424_CHINRG659.bam,SRX3158096,TRUE,11818103,11818103,202,CAU424_CHINRG659,WGS of maize:N192,Maize Haplotype Map version 3,hmp3_N192,,CAU424_CHINRG659,RANDOM,GENOMIC,WGS
SRR6002474,MP_704_IL41_CHINRG114.bam,SRX3158095,TRUE,22026840,22026840,200,IL41_CHINRG114,WGS of maize:MP,Maize Haplotype Map version 3,hmp3_MP,,IL41_CHINRG114,RANDOM,GENOMIC,WGS
SRR6002475,Max_CAU161_CHINRG377.bam,SRX3158094,TRUE,19832177,19832177,200,CAU161_CHINRG377,WGS of maize:Max,Maize Haplotype Map version 3,hmp3_Max,,CAU161_CHINRG377,RANDOM,GENOMIC,WGS
SRR6002476,equn4_CAU163_CHINRG424.bam,SRX3158093,TRUE,13321984,13321984,200,CAU163_CHINRG424,WGS of maize:equn4,Maize Haplotype Map version 3,hmp3_equn4,,CAU163_CHINRG424,RANDOM,GENOMIC,WGS
SRR6002477,ziduosui_CAU329_CHINRG508.bam,SRX3158092,TRUE,13909359,13909359,202,CAU329_CHINRG508,WGS of maize:ziduosui,Maize Haplotype Map version 3,hmp3_ziduosui,,CAU329_CHINRG508,RANDOM,GENOMIC,WGS
SRR6002478,NN14B_IL39_CHINRG112.bam,SRX3158091,TRUE,13162160,13162160,200,IL39_CHINRG112,WGS of maize:NN14B,Maize Haplotype Map version 3,hmp3_NN14B,,IL39_CHINRG112,RANDOM,GENOMIC,WGS
SRR6002479,NQ508_CAU647_CHINRG830.bam,SRX3158090,TRUE,4235882,4235882,200,CAU647_CHINRG830,WGS of maize:NQ508,Maize Haplotype Map version 3,hmp3_NQ508,,CAU647_CHINRG830,RANDOM,GENOMIC,WGS
SRR6002480,XF197_CAU139_CHINRG362.bam,SRX3158089,TRUE,19463378,19463378,200,CAU139_CHINRG362,WGS of maize:XF197,Maize Haplotype Map version 3,hmp3_XF197,,CAU139_CHINRG362,RANDOM,GENOMIC,WGS
SRR6002481,XF134_CAU241_CHINRG443.bam,SRX3158088,TRUE,25369606,25369606,200,CAU241_CHINRG443,WGS of maize:XF134,Maize Haplotype Map version 3,hmp3_XF134,,CAU241_CHINRG443,RANDOM,GENOMIC,WGS
SRR6002482,XF117_CAU159_CHINRG375.bam,SRX3158087,TRUE,8291563,8291563,200,CAU159_CHINRG375,WGS of maize:XF117,Maize Haplotype Map version 3,hmp3_XF117,,CAU159_CHINRG375,RANDOM,GENOMIC,WGS
SRR6002483,X314_CAU276_CHINRG11.bam,SRX3158086,TRUE,9881500,9881500,200,CAU276_CHINRG11,WGS of maize:X314,Maize Haplotype Map version 3,hmp3_X314,,CAU276_CHINRG11,RANDOM,GENOMIC,WGS
SRR6002484,WN11H_CAU28_CHINRG924.bam,SRX3158085,TRUE,16345905,16345905,200,CAU28_CHINRG924,WGS of maize:WN11H,Maize Haplotype Map version 3,hmp3_WN11H,,CAU28_CHINRG924,RANDOM,GENOMIC,WGS
SRR6002485,WIL900_IL45_CHINRG118.bam,SRX3158084,TRUE,22352329,22352329,200,IL45_CHINRG118,WGS of maize:WIL900,Maize Haplotype Map version 3,hmp3_WIL900,,IL45_CHINRG118,RANDOM,GENOMIC,WGS
SRR6002486,WIL900_CAU629_CHINRG813.bam,SRX3158083,TRUE,614359,614359,200,CAU629_CHINRG813,WGS of maize:WIL900,Maize Haplotype Map version 3,hmp3_WIL900,,CAU629_CHINRG813,RANDOM,GENOMIC,WGS
SRR6002487,WIL900_CAU629_CHINRG81.bam,SRX3158082,TRUE,6508041,6508041,200,CAU629_CHINRG81,WGS of maize:WIL900,Maize Haplotype Map version 3,hmp3_WIL900,,CAU629_CHINRG81,RANDOM,GENOMIC,WGS
SRR6002488,PHR58_CAU613_CHINRG1001.bam,SRX3158081,TRUE,15684241,15684241,200,CAU613_CHINRG1001,WGS of maize:PHR58,Maize Haplotype Map version 3,hmp3_PHR58,,CAU613_CHINRG1001,RANDOM,GENOMIC,WGS
SRR6002489,XF27_CAU288_CHINRG479.bam,SRX3158080,TRUE,5755507,5755507,200,CAU288_CHINRG479,WGS of maize:XF27,Maize Haplotype Map version 3,hmp3_XF27,,CAU288_CHINRG479,RANDOM,GENOMIC,WGS
SRR6002490,XF223_CAU138_CHINRG327.bam,SRX3158079,TRUE,39354786,39354786,200,CAU138_CHINRG327,WGS of maize:XF223,Maize Haplotype Map version 3,hmp3_XF223,,CAU138_CHINRG327,RANDOM,GENOMIC,WGS
SRR6002491,liao5110_CAU60_CHINRG999.bam,SRX3158078,TRUE,1885110,1885110,200,CAU60_CHINRG999,WGS of maize:liao5110,Maize Haplotype Map version 3,hmp3_liao5110,,CAU60_CHINRG999,RANDOM,GENOMIC,WGS
SRR6002492,liao7794_CAU59_CHINRG248.bam,SRX3158077,TRUE,74779,74779,200,CAU59_CHINRG248,WGS of maize:liao7794,Maize Haplotype Map version 3,hmp3_liao7794,,CAU59_CHINRG248,RANDOM,GENOMIC,WGS
SRR6002493,PHV53_CAU616_CHINRG803.bam,SRX3158076,TRUE,139495,139495,200,CAU616_CHINRG803,WGS of maize:PHV53,Maize Haplotype Map version 3,hmp3_PHV53,,CAU616_CHINRG803,RANDOM,GENOMIC,WGS
SRR6002494,PHK35_IL91_CHINRG194.bam,SRX3158075,TRUE,14855363,14855363,200,IL91_CHINRG194,WGS of maize:PHK35,Maize Haplotype Map version 3,hmp3_PHK35,,IL91_CHINRG194,RANDOM,GENOMIC,WGS
SRR6002495,liao2202_IL64_CHINRG138.bam,SRX3158074,TRUE,17763636,17763636,200,IL64_CHINRG138,WGS of maize:liao2202,Maize Haplotype Map version 3,hmp3_liao2202,,IL64_CHINRG138,RANDOM,GENOMIC,WGS
SRR6002496,liao2204_CAU443_CHINRG571.bam,SRX3158073,TRUE,3598628,3598628,200,CAU443_CHINRG571,WGS of maize:liao2204,Maize Haplotype Map version 3,hmp3_liao2204,,CAU443_CHINRG571,RANDOM,GENOMIC,WGS
SRR6002497,lan766-4-2_CAU53_CHINRG242.bam,SRX3158072,TRUE,301153,301153,200,CAU53_CHINRG242,WGS of maize:lan766-4-2,Maize Haplotype Map version 3,hmp3_lan766-4-2,,CAU53_CHINRG242,RANDOM,GENOMIC,WGS
SRR6002498,lan766-4-2_CAU53_CHINRG283.bam,SRX3158071,TRUE,6439528,6439528,200,CAU53_CHINRG283,WGS of maize:lan766-4-2,Maize Haplotype Map version 3,hmp3_lan766-4-2,,CAU53_CHINRG283,RANDOM,GENOMIC,WGS
SRR6002499,liao5110_CAU60_CHINRG249.bam,SRX3158070,TRUE,18883,18883,200,CAU60_CHINRG249,WGS of maize:liao5110,Maize Haplotype Map version 3,hmp3_liao5110,,CAU60_CHINRG249,RANDOM,GENOMIC,WGS
SRR6002500,liao5110_CAU60_CHINRG290.bam,SRX3158069,TRUE,3823927,3823927,200,CAU60_CHINRG290,WGS of maize:liao5110,Maize Haplotype Map version 3,hmp3_liao5110,,CAU60_CHINRG290,RANDOM,GENOMIC,WGS
SRR6002501,liao2204_CAU443_CHINRG866.bam,SRX3158068,TRUE,8369447,8369447,200,CAU443_CHINRG866,WGS of maize:liao2204,Maize Haplotype Map version 3,hmp3_liao2204,,CAU443_CHINRG866,RANDOM,GENOMIC,WGS
SRR6002502,liao4271_IL63_CHINRG137.bam,SRX3158067,TRUE,17822256,17822256,200,IL63_CHINRG137,WGS of maize:liao4271,Maize Haplotype Map version 3,hmp3_liao4271,,IL63_CHINRG137,RANDOM,GENOMIC,WGS
SRR6002503,PHN66_CAU557_CHINRG898.bam,SRX3158066,TRUE,13802530,13802530,200,CAU557_CHINRG898,WGS of maize:PHN66,Maize Haplotype Map version 3,hmp3_PHN66,,CAU557_CHINRG898,RANDOM,GENOMIC,WGS
SRR6002504,PHN66_CAU557_CHINRG724.bam,SRX3158065,TRUE,3476132,3476132,200,CAU557_CHINRG724,WGS of maize:PHN66,Maize Haplotype Map version 3,hmp3_PHN66,,CAU557_CHINRG724,RANDOM,GENOMIC,WGS
SRR6002505,PHT22_CAU608_CHINRG795.bam,SRX3158064,TRUE,1167384,1167384,200,CAU608_CHINRG795,WGS of maize:PHT22,Maize Haplotype Map version 3,hmp3_PHT22,,CAU608_CHINRG795,RANDOM,GENOMIC,WGS
SRR6002506,PHT69_CAU615_CHINRG802.bam,SRX3158063,TRUE,71105,71105,200,CAU615_CHINRG802,WGS of maize:PHT69,Maize Haplotype Map version 3,hmp3_PHT69,,CAU615_CHINRG802,RANDOM,GENOMIC,WGS
SRR6002507,PHN29_CAU502_CHINRG675.bam,SRX3158062,TRUE,5846403,5846403,200,CAU502_CHINRG675,WGS of maize:PHN29,Maize Haplotype Map version 3,hmp3_PHN29,,CAU502_CHINRG675,RANDOM,GENOMIC,WGS
SRR6002508,PHR25_CAU512_CHINRG686.bam,SRX3158061,TRUE,1233050,1233050,200,CAU512_CHINRG686,WGS of maize:PHR25,Maize Haplotype Map version 3,hmp3_PHR25,,CAU512_CHINRG686,RANDOM,GENOMIC,WGS
SRR6002509,PHT69_CAU615_CHINRG78.bam,SRX3158060,TRUE,9129797,9129797,200,CAU615_CHINRG78,WGS of maize:PHT69,Maize Haplotype Map version 3,hmp3_PHT69,,CAU615_CHINRG78,RANDOM,GENOMIC,WGS
SRR6002510,PHN29_CAU502_CHINRG676.bam,SRX3158059,TRUE,5846403,5846403,200,CAU502_CHINRG676,WGS of maize:PHN29,Maize Haplotype Map version 3,hmp3_PHN29,,CAU502_CHINRG676,RANDOM,GENOMIC,WGS
SRR6002511,zhonger02_CAU233_CHINRG417.bam,SRX3158058,TRUE,524525,524525,200,CAU233_CHINRG417,WGS of maize:zhonger02,Maize Haplotype Map version 3,hmp3_zhonger02,,CAU233_CHINRG417,RANDOM,GENOMIC,WGS
SRR6002512,PHNV9_CAU649_CHINRG84.bam,SRX3158057,TRUE,7776810,7776810,200,CAU649_CHINRG84,WGS of maize:PHNV9,Maize Haplotype Map version 3,hmp3_PHNV9,,CAU649_CHINRG84,RANDOM,GENOMIC,WGS
SRR6002513,PHNV9_CAU649_CHINRG832.bam,SRX3158056,TRUE,657994,657994,200,CAU649_CHINRG832,WGS of maize:PHNV9,Maize Haplotype Map version 3,hmp3_PHNV9,,CAU649_CHINRG832,RANDOM,GENOMIC,WGS
SRR6002514,PHN73_IL46_CHINRG119.bam,SRX3158055,TRUE,23195358,23195358,200,IL46_CHINRG119,WGS of maize:PHN73,Maize Haplotype Map version 3,hmp3_PHN73,,IL46_CHINRG119,RANDOM,GENOMIC,WGS
SRR6002515,PHPR5_CAU567_CHINRG72.bam,SRX3158054,TRUE,10318258,10318258,200,CAU567_CHINRG72,WGS of maize:PHPR5,Maize Haplotype Map version 3,hmp3_PHPR5,,CAU567_CHINRG72,RANDOM,GENOMIC,WGS
SRR6002516,PHP76_CAU550_CHINRG779.bam,SRX3158053,TRUE,2641423,2641423,200,CAU550_CHINRG779,WGS of maize:PHP76,Maize Haplotype Map version 3,hmp3_PHP76,,CAU550_CHINRG779,RANDOM,GENOMIC,WGS
SRR6002517,zhong128_CAU245_CHINRG447.bam,SRX3158052,TRUE,18817744,18817744,200,CAU245_CHINRG447,WGS of maize:zhong128,Maize Haplotype Map version 3,hmp3_zhong128,,CAU245_CHINRG447,RANDOM,GENOMIC,WGS
SRR6002518,PHP02_CAU479_CHINRG598.bam,SRX3158051,TRUE,1883308,1883308,200,CAU479_CHINRG598,WGS of maize:PHP02,Maize Haplotype Map version 3,hmp3_PHP02,,CAU479_CHINRG598,RANDOM,GENOMIC,WGS
SRR6002519,PHR25_CAU512_CHINRG36.bam,SRX3158050,TRUE,6334281,6334281,200,CAU512_CHINRG36,WGS of maize:PHR25,Maize Haplotype Map version 3,hmp3_PHR25,,CAU512_CHINRG36,RANDOM,GENOMIC,WGS
SRR6002520,PHPR5_CAU567_CHINRG782.bam,SRX3158049,TRUE,372734,372734,200,CAU567_CHINRG782,WGS of maize:PHPR5,Maize Haplotype Map version 3,hmp3_PHPR5,,CAU567_CHINRG782,RANDOM,GENOMIC,WGS
SRR6002521,zhongxi042_CAU321_CHINRG551.bam,SRX3158048,TRUE,9444854,9444854,200,CAU321_CHINRG551,WGS of maize:zhongxi042,Maize Haplotype Map version 3,hmp3_zhongxi042,,CAU321_CHINRG551,RANDOM,GENOMIC,WGS
SRR6002522,PHW17_CAU624_CHINRG902.bam,SRX3158047,TRUE,22420104,22420104,200,CAU624_CHINRG902,WGS of maize:PHW17,Maize Haplotype Map version 3,hmp3_PHW17,,CAU624_CHINRG902,RANDOM,GENOMIC,WGS
SRR6002523,PHN73_CAU634_CHINRG908.bam,SRX3158046,TRUE,1785915,1785915,200,CAU634_CHINRG908,WGS of maize:PHN73,Maize Haplotype Map version 3,hmp3_PHN73,,CAU634_CHINRG908,RANDOM,GENOMIC,WGS
SRR6002524,W8304_CAU585_CHINRG745.bam,SRX3158045,TRUE,11512444,11512444,200,CAU585_CHINRG745,WGS of maize:W8304,Maize Haplotype Map version 3,hmp3_W8304,,CAU585_CHINRG745,RANDOM,GENOMIC,WGS
SRR6002525,W8555_CAU603_CHINRG75.bam,SRX3158044,TRUE,8769153,8769153,200,CAU603_CHINRG75,WGS of maize:W8555,Maize Haplotype Map version 3,hmp3_W8555,,CAU603_CHINRG75,RANDOM,GENOMIC,WGS
SRR6002526,W64A_CAU307_CHINRG943.bam,SRX3158043,TRUE,7016481,7016481,200,CAU307_CHINRG943,WGS of maize:W64A,Maize Haplotype Map version 3,hmp3_W64A,,CAU307_CHINRG943,RANDOM,GENOMIC,WGS
SRR6002527,W668_CAU267_CHINRG467.bam,SRX3158042,TRUE,31696190,31696190,200,CAU267_CHINRG467,WGS of maize:W668,Maize Haplotype Map version 3,hmp3_W668,,CAU267_CHINRG467,RANDOM,GENOMIC,WGS
SRR6002528,W967_CAU377_CHINRG635.bam,SRX3158041,TRUE,13156101,13156101,202,CAU377_CHINRG635,WGS of maize:W967,Maize Haplotype Map version 3,hmp3_W967,,CAU377_CHINRG635,RANDOM,GENOMIC,WGS
SRR6002529,W968_CAU351_CHINRG552.bam,SRX3158040,TRUE,9898345,9898345,200,CAU351_CHINRG552,WGS of maize:W968,Maize Haplotype Map version 3,hmp3_W968,,CAU351_CHINRG552,RANDOM,GENOMIC,WGS
SRR6002530,W8555_CAU603_CHINRG790.bam,SRX3158039,TRUE,2703593,2703593,200,CAU603_CHINRG790,WGS of maize:W8555,Maize Haplotype Map version 3,hmp3_W8555,,CAU603_CHINRG790,RANDOM,GENOMIC,WGS
SRR6002531,W966_CAU376_CHINRG634.bam,SRX3158038,TRUE,9089815,9089815,202,CAU376_CHINRG634,WGS of maize:W966,Maize Haplotype Map version 3,hmp3_W966,,CAU376_CHINRG634,RANDOM,GENOMIC,WGS
SRR6002532,PHT55_CAU485_CHINRG991.bam,SRX3158037,TRUE,8440448,8440448,200,CAU485_CHINRG991,WGS of maize:PHT55,Maize Haplotype Map version 3,hmp3_PHT55,,CAU485_CHINRG991,RANDOM,GENOMIC,WGS
SRR6002533,W969_CAU352_CHINRG885.bam,SRX3158036,TRUE,9674613,9674613,200,CAU352_CHINRG885,WGS of maize:W969,Maize Haplotype Map version 3,hmp3_W969,,CAU352_CHINRG885,RANDOM,GENOMIC,WGS
SRR6002534,W9706_IL52_CHINRG125.bam,SRX3158035,TRUE,20827953,20827953,200,IL52_CHINRG125,WGS of maize:W9706,Maize Haplotype Map version 3,hmp3_W9706,,IL52_CHINRG125,RANDOM,GENOMIC,WGS
SRR6002535,PHT55_CAU485_CHINRG770.bam,SRX3158034,TRUE,4155419,4155419,200,CAU485_CHINRG770,WGS of maize:PHT55,Maize Haplotype Map version 3,hmp3_PHT55,,CAU485_CHINRG770,RANDOM,GENOMIC,WGS
SRR6002536,luyuan133_IL68_CHINRG141.bam,SRX3158033,TRUE,16767303,16767303,200,IL68_CHINRG141,WGS of maize:luyuan133,Maize Haplotype Map version 3,hmp3_luyuan133,,IL68_CHINRG141,RANDOM,GENOMIC,WGS
SRR6002537,luyuan133_CAU447_CHINRG574.bam,SRX3158032,TRUE,1048119,1048119,200,CAU447_CHINRG574,WGS of maize:luyuan133,Maize Haplotype Map version 3,hmp3_luyuan133,,CAU447_CHINRG574,RANDOM,GENOMIC,WGS
SRR6002538,PHK93_CAU555_CHINRG722.bam,SRX3158031,TRUE,1599562,1599562,200,CAU555_CHINRG722,WGS of maize:PHK93,Maize Haplotype Map version 3,hmp3_PHK93,,CAU555_CHINRG722,RANDOM,GENOMIC,WGS
SRR6002539,PN2-8_CAU262_CHINRG1014.bam,SRX3158030,TRUE,13058242,13058242,200,CAU262_CHINRG1014,WGS of maize:PN2-8,Maize Haplotype Map version 3,hmp3_PN2-8,,CAU262_CHINRG1014,RANDOM,GENOMIC,WGS
SRR6002540,PN2_CAU187_CHINRG390.bam,SRX3158029,TRUE,18180026,18180026,200,CAU187_CHINRG390,WGS of maize:PN2,Maize Haplotype Map version 3,hmp3_PN2,,CAU187_CHINRG390,RANDOM,GENOMIC,WGS
SRR6002541,longkang1_CAU64_CHINRG253.bam,SRX3158028,TRUE,39465,39465,200,CAU64_CHINRG253,WGS of maize:longkang1,Maize Haplotype Map version 3,hmp3_longkang1,,CAU64_CHINRG253,RANDOM,GENOMIC,WGS
