srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR5725634,B109_HL5WNCCXX_L5.clean_srt_dedup.bam,SRX2941858,TRUE,37511375,37511375,300,B109_HL5WNCCXX_L5,WGS of maize:282set_B109,Whole genome sequencing of maize 282 panel,282set_B109,,B109_HL5WNCCXX_L5,RANDOM,GENOMIC,WGS
SRR5725635,B10_HLCY2CCXX_L4.clean_srt_dedup.bam,SRX2941857,TRUE,20312427,20312427,300,B10_HLCY2CCXX_L4,WGS of maize:282set_B10,Whole genome sequencing of maize 282 panel,282set_B10,,B10_HLCY2CCXX_L4,RANDOM,GENOMIC,WGS
SRR5725636,B14A_HL5WNCCXX_L5.clean_srt_dedup.bam,SRX2941856,TRUE,30951703,30951703,300,B14A_HL5WNCCXX_L5,WGS of maize:282set_B14A,Whole genome sequencing of maize 282 panel,282set_B14A,,B14A_HL5WNCCXX_L5,RANDOM,GENOMIC,WGS
SRR5725637,B164_HLC27CCXX_L8.clean_srt_dedup.bam,SRX2941855,TRUE,10443559,10443559,300,B164_HLC27CCXX_L8,WGS of maize:282set_B164,Whole genome sequencing of maize 282 panel,282set_B164,,B164_HLC27CCXX_L8,RANDOM,GENOMIC,WGS
SRR5725638,CML261_HJ7HFCCXX_L8.clean_srt_dedup.bam,SRX2941854,TRUE,10673485,10673485,300,CML261_HJ7HFCCXX_L8,WGS of maize:282set_CML261,Whole genome sequencing of maize 282 panel,282set_CML261,,CML261_HJ7HFCCXX_L8,RANDOM,GENOMIC,WGS
SRR5725639,VA102_HL5WNCCXX_L4.clean_srt_dedup.bam,SRX2941853,TRUE,40695670,40695670,300,VA102_HL5WNCCXX_L4,WGS of maize:282set_VA102,Whole genome sequencing of maize 282 panel,282set_VA102,,VA102_HL5WNCCXX_L4,RANDOM,GENOMIC,WGS
SRR5725640,CML277_HL5WNCCXX_L4.clean_srt_dedup.bam,SRX2941852,TRUE,36493695,36493695,300,CML277_HL5WNCCXX_L4,WGS of maize:282set_CML277,Whole genome sequencing of maize 282 panel,282set_CML277,,CML277_HL5WNCCXX_L4,RANDOM,GENOMIC,WGS
SRR5725641,NC350_HL5WNCCXX_L4.clean_srt_dedup.bam,SRX2941851,TRUE,39832194,39832194,300,NC350_HL5WNCCXX_L4,WGS of maize:282set_NC350,Whole genome sequencing of maize 282 panel,282set_NC350,,NC350_HL5WNCCXX_L4,RANDOM,GENOMIC,WGS
SRR5725642,NC352_HLC27CCXX_L5.clean_srt_dedup.bam,SRX2941850,TRUE,29826948,29826948,300,NC352_HLC27CCXX_L5,WGS of maize:282set_NC352,Whole genome sequencing of maize 282 panel,282set_NC352,,NC352_HLC27CCXX_L5,RANDOM,GENOMIC,WGS
SRR5725643,NC346_HLC27CCXX_L5.clean_srt_dedup.bam,SRX2941849,TRUE,39358460,39358460,300,NC346_HLC27CCXX_L5,WGS of maize:282set_NC346,Whole genome sequencing of maize 282 panel,282set_NC346,,NC346_HLC27CCXX_L5,RANDOM,GENOMIC,WGS
SRR5725644,NC348_HLC27CCXX_L4.clean_srt_dedup.bam,SRX2941848,TRUE,33887655,33887655,300,NC348_HLC27CCXX_L4,WGS of maize:282set_NC348,Whole genome sequencing of maize 282 panel,282set_NC348,,NC348_HLC27CCXX_L4,RANDOM,GENOMIC,WGS
SRR5725645,NC358_HL5WNCCXX_L4.clean_srt_dedup.bam,SRX2941847,TRUE,34159709,34159709,300,NC358_HL5WNCCXX_L4,WGS of maize:282set_NC358,Whole genome sequencing of maize 282 panel,282set_NC358,,NC358_HL5WNCCXX_L4,RANDOM,GENOMIC,WGS
SRR5725646,NC360_HLC27CCXX_L3.clean_srt_dedup.bam,SRX2941846,TRUE,25847377,25847377,300,NC360_HLC27CCXX_L3,WGS of maize:282set_NC360,Whole genome sequencing of maize 282 panel,282set_NC360,,NC360_HLC27CCXX_L3,RANDOM,GENOMIC,WGS
SRR5725647,NC354_HLC27CCXX_L2.clean_srt_dedup.bam,SRX2941845,TRUE,28276855,28276855,300,NC354_HLC27CCXX_L2,WGS of maize:282set_NC354,Whole genome sequencing of maize 282 panel,282set_NC354,,NC354_HLC27CCXX_L2,RANDOM,GENOMIC,WGS
SRR5725648,NC356_HLC27CCXX_L5.clean_srt_dedup.bam,SRX2941844,TRUE,30333566,30333566,300,NC356_HLC27CCXX_L5,WGS of maize:282set_NC356,Whole genome sequencing of maize 282 panel,282set_NC356,,NC356_HLC27CCXX_L5,RANDOM,GENOMIC,WGS
SRR5725649,NC362_HLC27CCXX_L5.clean_srt_dedup.bam,SRX2941843,TRUE,35653076,35653076,300,NC362_HLC27CCXX_L5,WGS of maize:282set_NC362,Whole genome sequencing of maize 282 panel,282set_NC362,,NC362_HLC27CCXX_L5,RANDOM,GENOMIC,WGS
SRR5725650,NC364_HLC27CCXX_L5.clean_srt_dedup.bam,SRX2941842,TRUE,31016925,31016925,300,NC364_HLC27CCXX_L5,WGS of maize:282set_NC364,Whole genome sequencing of maize 282 panel,282set_NC364,,NC364_HLC27CCXX_L5,RANDOM,GENOMIC,WGS
SRR5725651,H105W_HLCY2CCXX_L7.clean_srt_dedup.bam,SRX2941841,TRUE,35705348,35705348,300,H105W_HLCY2CCXX_L7,WGS of maize:282set_H105W,Whole genome sequencing of maize 282 panel,282set_H105W,,H105W_HLCY2CCXX_L7,RANDOM,GENOMIC,WGS
SRR5725652,H49_HLCY2CCXX_L8.clean_srt_dedup.bam,SRX2941840,TRUE,39106960,39106960,300,H49_HLCY2CCXX_L8,WGS of maize:282set_H49,Whole genome sequencing of maize 282 panel,282set_H49,,H49_HLCY2CCXX_L8,RANDOM,GENOMIC,WGS
SRR5725653,H84_HLCY2CCXX_L8.clean_srt_dedup.bam,SRX2941839,TRUE,33560885,33560885,300,H84_HLCY2CCXX_L8,WGS of maize:282set_H84,Whole genome sequencing of maize 282 panel,282set_H84,,H84_HLCY2CCXX_L8,RANDOM,GENOMIC,WGS
SRR5725654,H91_HL5WNCCXX_L4.clean_srt_dedup.bam,SRX2941838,TRUE,46245055,46245055,300,H91_HL5WNCCXX_L4,WGS of maize:282set_H91,Whole genome sequencing of maize 282 panel,282set_H91,,H91_HL5WNCCXX_L4,RANDOM,GENOMIC,WGS
SRR5725655,H95_HLCY2CCXX_L6.clean_srt_dedup.bam,SRX2941837,TRUE,45718809,45718809,300,H95_HLCY2CCXX_L6,WGS of maize:282set_H95,Whole genome sequencing of maize 282 panel,282set_H95,,H95_HLCY2CCXX_L6,RANDOM,GENOMIC,WGS
SRR5725656,H99_HLCY2CCXX_L8.clean_srt_dedup.bam,SRX2941836,TRUE,31270644,31270644,300,H99_HLCY2CCXX_L8,WGS of maize:282set_H99,Whole genome sequencing of maize 282 panel,282set_H99,,H99_HLCY2CCXX_L8,RANDOM,GENOMIC,WGS
SRR5725657,HP301_HL5WNCCXX_L5.clean_srt_dedup.bam,SRX2941835,TRUE,44116325,44116325,300,HP301_HL5WNCCXX_L5,WGS of maize:282set_HP301,Whole genome sequencing of maize 282 panel,282set_HP301,,HP301_HL5WNCCXX_L5,RANDOM,GENOMIC,WGS
SRR5725658,Hi27Goodman-Buckler_HLC27CCXX_L1.clean_srt_dedup.bam,SRX2941834,TRUE,25861355,25861355,300,Hi27Goodman-Buckler_HLC27CCXX_L1,WGS of maize:282set_Hi27Goodman-Buckler,Whole genome sequencing of maize 282 panel,282set_Hi27Goodman-Buckler,,Hi27Goodman-Buckler_HLC27CCXX_L1,RANDOM,GENOMIC,WGS
SRR5725659,I137TN_HLC27CCXX_L2.clean_srt_dedup.bam,SRX2941833,TRUE,24467548,24467548,300,I137TN_HLC27CCXX_L2,WGS of maize:282set_I137TN,Whole genome sequencing of maize 282 panel,282set_I137TN,,I137TN_HLC27CCXX_L2,RANDOM,GENOMIC,WGS
SRR5725660,I205_HLC27CCXX_L6.clean_srt_dedup.bam,SRX2941832,TRUE,24317207,24317207,300,I205_HLC27CCXX_L6,WGS of maize:282set_I205,Whole genome sequencing of maize 282 panel,282set_I205,,I205_HLC27CCXX_L6,RANDOM,GENOMIC,WGS
SRR5725661,CML281_HLFTVCCXX_L8.clean_srt_dedup.bam,SRX2941831,TRUE,13772522,13772522,300,CML281_HLFTVCCXX_L8,WGS of maize:282set_CML281,Whole genome sequencing of maize 282 panel,282set_CML281,,CML281_HLFTVCCXX_L8,RANDOM,GENOMIC,WGS
SRR5725662,A680_HL5WNCCXX_L4.clean_srt_dedup.bam,SRX2941830,TRUE,39628110,39628110,300,A680_HL5WNCCXX_L4,WGS of maize:282set_A680,Whole genome sequencing of maize 282 panel,282set_A680,,A680_HL5WNCCXX_L4,RANDOM,GENOMIC,WGS
SRR5725663,A679_HL5WNCCXX_L3.clean_srt_dedup.bam,SRX2941829,TRUE,40051990,40051990,300,A679_HL5WNCCXX_L3,WGS of maize:282set_A679,Whole genome sequencing of maize 282 panel,282set_A679,,A679_HL5WNCCXX_L3,RANDOM,GENOMIC,WGS
SRR5725664,CML287_HJ7HFCCXX_L8.clean_srt_dedup.bam,SRX2941828,TRUE,9690234,9690234,300,CML287_HJ7HFCCXX_L8,WGS of maize:282set_CML287,Whole genome sequencing of maize 282 panel,282set_CML287,,CML287_HJ7HFCCXX_L8,RANDOM,GENOMIC,WGS
SRR5725665,A654_HLCY2CCXX_L4.clean_srt_dedup.bam,SRX2941827,TRUE,40007401,40007401,300,A654_HLCY2CCXX_L4,WGS of maize:282set_A654,Whole genome sequencing of maize 282 panel,282set_A654,,A654_HLCY2CCXX_L4,RANDOM,GENOMIC,WGS
SRR5725666,A641_HLCY2CCXX_L4.clean_srt_dedup.bam,SRX2941826,TRUE,50596390,50596390,300,A641_HLCY2CCXX_L4,WGS of maize:282set_A641,Whole genome sequencing of maize 282 panel,282set_A641,,A641_HLCY2CCXX_L4,RANDOM,GENOMIC,WGS
SRR5725667,A661_HLC27CCXX_L4.clean_srt_dedup.bam,SRX2941825,TRUE,20895832,20895832,300,A661_HLC27CCXX_L4,WGS of maize:282set_A661,Whole genome sequencing of maize 282 panel,282set_A661,,A661_HLC27CCXX_L4,RANDOM,GENOMIC,WGS
SRR5725668,A659_HLCY2CCXX_L4.clean_srt_dedup.bam,SRX2941824,TRUE,27161760,27161760,300,A659_HLCY2CCXX_L4,WGS of maize:282set_A659,Whole genome sequencing of maize 282 panel,282set_A659,,A659_HLCY2CCXX_L4,RANDOM,GENOMIC,WGS
SRR5725669,A632_HL5WNCCXX_L5.clean_srt_dedup.bam,SRX2941823,TRUE,42683855,42683855,300,A632_HL5WNCCXX_L5,WGS of maize:282set_A632,Whole genome sequencing of maize 282 panel,282set_A632,,A632_HL5WNCCXX_L5,RANDOM,GENOMIC,WGS
SRR5725670,A619_HL5WNCCXX_L3.clean_srt_dedup.bam,SRX2941822,TRUE,36459891,36459891,300,A619_HL5WNCCXX_L3,WGS of maize:282set_A619,Whole genome sequencing of maize 282 panel,282set_A619,,A619_HL5WNCCXX_L3,RANDOM,GENOMIC,WGS
SRR5725671,A635_HLCY2CCXX_L7.clean_srt_dedup.bam,SRX2941821,TRUE,30250914,30250914,300,A635_HLCY2CCXX_L7,WGS of maize:282set_A635,Whole genome sequencing of maize 282 panel,282set_A635,,A635_HLCY2CCXX_L7,RANDOM,GENOMIC,WGS
SRR5725672,A634_HLCY2CCXX_L7.clean_srt_dedup.bam,SRX2941820,TRUE,42607776,42607776,300,A634_HLCY2CCXX_L7,WGS of maize:282set_A634,Whole genome sequencing of maize 282 panel,282set_A634,,A634_HLCY2CCXX_L7,RANDOM,GENOMIC,WGS
SRR5725673,CML321_HJ7HFCCXX_L8.clean_srt_dedup.bam,SRX2941819,TRUE,8381948,8381948,300,CML321_HJ7HFCCXX_L8,WGS of maize:282set_CML321,Whole genome sequencing of maize 282 panel,282set_CML321,,CML321_HJ7HFCCXX_L8,RANDOM,GENOMIC,WGS
SRR5725674,CML314_HLFTVCCXX_L8.clean_srt_dedup.bam,SRX2941818,TRUE,14122687,14122687,300,CML314_HLFTVCCXX_L8,WGS of maize:282set_CML314,Whole genome sequencing of maize 282 panel,282set_CML314,,CML314_HLFTVCCXX_L8,RANDOM,GENOMIC,WGS
SRR5725675,T8_HLCY2CCXX_L6.clean_srt_dedup.bam,SRX2941817,TRUE,46401585,46401585,300,T8_HLCY2CCXX_L6,WGS of maize:282set_T8,Whole genome sequencing of maize 282 panel,282set_T8,,T8_HLCY2CCXX_L6,RANDOM,GENOMIC,WGS
SRR5725676,NC340_HJ7HFCCXX_L8.clean_srt_dedup.bam,SRX2941816,TRUE,20613595,20613595,300,NC340_HJ7HFCCXX_L8,WGS of maize:282set_NC340,Whole genome sequencing of maize 282 panel,282set_NC340,,NC340_HJ7HFCCXX_L8,RANDOM,GENOMIC,WGS
SRR5725677,NC326_HL5WNCCXX_L5.clean_srt_dedup.bam,SRX2941815,TRUE,34229432,34229432,300,NC326_HL5WNCCXX_L5,WGS of maize:282set_NC326,Whole genome sequencing of maize 282 panel,282set_NC326,,NC326_HL5WNCCXX_L5,RANDOM,GENOMIC,WGS
SRR5725678,NC324_HLCY2CCXX_L7.clean_srt_dedup.bam,SRX2941814,TRUE,32321115,32321115,300,NC324_HLCY2CCXX_L7,WGS of maize:282set_NC324,Whole genome sequencing of maize 282 panel,282set_NC324,,NC324_HLCY2CCXX_L7,RANDOM,GENOMIC,WGS
SRR5725679,NC336_HLC27CCXX_L5.clean_srt_dedup.bam,SRX2941813,TRUE,41898676,41898676,300,NC336_HLC27CCXX_L5,WGS of maize:282set_NC336,Whole genome sequencing of maize 282 panel,282set_NC336,,NC336_HLC27CCXX_L5,RANDOM,GENOMIC,WGS
SRR5725680,NC328_HL5WNCCXX_L5.clean_srt_dedup.bam,SRX2941812,TRUE,43527735,43527735,300,NC328_HL5WNCCXX_L5,WGS of maize:282set_NC328,Whole genome sequencing of maize 282 panel,282set_NC328,,NC328_HL5WNCCXX_L5,RANDOM,GENOMIC,WGS
SRR5725681,NC33_HLC27CCXX_L1.clean_srt_dedup.bam,SRX2941811,TRUE,35079244,35079244,300,NC33_HLC27CCXX_L1,WGS of maize:282set_NC33,Whole genome sequencing of maize 282 panel,282set_NC33,,NC33_HLC27CCXX_L1,RANDOM,GENOMIC,WGS
SRR5725682,NC338_HLC27CCXX_L4.clean_srt_dedup.bam,SRX2941810,TRUE,35556689,35556689,300,NC338_HLC27CCXX_L4,WGS of maize:282set_NC338,Whole genome sequencing of maize 282 panel,282set_NC338,,NC338_HLC27CCXX_L4,RANDOM,GENOMIC,WGS
SRR5725683,K148_HLC27CCXX_L2.clean_srt_dedup.bam,SRX2941809,TRUE,16271952,16271952,300,K148_HLC27CCXX_L2,WGS of maize:282set_K148,Whole genome sequencing of maize 282 panel,282set_K148,,K148_HLC27CCXX_L2,RANDOM,GENOMIC,WGS
SRR5725684,Il14H_HL5WNCCXX_L4.clean_srt_dedup.bam,SRX2941808,TRUE,37188586,37188586,300,Il14H_HL5WNCCXX_L4,WGS of maize:282set_Il14H,Whole genome sequencing of maize 282 panel,282set_Il14H,,Il14H_HL5WNCCXX_L4,RANDOM,GENOMIC,WGS
SRR5725685,Il101_HLC27CCXX_L8.clean_srt_dedup.bam,SRX2941807,TRUE,19664617,19664617,300,Il101_HLC27CCXX_L8,WGS of maize:282set_Il101,Whole genome sequencing of maize 282 panel,282set_Il101,,Il101_HLC27CCXX_L8,RANDOM,GENOMIC,WGS
SRR5725686,Ia5125_HLCY2CCXX_L6.clean_srt_dedup.bam,SRX2941806,TRUE,35080011,35080011,300,Ia5125_HLCY2CCXX_L6,WGS of maize:282set_Ia5125,Whole genome sequencing of maize 282 panel,282set_Ia5125,,Ia5125_HLCY2CCXX_L6,RANDOM,GENOMIC,WGS
SRR5725687,ILLHy_HLCY2CCXX_L5.clean_srt_dedup.bam,SRX2941805,TRUE,39135555,39135555,300,ILLHy_HLCY2CCXX_L5,WGS of maize:282set_ILLHy,Whole genome sequencing of maize 282 panel,282set_ILLHy,,ILLHy_HLCY2CCXX_L5,RANDOM,GENOMIC,WGS
SRR5725688,IDS91_HL5WNCCXX_L3.clean_srt_dedup.bam,SRX2941804,TRUE,42753159,42753159,300,IDS91_HL5WNCCXX_L3,WGS of maize:282set_IDS91,Whole genome sequencing of maize 282 panel,282set_IDS91,,IDS91_HL5WNCCXX_L3,RANDOM,GENOMIC,WGS
SRR5725689,IDS69_HL5WNCCXX_L4.clean_srt_dedup.bam,SRX2941803,TRUE,40439969,40439969,300,IDS69_HL5WNCCXX_L4,WGS of maize:282set_IDS69,Whole genome sequencing of maize 282 panel,282set_IDS69,,IDS69_HL5WNCCXX_L4,RANDOM,GENOMIC,WGS
SRR5725690,IDS28_HLCY2CCXX_L2.clean_srt_dedup.bam,SRX2941802,TRUE,19519801,19519801,300,IDS28_HLCY2CCXX_L2,WGS of maize:282set_IDS28,Whole genome sequencing of maize 282 panel,282set_IDS28,,IDS28_HLCY2CCXX_L2,RANDOM,GENOMIC,WGS
SRR5725691,IA2132Goodman-Buckler_HLC27CCXX_L8.clean_srt_dedup.bam,SRX2941801,TRUE,17835073,17835073,300,IA2132Goodman-Buckler_HLC27CCXX_L8,WGS of maize:282set_IA2132Goodman-Buckler,Whole genome sequencing of maize 282 panel,282set_IA2132Goodman-Buckler,,IA2132Goodman-Buckler_HLC27CCXX_L8,RANDOM,GENOMIC,WGS
SRR5725692,I29_HLC27CCXX_L1.clean_srt_dedup.bam,SRX2941800,TRUE,33101613,33101613,300,I29_HLC27CCXX_L1,WGS of maize:282set_I29,Whole genome sequencing of maize 282 panel,282set_I29,,I29_HLC27CCXX_L1,RANDOM,GENOMIC,WGS
SRR5725693,NC344_HLCY2CCXX_L4.clean_srt_dedup.bam,SRX2941799,TRUE,15517425,15517425,300,NC344_HLCY2CCXX_L4,WGS of maize:282set_NC344,Whole genome sequencing of maize 282 panel,282set_NC344,,NC344_HLCY2CCXX_L4,RANDOM,GENOMIC,WGS
SRR5725694,4722_HLCY2CCXX_L3.clean_srt_dedup.bam,SRX2941798,TRUE,48798415,48798415,300,4722_HLCY2CCXX_L3,WGS of maize:282set_4722,Whole genome sequencing of maize 282 panel,282set_4722,,4722_HLCY2CCXX_L3,RANDOM,GENOMIC,WGS
SRR5725695,NC342_HLCY2CCXX_L2.clean_srt_dedup.bam,SRX2941797,TRUE,17153971,17153971,300,NC342_HLCY2CCXX_L2,WGS of maize:282set_NC342,Whole genome sequencing of maize 282 panel,282set_NC342,,NC342_HLCY2CCXX_L2,RANDOM,GENOMIC,WGS
SRR5725696,CML287_HLFTVCCXX_L8.clean_srt_dedup.bam,SRX2941796,TRUE,8154473,8154473,300,CML287_HLFTVCCXX_L8,WGS of maize:282set_CML287,Whole genome sequencing of maize 282 panel,282set_CML287,,CML287_HLFTVCCXX_L8,RANDOM,GENOMIC,WGS
SRR5725697,T232_HLCY2CCXX_L2.clean_srt_dedup.bam,SRX2941795,TRUE,32985995,32985995,300,T232_HLCY2CCXX_L2,WGS of maize:282set_T232,Whole genome sequencing of maize 282 panel,282set_T232,,T232_HLCY2CCXX_L2,RANDOM,GENOMIC,WGS
SRR5725698,Sg18_HLCY2CCXX_L7.clean_srt_dedup.bam,SRX2941794,TRUE,39415973,39415973,300,Sg18_HLCY2CCXX_L7,WGS of maize:282set_Sg18,Whole genome sequencing of maize 282 panel,282set_Sg18,,Sg18_HLCY2CCXX_L7,RANDOM,GENOMIC,WGS
SRR5725699,CML322_HL5WNCCXX_L4.clean_srt_dedup.bam,SRX2941793,TRUE,29576108,29576108,300,CML322_HL5WNCCXX_L4,WGS of maize:282set_CML322,Whole genome sequencing of maize 282 panel,282set_CML322,,CML322_HL5WNCCXX_L4,RANDOM,GENOMIC,WGS
SRR5725700,CML264_HLFTVCCXX_L8.clean_srt_dedup.bam,SRX2941792,TRUE,9985449,9985449,300,CML264_HLFTVCCXX_L8,WGS of maize:282set_CML264,Whole genome sequencing of maize 282 panel,282set_CML264,,CML264_HLFTVCCXX_L8,RANDOM,GENOMIC,WGS
SRR5725701,CML321_HLFTVCCXX_L8.clean_srt_dedup.bam,SRX2941791,TRUE,6575438,6575438,300,CML321_HLFTVCCXX_L8,WGS of maize:282set_CML321,Whole genome sequencing of maize 282 panel,282set_CML321,,CML321_HLFTVCCXX_L8,RANDOM,GENOMIC,WGS
SRR5725702,Yu796_HLC27CCXX_L5.clean_srt_dedup.bam,SRX2941790,TRUE,21475430,21475430,300,Yu796_HLC27CCXX_L5,WGS of maize:282set_Yu796,Whole genome sequencing of maize 282 panel,282set_Yu796,,Yu796_HLC27CCXX_L5,RANDOM,GENOMIC,WGS
SRR5725703,CML281_HJ7HFCCXX_L8.clean_srt_dedup.bam,SRX2941789,TRUE,19237101,19237101,300,CML281_HJ7HFCCXX_L8,WGS of maize:282set_CML281,Whole genome sequencing of maize 282 panel,282set_CML281,,CML281_HJ7HFCCXX_L8,RANDOM,GENOMIC,WGS
SRR5725704,i1677a_HLC27CCXX_L6.clean_srt_dedup.bam,SRX2941788,TRUE,29529188,29529188,300,i1677a_HLC27CCXX_L6,WGS of maize:282set_i1677a,Whole genome sequencing of maize 282 panel,282set_i1677a,,i1677a_HLC27CCXX_L6,RANDOM,GENOMIC,WGS
SRR5725705,CML261_HLFTVCCXX_L8.clean_srt_dedup.bam,SRX2941787,TRUE,7197939,7197939,300,CML261_HLFTVCCXX_L8,WGS of maize:282set_CML261,Whole genome sequencing of maize 282 panel,282set_CML261,,CML261_HLFTVCCXX_L8,RANDOM,GENOMIC,WGS
SRR5725706,CML264_HJ7HFCCXX_L8.clean_srt_dedup.bam,SRX2941786,TRUE,11830928,11830928,300,CML264_HJ7HFCCXX_L8,WGS of maize:282set_CML264,Whole genome sequencing of maize 282 panel,282set_CML264,,CML264_HJ7HFCCXX_L8,RANDOM,GENOMIC,WGS
SRR5725707,Ki21_HL5WNCCXX_L5.clean_srt_dedup.bam,SRX2941785,TRUE,46437921,46437921,300,Ki21_HL5WNCCXX_L5,WGS of maize:282set_Ki21,Whole genome sequencing of maize 282 panel,282set_Ki21,,Ki21_HL5WNCCXX_L5,RANDOM,GENOMIC,WGS
SRR5725708,Ki43_HLC27CCXX_L3.clean_srt_dedup.bam,SRX2941784,TRUE,35163283,35163283,300,Ki43_HLC27CCXX_L3,WGS of maize:282set_Ki43,Whole genome sequencing of maize 282 panel,282set_Ki43,,Ki43_HLC27CCXX_L3,RANDOM,GENOMIC,WGS
SRR5725709,CML254_HJ7HFCCXX_L8.clean_srt_dedup.bam,SRX2941783,TRUE,17490861,17490861,300,CML254_HJ7HFCCXX_L8,WGS of maize:282set_CML254,Whole genome sequencing of maize 282 panel,282set_CML254,,CML254_HJ7HFCCXX_L8,RANDOM,GENOMIC,WGS
SRR5725710,CML254_HLFTVCCXX_L8.clean_srt_dedup.bam,SRX2941782,TRUE,12873751,12873751,300,CML254_HLFTVCCXX_L8,WGS of maize:282set_CML254,Whole genome sequencing of maize 282 panel,282set_CML254,,CML254_HLFTVCCXX_L8,RANDOM,GENOMIC,WGS
SRR5725711,CML238_HLFTVCCXX_L8.clean_srt_dedup.bam,SRX2941781,TRUE,6351280,6351280,300,CML238_HLFTVCCXX_L8,WGS of maize:282set_CML238,Whole genome sequencing of maize 282 panel,282set_CML238,,CML238_HLFTVCCXX_L8,RANDOM,GENOMIC,WGS
SRR5725712,CML247_HL5WNCCXX_L4.clean_srt_dedup.bam,SRX2941780,TRUE,33396266,33396266,300,CML247_HL5WNCCXX_L4,WGS of maize:282set_CML247,Whole genome sequencing of maize 282 panel,282set_CML247,,CML247_HL5WNCCXX_L4,RANDOM,GENOMIC,WGS
SRR5725713,K64_HLCY2CCXX_L1.clean_srt_dedup.bam,SRX2941779,TRUE,17897246,17897246,300,K64_HLCY2CCXX_L1,WGS of maize:282set_K64,Whole genome sequencing of maize 282 panel,282set_K64,,K64_HLCY2CCXX_L1,RANDOM,GENOMIC,WGS
SRR5725714,KY226_HLC27CCXX_L8.clean_srt_dedup.bam,SRX2941778,TRUE,19008903,19008903,300,KY226_HLC27CCXX_L8,WGS of maize:282set_KY226,Whole genome sequencing of maize 282 panel,282set_KY226,,KY226_HLC27CCXX_L8,RANDOM,GENOMIC,WGS
SRR5725715,K4_HLC27CCXX_L4.clean_srt_dedup.bam,SRX2941777,TRUE,28346904,28346904,300,K4_HLC27CCXX_L4,WGS of maize:282set_K4,Whole genome sequencing of maize 282 panel,282set_K4,,K4_HLC27CCXX_L4,RANDOM,GENOMIC,WGS
