srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR1620974,SS-61_RUN,SRX739037,TRUE,3006106,3006106,202,SS-61_EXP,Zea mays DifferentiationZone_3d_R2 (SS-61),Zea mays Transcriptome or Gene expression,SS-61_S,,SS-61,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620973,SS-58_RUN,SRX739036,TRUE,41321947,41321947,202,SS-58_EXP,Zea mays WholePrimaryRoot_7d_R1 (SS-58),Zea mays Transcriptome or Gene expression,SS-58_S,,SS-58,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620972,SS-56_RUN,SRX739035,TRUE,5864885,5864885,202,SS-56_EXP,Zea mays Mz+Ez_3d_R3 (SS-56),Zea mays Transcriptome or Gene expression,SS-56_S,,SS-56,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620971,SS-54_RUN,SRX739034,TRUE,14272451,14272451,202,SS-54_EXP,Zea mays WholeRootSystem_7d_R3 (SS-54),Zea mays Transcriptome or Gene expression,SS-54_S,,SS-54,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620969,SS-50_RUN,SRX739033,TRUE,29922363,29922363,202,SS-50_EXP,Zea mays Seminal_7d_R2 (SS-50),Zea mays Transcriptome or Gene expression,SS-50_S,,SS-50,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620968,SS-45_RUN,SRX739032,TRUE,14983712,14983712,202,SS-45_EXP,Zea mays Mz+Ez_3d_R1 (SS-45),Zea mays Transcriptome or Gene expression,SS-45_S,,SS-45,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620967,SS-44_RUN,SRX739031,TRUE,8107015,8107015,202,SS-44_EXP,Zea mays Seminal_7d_R1 (SS-44),Zea mays Transcriptome or Gene expression,SS-44_S,,SS-44,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620966,SS-42_RUN2,SRX739030,TRUE,52132012,52132012,202,SS-42_EXP2,Zea mays WholePrimaryRoot_7d_R2 (SS-42),Zea mays Transcriptome or Gene expression,SS-42_S,,SS-42,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620965,SS-42_RUN,SRX739029,TRUE,6733740,6733740,202,SS-42_EXP,Zea mays WholePrimaryRoot_7d_R2 (SS-42),Zea mays Transcriptome or Gene expression,SS-42_S,,SS-42,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1633397,SS-40_RUN2,SRX739028,TRUE,7977374,7977374,202,SS-40_EXP2,Zea mays WholeRootSystem_3d_R2 (SS-40),Zea mays Transcriptome or Gene expression,SS-40_S,,SS-40,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620963,SS-40_RUN,SRX739027,TRUE,7010679,7010679,202,SS-40_EXP,Zea mays WholeRootSystem_3d_R2 (SS-40),Zea mays Transcriptome or Gene expression,SS-40_S,,SS-40,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620962,SS-39_RUN2,SRX739026,TRUE,401696,401696,202,SS-39_EXP2,Zea mays WholeRootSystem_3d_R1 (SS-39),Zea mays Transcriptome or Gene expression,SS-39_S,,SS-39,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620961,SS-39_RUN,SRX739025,TRUE,6824936,6824936,202,SS-39_EXP,Zea mays WholeRootSystem_3d_R1 (SS-39),Zea mays Transcriptome or Gene expression,SS-39_S,,SS-39,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620960,SS-38_RUN,SRX739024,TRUE,16235308,16235308,202,SS-38_EXP,Zea mays WholeRootSystem_3d_R3 (SS-38),Zea mays Transcriptome or Gene expression,SS-38_S,,SS-38,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620959,SS-36_RUN,SRX739023,TRUE,12410932,12410932,202,SS-36_EXP,Zea mays WholePrimaryRoot_7d_R3 (SS-36),Zea mays Transcriptome or Gene expression,SS-36_S,,SS-36,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620957,SS-30_RUN,SRX739022,TRUE,12841026,12841026,202,SS-30_EXP,Zea mays WholeRootSystem_7d_R1 (SS-30),Zea mays Transcriptome or Gene expression,SS-30_S,,SS-30,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620956,SS-28_RUN,SRX739021,TRUE,14567540,14567540,202,SS-28_EXP,Zea mays DifferentiationZone_3d_R3 (SS-28),Zea mays Transcriptome or Gene expression,SS-28_S,,SS-28,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620955,SS-27_RUN,SRX739020,TRUE,14599437,14599437,202,SS-27_EXP,Zea mays Mz+Ez_3d_R2 (SS-27),Zea mays Transcriptome or Gene expression,SS-27_S,,SS-27,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620954,SS-25_RUN,SRX739019,TRUE,14216359,14216359,202,SS-25_EXP,Zea mays Seminal_7d_R3 (SS-25),Zea mays Transcriptome or Gene expression,SS-25_S,,SS-25,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620953,SS-22_RUN,SRX739018,TRUE,16288676,16288676,202,SS-22_EXP,Zea mays WholeRootSystem_7d_R2 (SS-22),Zea mays Transcriptome or Gene expression,SS-22_S,,SS-22,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620952,SS-21_RUN,SRX739017,TRUE,15367473,15367473,202,SS-21_EXP,Zea mays DifferentiationZone_3d_R1 (SS-21),Zea mays Transcriptome or Gene expression,SS-21_S,,SS-21,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620940,RA-9_RUN,SRX739016,TRUE,20239910,20239910,202,RA-9_EXP,Zea mays CortPar_3d_R1 (RA-9),Zea mays Transcriptome or Gene expression,RA-9_S,,RA-9,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620939,RA-8_RUN,SRX739015,TRUE,14204831,14204831,202,RA-8_EXP,Zea mays CortPar_3d_R3 (RA-8),Zea mays Transcriptome or Gene expression,RA-8_S,,RA-8,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620938,RA-7_RUN,SRX739014,TRUE,16908353,16908353,202,RA-7_EXP,Zea mays Stele_3d_R2 (RA-7),Zea mays Transcriptome or Gene expression,RA-7_S,,RA-7,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620937,RA-6_RUN,SRX739013,TRUE,7268621,7268621,202,RA-6_EXP,Zea mays Stele_3d_R3 (RA-6),Zea mays Transcriptome or Gene expression,RA-6_S,,RA-6,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620936,RA-5_RUN2,SRX739012,TRUE,67945693,67945693,202,RA-5_EXP2,Zea mays TapRoot_Z1_7d_R3 (RA-5),Zea mays Transcriptome or Gene expression,RA-5_S,,RA-5,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620935,RA-5_RUN,SRX739011,TRUE,5989240,5989240,202,RA-5_EXP,Zea mays TapRoot_Z1_7d_R3 (RA-5),Zea mays Transcriptome or Gene expression,RA-5_S,,RA-5,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620934,RA-4_RUN2,SRX739010,TRUE,15242142,15242142,202,RA-4_EXP2,Zea mays TapRoot_Z1_7d_R1 (RA-4),Zea mays Transcriptome or Gene expression,RA-4_S,,RA-4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620933,RA-4_RUN,SRX739009,TRUE,4813641,4813641,202,RA-4_EXP,Zea mays TapRoot_Z1_7d_R1 (RA-4),Zea mays Transcriptome or Gene expression,RA-4_S,,RA-4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620932,RA-35_RUN2,SRX739008,TRUE,55182150,55182150,202,RA-35_EXP2,Zea mays CrownRoot_Node5_V7_R1 (RA-35),Zea mays Transcriptome or Gene expression,RA-35_S,,RA-35,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620931,RA-35_RUN,SRX739007,TRUE,39008618,39008618,202,RA-35_EXP,Zea mays CrownRoot_Node5_V7_R1 (RA-35),Zea mays Transcriptome or Gene expression,RA-35_S,,RA-35,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620930,RA-33_RUN,SRX739006,TRUE,9802466,9802466,202,RA-33_EXP,Zea mays TC_Control_#9 (RA-33),Zea mays Transcriptome or Gene expression,RA-33_S,,RA-33,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620929,RA-32_RUN,SRX739005,TRUE,12069754,12069754,202,RA-32_EXP,Zea mays 3-7.1 (RA-32),Zea mays Transcriptome or Gene expression,RA-32_S,,RA-32,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620928,RA-3_RUN,SRX739004,TRUE,10142759,10142759,202,RA-3_EXP,Zea mays TapRoot_Z2_7d_R2 (RA-3),Zea mays Transcriptome or Gene expression,RA-3_S,,RA-3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620927,RA-29_RUN,SRX739003,TRUE,12913091,12913091,202,RA-29_EXP,Zea mays 3-7.13 (RA-29),Zea mays Transcriptome or Gene expression,RA-29_S,,RA-29,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620926,RA-23_RUN,SRX739002,TRUE,17112984,17112984,202,RA-23_EXP,Zea mays TapRoot_Z4_7d_R1 (RA-23),Zea mays Transcriptome or Gene expression,RA-23_S,,RA-23,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620925,RA-22_RUN,SRX739001,TRUE,17843022,17843022,202,RA-22_EXP,Zea mays TapRoot_Z4_7d_R3 (RA-22),Zea mays Transcriptome or Gene expression,RA-22_S,,RA-22,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620924,RA-21_RUN,SRX739000,TRUE,16795516,16795516,202,RA-21_EXP,Zea mays TapRoot_Z3_7d_R2 (RA-21),Zea mays Transcriptome or Gene expression,RA-21_S,,RA-21,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620923,RA-20_RUN,SRX738999,TRUE,11577165,11577165,202,RA-20_EXP,Zea mays TapRoot_Z3_7d_R3 (RA-20),Zea mays Transcriptome or Gene expression,RA-20_S,,RA-20,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620922,RA-2_RUN,SRX738998,TRUE,16413513,16413513,202,RA-2_EXP,Zea mays TapRoot_Z1_7d_R2 (RA-2),Zea mays Transcriptome or Gene expression,RA-2_S,,RA-2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620921,RA-18_RUN,SRX738997,TRUE,9477079,9477079,202,RA-18_EXP,Zea mays TapRoot_Z2_7d_R1 (RA-18),Zea mays Transcriptome or Gene expression,RA-18_S,,RA-18,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620915,PP1_RUN,SRX738908,TRUE,7594493,7594493,202,PP1_EXP,Zea mays 0_POL_INT_R1 (PP1),Zea mays Transcriptome or Gene expression,PP1_S,,PP1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620843,PP_2_RUN,SRX738850,TRUE,36882238,36882238,202,PP_2_EXP,Zea mays 0_POL_INT_R2 (PP_2),Zea mays Transcriptome or Gene expression,PP_2_S,,PP_2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620920,RA-17_RUN,SRX738913,TRUE,12191816,12191816,202,RA-17_EXP,Zea mays Stele_3d_R1 (RA-17),Zea mays Transcriptome or Gene expression,RA-17_S,,RA-17,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620919,RA-15_RUN,SRX738912,TRUE,10873179,10873179,202,RA-15_EXP,Zea mays TapRoot_Z2_7d_R3 (RA-15),Zea mays Transcriptome or Gene expression,RA-15_S,,RA-15,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620918,RA-14_RUN,SRX738911,TRUE,14976310,14976310,202,RA-14_EXP,Zea mays TapRoot_Z3_7d_R1 (RA-14),Zea mays Transcriptome or Gene expression,RA-14_S,,RA-14,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620917,RA-13_RUN,SRX738910,TRUE,17057919,17057919,202,RA-13_EXP,Zea mays CortPar_3d_R2 (RA-13),Zea mays Transcriptome or Gene expression,RA-13_S,,RA-13,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620916,RA-10_RUN,SRX738909,TRUE,18273066,18273066,202,RA-10_EXP,Zea mays TapRoot_Z4_7d_R2 (RA-10),Zea mays Transcriptome or Gene expression,RA-10_S,,RA-10,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620914,PP_9_RUN2,SRX738907,TRUE,21868464,21868464,202,PP_9_EXP2,Zea mays 6_POL_INT_R1 (PP_9),Zea mays Transcriptome or Gene expression,PP_9_S,,PP_9,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620901,PP_3_RUN2,SRX738906,TRUE,30541394,30541394,202,PP_3_EXP2,Zea mays 0_NOPOL_INT_R1 (PP_3),Zea mays Transcriptome or Gene expression,PP_3_S,,PP_3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620837,PP_12_RUN2,SRX738905,TRUE,3945724,3945724,202,PP_12_EXP2,Zea mays 6_NOPOL_INT_R2 (PP_12),Zea mays Transcriptome or Gene expression,PP_12_S,,PP_12,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620830,PP_10_RUN2,SRX738904,TRUE,3700363,3700363,202,PP_10_EXP2,Zea mays 6_POL_INT_R2 (PP_10),Zea mays Transcriptome or Gene expression,PP_10_S,,PP_10,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1619674,PP-8_RUN,SRX738898,FALSE,11636321,0,101,PP-8_EXP,Zea mays 0_DAP_NOPOL_LEAF_R2 (PP-8),Zea mays Transcriptome or Gene expression,PP-8_S,,PP-8,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1619671,PP-7_RUN,SRX738896,FALSE,26959502,0,101,PP-7_EXP,Zea mays 0_DAP_NOPOL_LEAF_R1 (PP-7),Zea mays Transcriptome or Gene expression,PP-7_S,,PP-7,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1619670,PP-6_RUN,SRX738895,FALSE,10972648,0,101,PP-6_EXP,Zea mays 0_DAP_POL_LEAF_R2 (PP-6),Zea mays Transcriptome or Gene expression,PP-6_S,,PP-6,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1619669,PP-5_RUN,SRX738894,FALSE,7989357,0,101,PP-5_EXP,Zea mays 0_DAP_POL_LEAF_R1 (PP-5),Zea mays Transcriptome or Gene expression,PP-5_S,,PP-5,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1619668,PP-46_RUN,SRX738893,FALSE,31520063,0,101,PP-46_EXP,Zea mays 30_DAP_POL_LEAF_R2 (PP-46),Zea mays Transcriptome or Gene expression,PP-46_S,,PP-46,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1619667,PP-45_RUN,SRX738892,FALSE,30686002,0,101,PP-45_EXP,Zea mays 30_DAP_POL_LEAF_R1 (PP-45),Zea mays Transcriptome or Gene expression,PP-45_S,,PP-45,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1619666,PP-40_RUN,SRX738891,FALSE,16944003,0,101,PP-40_EXP,Zea mays 24_DAP_NOPOL_LEAF_R2 (PP-40),Zea mays Transcriptome or Gene expression,PP-40_S,,PP-40,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1619665,PP-39_RUN,SRX738889,FALSE,19635360,0,101,PP-39_EXP,Zea mays 24_DAP_NOPOL_LEAF_R1 (PP-39),Zea mays Transcriptome or Gene expression,PP-39_S,,PP-39,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1619664,PP-37_RUN,SRX738888,FALSE,17040548,0,101,PP-37_EXP,Zea mays 24_DAP_POL_LEAF_R1 (PP-37),Zea mays Transcriptome or Gene expression,PP-37_S,,PP-37,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1619663,PP-32_RUN,SRX738887,FALSE,19796997,0,101,PP-32_EXP,Zea mays 18_DAP_NOPOL_LEAF_R2 (PP-32),Zea mays Transcriptome or Gene expression,PP-32_S,,PP-32,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1619662,PP-31_RUN,SRX738886,FALSE,15257688,0,101,PP-31_EXP,Zea mays 18_DAP_NOPOL_LEAF_R1 (PP-31),Zea mays Transcriptome or Gene expression,PP-31_S,,PP-31,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1619661,PP-30_RUN,SRX738884,FALSE,14351598,0,101,PP-30_EXP,Zea mays 18_DAP_POL_LEAF_R2 (PP-30),Zea mays Transcriptome or Gene expression,PP-30_S,,PP-30,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1619660,PP-29_RUN,SRX738883,FALSE,14559869,0,101,PP-29_EXP,Zea mays 18_DAP_POL_LEAF_R1 (PP-29),Zea mays Transcriptome or Gene expression,PP-29_S,,PP-29,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1619659,PP-24_RUN,SRX738882,FALSE,17110183,0,101,PP-24_EXP,Zea mays 12_DAP_NOPOL_LEAF_R2 (PP-24),Zea mays Transcriptome or Gene expression,PP-24_S,,PP-24,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1619638,PP-23_RUN,SRX738881,FALSE,18383571,0,101,PP-23_EXP,Zea mays 12_DAP_NOPOL_LEAF_R1 (PP-23),Zea mays Transcriptome or Gene expression,PP-23_S,,PP-23,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1619637,PP-22_RUN,SRX738880,FALSE,11236192,0,101,PP-22_EXP,Zea mays 12_DAP_POL_LEAF_R2 (PP-22),Zea mays Transcriptome or Gene expression,PP-22_S,,PP-22,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1619636,PP-21_RUN,SRX738879,FALSE,62489080,0,101,PP-21_EXP,Zea mays 12_DAP_POL_LEAF_R1 (PP-21),Zea mays Transcriptome or Gene expression,PP-21_S,,PP-21,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1619635,PP-15_RUN,SRX738878,FALSE,88484095,0,101,PP-15_EXP,Zea mays 6_DAP_NOPOL_LEAF_R1 (PP-15),Zea mays Transcriptome or Gene expression,PP-15_S,,PP-15,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1619634,PP-14_RUN,SRX738876,FALSE,22282272,0,101,PP-14_EXP,Zea mays 6_DAP_POL_LEAF_R2 (PP-14),Zea mays Transcriptome or Gene expression,PP-14_S,,PP-14,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1619633,PP-13_RUN,SRX738873,FALSE,16696527,0,101,PP-13_EXP,Zea mays 6_DAP_POL_LEAF_R1 (PP-13),Zea mays Transcriptome or Gene expression,PP-13_S,,PP-13,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620912,PP_44_RUN,SRX738872,TRUE,8988134,8988134,202,PP_44_EXP,Zea mays 30_NOPOL_INT_R2 (PP_44),Zea mays Transcriptome or Gene expression,PP_44_S,,PP_44,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1620911,PP_43_RUN,SRX738871,TRUE,27529009,27529009,202,PP_43_EXP,Zea mays 30_NOPOL_INT_R1 (PP_43),Zea mays Transcriptome or Gene expression,PP_43_S,,PP_43,cDNA,TRANSCRIPTOMIC,RNA-Seq
