srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR5911966,5998_8601_26955_HLN5FBGXX_KAKRNA21_10346931_L3Tip_IDS28_CGAAGG_R1.fastq.gz,SRX3073109,FALSE,4819456,0,86,KAKRNA21_10346931_L3Tip_IDS28_CGAAGG,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA21_10346931_L3Tip_IDS28_CGAAGG,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911967,6123_8601_27529_HNHHCBGXX_KAKRNA18_Kern_IDS28_TGCTAT_R1.fastq.gz,SRX3073108,FALSE,4378004,0,90,KAKRNA18_Kern_IDS28_TGCTAT,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA18_Kern_IDS28_TGCTAT,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911968,5670_8601_24419_HJ2W7BGXX_10343264_LMAD26_Ki14_GGCCAA_R1.fastq.gz,SRX3073107,FALSE,4108295,0,86,10343264_LMAD26_Ki14_GGCCAA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,10343264_LMAD26_Ki14_GGCCAA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911969,5825_8601_25788_HHT7JBGXX_10344823_GShoot_Ki14_CAAGCA_R1.fastq.gz,SRX3073106,FALSE,5270250,0,86,10344823_GShoot_Ki14_CAAGCA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,10344823_GShoot_Ki14_CAAGCA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911970,5826_8601_25789_HHV55BGXX_10344825_GRoot_Ki14_CAAGCA_R1.fastq.gz,SRX3073105,FALSE,4909376,0,86,10344825_GRoot_Ki14_CAAGCA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,10344825_GRoot_Ki14_CAAGCA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911971,5828_8601_25791_HJ72LBGXX_10344827_LMAN26_Ki14_ATGGCG_R1.fastq.gz,SRX3073104,FALSE,4543971,0,86,10344827_LMAN26_Ki14_ATGGCG,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,10344827_LMAN26_Ki14_ATGGCG,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911972,5918_8601_26597_HLN5JBGXX_KAKRNA5_GShoot_Ki11_GTTACC_R1.fastq.gz,SRX3073103,FALSE,5132555,0,86,KAKRNA5_GShoot_Ki11_GTTACC,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA5_GShoot_Ki11_GTTACC,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911973,5949_8601_26615_HK537BGXX_KAKRNA6_10346261_GRoot_Ki11_GTTACC_R1.fastq.gz,SRX3073102,FALSE,1386526,0,86,KAKRNA6_10346261_GRoot_Ki11_GTTACC,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA6_10346261_GRoot_Ki11_GTTACC,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911974,5997_8601_26954_HLN35BGXX_KAKRNA20_10346930_L3Base_Ki11_AACAAG_R1.fastq.gz,SRX3073101,FALSE,5709191,0,86,KAKRNA20_10346930_L3Base_Ki11_AACAAG,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA20_10346930_L3Base_Ki11_AACAAG,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911975,5998_8601_26955_HLN5FBGXX_KAKRNA21_10346931_L3Tip_Ki11_AACAAG_R1.fastq.gz,SRX3073100,FALSE,5376346,0,86,KAKRNA21_10346931_L3Tip_Ki11_AACAAG,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA21_10346931_L3Tip_Ki11_AACAAG,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911976,5915_8601_26559_HLN37BGXX_KAKRNA14_GShoot_KUI2021_CTCATA_R1.fastq.gz,SRX3073099,FALSE,5556752,0,86,KAKRNA14_GShoot_KUI2021_CTCATA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA14_GShoot_KUI2021_CTCATA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911977,5915_8601_26559_HLN37BGXX_KAKRNA14_GShoot_KUI2021_TCAGGA_R1.fastq.gz,SRX3073098,FALSE,4083823,0,86,KAKRNA14_GShoot_KUI2021_TCAGGA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA14_GShoot_KUI2021_TCAGGA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911978,6122_8601_27530_HJ7FKBGXX_KAKRNA28_L3Mid_DE1_ACGTCT_R1.fastq.gz,SRX3073097,FALSE,3690413,0,90,KAKRNA28_L3Mid_DE1_ACGTCT,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA28_L3Mid_DE1_ACGTCT,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911979,6122_8601_27530_HJ7FKBGXX_KAKRNA28_L3Tip_DE1_GTAGAA_R1.fastq.gz,SRX3073096,FALSE,4161918,0,90,KAKRNA28_L3Tip_DE1_GTAGAA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA28_L3Tip_DE1_GTAGAA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911980,5826_8601_25789_HHV55BGXX_10344825_GRoot_DE1_TGGATT_R1.fastq.gz,SRX3073095,FALSE,7750676,0,86,10344825_GRoot_DE1_TGGATT,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,10344825_GRoot_DE1_TGGATT,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911981,6122_8601_27530_HJ7FKBGXX_KAKRNA28_L3Base_DE1_AGACCA_R1.fastq.gz,SRX3073094,FALSE,4531399,0,90,KAKRNA28_L3Base_DE1_AGACCA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA28_L3Base_DE1_AGACCA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911982,5665_8601_24417_HHTYYBGXX_10343262_LMAN8_DE1_GAGTCC_R1.fastq.gz,SRX3073093,FALSE,4422450,0,86,10343262_LMAN8_DE1_GAGTCC,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,10343262_LMAN8_DE1_GAGTCC,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911983,5825_8601_25788_HHT7JBGXX_10344823_GShoot_DE1_TGGATT_R1.fastq.gz,SRX3073092,FALSE,7106349,0,86,10344823_GShoot_DE1_TGGATT,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,10344823_GShoot_DE1_TGGATT,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911984,5998_8601_26955_HLN5FBGXX_KAKRNA21_10346931_L3Tip_D940Y_ACCAGT_R1.fastq.gz,SRX3073091,FALSE,7355067,0,86,KAKRNA21_10346931_L3Tip_D940Y_ACCAGT,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA21_10346931_L3Tip_D940Y_ACCAGT,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911985,6124_8601_27528_HJ5VYBGXX_KAKRNA17_Kern_D940Y_GCCACA_R1.fastq.gz,SRX3073090,FALSE,5970402,0,90,KAKRNA17_Kern_D940Y_GCCACA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA17_Kern_D940Y_GCCACA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911986,6124_8601_27528_HJ5VYBGXX_KAKRNA17_Kern_DE1_TATGTC_R1.fastq.gz,SRX3073089,FALSE,4958017,0,90,KAKRNA17_Kern_DE1_TATGTC,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA17_Kern_DE1_TATGTC,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911987,5670_8601_24419_HJ2W7BGXX_10343264_LMAN26_DE811_TCGAGG_R1.fastq.gz,SRX3073088,FALSE,4954232,0,86,10343264_LMAN26_DE811_TCGAGG,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,10343264_LMAN26_DE811_TCGAGG,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911988,5665_8601_24417_HHTYYBGXX_10343262_LMAN8_Il101T_AAGACA_R1.fastq.gz,SRX3073087,FALSE,6329109,0,86,10343262_LMAN8_Il101T_AAGACA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,10343262_LMAN8_Il101T_AAGACA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911989,6001_8601_26958_HNJ2MBGXX_KAKRNA26_L3Base_Ia5125_GGCCAA_R1.fastq.gz,SRX3073086,FALSE,5809401,0,86,KAKRNA26_L3Base_Ia5125_GGCCAA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA26_L3Base_Ia5125_GGCCAA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911990,5825_8601_25788_HHT7JBGXX_10344823_GShoot_DE811_CAATGC_R1.fastq.gz,SRX3073085,FALSE,4610383,0,86,10344823_GShoot_DE811_CAATGC,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,10344823_GShoot_DE811_CAATGC,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911991,5825_8601_25788_HHT7JBGXX_10344823_LMAD8_Ia5125_ATACTG_R1.fastq.gz,SRX3073084,FALSE,5177525,0,86,10344823_LMAD8_Ia5125_ATACTG,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,10344823_LMAD8_Ia5125_ATACTG,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911992,5748_8601_25239_HJ2HWBGXX_10343927_LMAD26_IllHy_TCTTAA_R1.fastq.gz,SRX3073083,FALSE,5588093,0,85,10343927_LMAD26_IllHy_TCTTAA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,10343927_LMAD26_IllHy_TCTTAA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911993,5670_8601_24419_HJ2W7BGXX_10343264_LMAN26_IllHy_GCCACA_R1.fastq.gz,SRX3073082,FALSE,7285909,0,86,10343264_LMAN26_IllHy_GCCACA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,10343264_LMAN26_IllHy_GCCACA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911994,5998_8601_26955_HLN5FBGXX_KAKRNA21_10346931_L3Tip_Ill_Hy_AAGTGG_R1.fastq.gz,SRX3073081,FALSE,5455117,0,86,KAKRNA21_10346931_L3Tip_Ill_Hy_AAGTGG,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA21_10346931_L3Tip_Ill_Hy_AAGTGG,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911995,5996_8601_26953_HLN3YBGXX_KAKRNA27_10346929_L3Tip_Ia5125_GGCCAA_R1.fastq.gz,SRX3073080,FALSE,6243520,0,86,KAKRNA27_10346929_L3Tip_Ia5125_GGCCAA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA27_10346929_L3Tip_Ia5125_GGCCAA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911996,5948_8601_26614_HK5YLBGXX_KAKRNA2_10346259_GRoot_Ia5125_CAGATG_R1.fastq.gz,SRX3073079,FALSE,6656325,0,86,KAKRNA2_10346259_GRoot_Ia5125_CAGATG,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA2_10346259_GRoot_Ia5125_CAGATG,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911997,5915_8601_26559_HLN37BGXX_KAKRNA14_GShoot_Ia5125_CATCTA_R1.fastq.gz,SRX3073078,FALSE,4808517,0,86,KAKRNA14_GShoot_Ia5125_CATCTA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA14_GShoot_Ia5125_CATCTA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911998,5827_8601_25790_HFKJVBGXX_10344826_LMAN8_Ia5125_TCGAGG_R1.fastq.gz,SRX3073077,FALSE,5038194,0,86,10344826_LMAN8_Ia5125_TCGAGG,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,10344826_LMAN8_Ia5125_TCGAGG,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5911999,6122_8601_27530_HJ7FKBGXX_KAKRNA28_L3Base_CML45_CCGACC_R1.fastq.gz,SRX3073076,FALSE,6156244,0,90,KAKRNA28_L3Base_CML45_CCGACC,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA28_L3Base_CML45_CCGACC,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912000,5947_8601_26613_HK3CTBGXX_KAKRNA4_10346258_GRoot_CML45_TGTGCA_R1.fastq.gz,SRX3073075,FALSE,5318135,0,86,KAKRNA4_10346258_GRoot_CML45_TGTGCA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA4_10346258_GRoot_CML45_TGTGCA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912001,6001_8601_26958_HNJ2MBGXX_KAKRNA26_L3Base_CML38_TCAGGA_R1.fastq.gz,SRX3073074,FALSE,8765960,0,86,KAKRNA26_L3Base_CML38_TCAGGA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA26_L3Base_CML38_TCAGGA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912002,5996_8601_26953_HLN3YBGXX_KAKRNA27_10346929_L3Tip_CML38_TCAGGA_R1.fastq.gz,SRX3073073,FALSE,5012679,0,86,KAKRNA27_10346929_L3Tip_CML38_TCAGGA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA27_10346929_L3Tip_CML38_TCAGGA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912003,5917_8601_26596_HLTCWBGXX_KAKRNA3_GShoot_CML45_TGTGCA_R1.fastq.gz,SRX3073072,FALSE,5966589,0,86,KAKRNA3_GShoot_CML45_TGTGCA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA3_GShoot_CML45_TGTGCA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912004,6124_8601_27528_HJ5VYBGXX_KAKRNA17_Kern_CML38_GCATGG_R1.fastq.gz,SRX3073071,FALSE,7955241,0,90,KAKRNA17_Kern_CML38_GCATGG,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA17_Kern_CML38_GCATGG,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912005,5828_8601_25791_HJ72LBGXX_10344827_LMAN26_CML38_GCTCGA_R1.fastq.gz,SRX3073070,FALSE,6673335,0,86,10344827_LMAN26_CML38_GCTCGA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,10344827_LMAN26_CML38_GCTCGA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912006,5670_8601_24419_HJ2W7BGXX_10343264_LMAD26_CML38_CAGGAC_R1.fastq.gz,SRX3073069,FALSE,5333839,0,86,10343264_LMAD26_CML38_CAGGAC,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,10343264_LMAD26_CML38_CAGGAC,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912007,5949_8601_26615_HK537BGXX_KAKRNA6_10346261_GRoot_CML38_GCGCTG_R1.fastq.gz,SRX3073068,FALSE,884358,0,86,KAKRNA6_10346261_GRoot_CML38_GCGCTG,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA6_10346261_GRoot_CML38_GCGCTG,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912008,5918_8601_26597_HLN5JBGXX_KAKRNA5_GShoot_CML38_GCGCTG_R1.fastq.gz,SRX3073067,FALSE,4099226,0,86,KAKRNA5_GShoot_CML38_GCGCTG,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA5_GShoot_CML38_GCGCTG,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912009,5748_8601_25239_HJ2HWBGXX_10343927_LMAD26_I137TN_CCGCAA_R1.fastq.gz,SRX3073066,FALSE,5373524,0,85,10343927_LMAD26_I137TN_CCGCAA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,10343927_LMAD26_I137TN_CCGCAA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912010,5997_8601_26954_HLN35BGXX_KAKRNA20_10346930_L3Base_H99_ATACTG_R1.fastq.gz,SRX3073065,FALSE,6404064,0,86,KAKRNA20_10346930_L3Base_H99_ATACTG,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA20_10346930_L3Base_H99_ATACTG,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912011,5998_8601_26955_HLN5FBGXX_KAKRNA21_10346931_L3Tip_H99_ATACTG_R1.fastq.gz,SRX3073064,FALSE,5907521,0,86,KAKRNA21_10346931_L3Tip_H99_ATACTG,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA21_10346931_L3Tip_H99_ATACTG,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912012,5918_8601_26597_HLN5JBGXX_KAKRNA5_GShoot_H99_CTAGTC_R1.fastq.gz,SRX3073063,FALSE,7103501,0,86,KAKRNA5_GShoot_H99_CTAGTC,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA5_GShoot_H99_CTAGTC,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912013,5949_8601_26615_HK537BGXX_KAKRNA6_10346261_GRoot_H99_CTAGTC_R1.fastq.gz,SRX3073062,FALSE,2215902,0,86,KAKRNA6_10346261_GRoot_H99_CTAGTC,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA6_10346261_GRoot_H99_CTAGTC,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912014,5828_8601_25791_HJ72LBGXX_10344827_LMAN26_I137TN_ACATTA_R1.fastq.gz,SRX3073061,FALSE,5123031,0,86,10344827_LMAN26_I137TN_ACATTA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,10344827_LMAN26_I137TN_ACATTA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912015,5827_8601_25790_HFKJVBGXX_10344826_LMAN8_H99_GCTCGA_R1.fastq.gz,SRX3073060,FALSE,3424844,0,86,10344826_LMAN8_H99_GCTCGA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,10344826_LMAN8_H99_GCTCGA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912016,6000_8601_26957_HNHHMBGXX_KAKRNA24_L3Tip_H95_TAGGCT_R1.fastq.gz,SRX3073059,FALSE,8685914,0,86,KAKRNA24_L3Tip_H95_TAGGCT,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA24_L3Tip_H95_TAGGCT,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912017,6124_8601_27528_HJ5VYBGXX_KAKRNA17_Kern_H95_TCAGGA_R1.fastq.gz,SRX3073058,FALSE,6123226,0,90,KAKRNA17_Kern_H95_TCAGGA,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA17_Kern_H95_TCAGGA,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912018,5826_8601_25789_HHV55BGXX_10344825_GRoot_H95_AACAAG_R1.fastq.gz,SRX3073057,FALSE,5093500,0,86,10344825_GRoot_H95_AACAAG,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,10344825_GRoot_H95_AACAAG,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912019,5999_8601_26956_HLTVYBGXX_KAKRNA23_10346932_L3Base_H95_TAGGCT_R1.fastq.gz,SRX3073056,FALSE,8681137,0,86,KAKRNA23_10346932_L3Base_H95_TAGGCT,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA23_10346932_L3Base_H95_TAGGCT,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912020,5917_8601_26596_HLTCWBGXX_KAKRNA3_GShoot_Hi27_CGATCT_R1.fastq.gz,SRX3073055,FALSE,4062315,0,86,KAKRNA3_GShoot_Hi27_CGATCT,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA3_GShoot_Hi27_CGATCT,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912021,5947_8601_26613_HK3CTBGXX_KAKRNA4_10346258_GRoot_Hi27_CGATCT_R1.fastq.gz,SRX3073054,FALSE,4209477,0,86,KAKRNA4_10346258_GRoot_Hi27_CGATCT,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA4_10346258_GRoot_Hi27_CGATCT,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912022,6001_8601_26958_HNJ2MBGXX_KAKRNA26_L3Base_CML314_CTCTCG_R1.fastq.gz,SRX3073053,FALSE,3142731,0,86,KAKRNA26_L3Base_CML314_CTCTCG,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA26_L3Base_CML314_CTCTCG,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912023,5996_8601_26953_HLN3YBGXX_KAKRNA27_10346929_L3Tip_CML314_CTCTCG_R1.fastq.gz,SRX3073052,FALSE,4590541,0,86,KAKRNA27_10346929_L3Tip_CML314_CTCTCG,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA27_10346929_L3Tip_CML314_CTCTCG,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5912024,6122_8601_27530_HJ7FKBGXX_KAKRNA28_L3Base_CML311_TACCTT_R1.fastq.gz,SRX3073051,FALSE,4905677,0,90,KAKRNA28_L3Base_CML311_TACCTT,3' RNAseq of Zea mays,Zea mays Raw sequence reads,Maize 3 prime RNASeq,,KAKRNA28_L3Base_CML311_TACCTT,cDNA,TRANSCRIPTOMIC,RNA-Seq
