srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR767708,MR14_r1,SRX246056,TRUE,21719977,21719977,100,MR14,MR14,Zea mays Variation,MR14,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767685,MR10_r1,SRX246055,TRUE,30073450,30073450,100,MR10,MR10,Zea mays Variation,MR10,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767709,MR09_r1,SRX246054,TRUE,40668557,40668557,100,MR09,MR09,Zea mays Variation,MR09,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767684,MR02_r1,SRX246053,TRUE,22701337,22701337,100,MR02,MR02,Zea mays Variation,MR02,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767683,MR01_r1,SRX246052,TRUE,33293971,33293971,100,MR01,MR01,Zea mays Variation,MR01,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767682,M37W_r3,SRX246051,TRUE,26066928,26066928,100,M37W rep 3,M37W rep 3,Zea mays Variation,M37W_R3,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767680,Ky21_r1,SRX246050,TRUE,26260623,26260623,100,Ky21,Ky21,Zea mays Variation,Ky21,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767679,Hp301_r3,SRX246049,TRUE,25001232,25001232,100,Hp301 rep 3,Hp301 rep 3,Zea mays Variation,Hp301_R3,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767678,Hp301_r2,SRX246048,TRUE,23492306,23492306,100,Hp301 rep 2,Hp301 rep 2,Zea mays Variation,Hp301_R2,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767736,CML99_r1,SRX246047,TRUE,10235613,10235613,100,CML99,CML99,Zea mays Variation,CML99,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767735,CML96_r1,SRX246046,TRUE,11902903,11902903,100,CML96,CML96,Zea mays Variation,CML96,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767733,CML85_r1,SRX246045,TRUE,9299152,9299152,100,CML85,CML85,Zea mays Variation,CML85,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767732,CML84_r1,SRX246044,TRUE,11429651,11429651,100,CML84,CML84,Zea mays Variation,CML84,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767731,CML69_r1,SRX246043,TRUE,10055914,10055914,100,CML69,CML69,Zea mays Variation,CML69,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767730,CML511_r1,SRX246042,TRUE,13937009,13937009,100,CML511,CML511,Zea mays Variation,CML511,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767729,CML505_r1,SRX246041,TRUE,9919395,9919395,100,CML505,CML505,Zea mays Variation,CML505,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767728,CML504_r1,SRX246023,TRUE,21361420,21361420,100,CML504,CML504,Zea mays Variation,CML504,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767727,CML479_r1,SRX246022,TRUE,11395981,11395981,100,CML479,CML479,Zea mays Variation,CML479,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767726,CML418_r1,SRX246021,TRUE,11665987,11665987,100,CML418,CML418,Zea mays Variation,CML418,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767725,CML411_r1,SRX246020,TRUE,9508841,9508841,100,CML411,CML411,Zea mays Variation,CML411,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767712,CML333_r3,SRX246019,TRUE,26377363,26377363,100,CML333 rep 3,CML333 rep 3,Zea mays Variation,CML333_R3,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767718,CML333_r1,SRX246018,TRUE,22182621,22182621,100,CML333 rep 1,CML333 rep 1,Zea mays Variation,CML333_R1,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767724,CML330_r1,SRX246017,TRUE,10488563,10488563,100,CML330,CML330,Zea mays Variation,CML330,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767716,CML322_r3,SRX246016,TRUE,23053240,23053240,100,CML322 rep 3,CML322 rep 3,Zea mays Variation,CML322_R3,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767717,CML322_r2,SRX246015,TRUE,19471126,19471126,100,CML322 rep 2,CML322 rep 2,Zea mays Variation,CML322_R2,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767722,CML206_r1,SRX246014,TRUE,8787540,8787540,100,CML206,CML 206,Zea mays Variation,CML206,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767721,CML202_r1,SRX245849,TRUE,11140488,11140488,100,CML202,CML202,Zea mays Variation,CML202,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767720,CML192_r1,SRX245848,TRUE,10236500,10236500,100,CML192,CML192,Zea mays Variation,CML192,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767719,CML133_r1,SRX245847,TRUE,10108029,10108029,100,CML133,CML133,Zea mays Variation,CML133,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767742,CML103_r3,SRX245845,TRUE,22059820,22059820,100,CML103 rep 3,CML103 rep 3,Zea mays Variation,CML103_R3,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR767675,CML103_r2,SRX245844,TRUE,20322950,20322950,100,CML103 rep 2,CML103 rep 2,Zea mays Variation,CML103_R2,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR766776,B97_r3,SRX245843,TRUE,24503625,24503625,100,B97 rep 3,B97 rep 3,Zea mays Variation,B97_R3,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR766777,B97_r2,SRX245841,TRUE,25796328,25796328,100,B97 rep 2,B97 rep 2,Zea mays Variation,B97_R2,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651084,W22_r1,SRX181217,TRUE,11254201,11254201,100,W22 rep 1,W22 rep 1,Zea mays Variation,W22 rep 1,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651083,Tzi8_r1,SRX181216,TRUE,16202133,16202133,100,Tzi8 rep 1,Tzi8 rep 1,Zea mays Variation,Tzi8 rep 1,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651082,Tx303_r1,SRX181215,TRUE,17474393,17474393,100,Tx303 rep 1,Tx303 rep 1,Zea mays Variation,Tx303 rep 1,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651081,P39_r2,SRX181214,TRUE,21748449,21748449,100,P39 rep 2,P39 rep 2,Zea mays Variation,P39 rep 2,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651079,Oh43_r3,SRX181213,TRUE,18200539,18200539,100,Oh43 rep 3,Oh43 rep 3,Zea mays Variation,Oh43 rep 3,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651078,Oh43_r2,SRX181212,TRUE,14922276,14922276,100,Oh43 rep 2,Oh43 rep 2,Zea mays Variation,Oh43 rep 2,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651077,Oh43_r1,SRX181211,TRUE,11766590,11766590,100,Oh43 rep 1,Oh43 rep 1,Zea mays Variation,Oh43 rep 1,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651080,Oh7b_r1,SRX181210,TRUE,22855866,22855866,100,Oh7b rep 1,Oh7b rep 1,Zea mays Variation,Oh7b rep 1,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651076,NC358_r1,SRX181205,TRUE,13260113,13260113,100,NC358 rep 1,NC358 rep 1,Zea mays Variation,NC358 rep 1,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651075,Ms71_r3,SRX181204,TRUE,13968336,13968336,100,MS71 rep 3,MS71 rep 3,Zea mays Variation,MS71 rep 3,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651074,Ms71_r2,SRX181203,TRUE,14688550,14688550,100,MS71 rep 2,MS71 rep 2,Zea mays Variation,MS71 rep 2,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651073,Ms71_r1,SRX181202,TRUE,22338440,22338440,100,MS71 rep 1,MS71 rep 1,Zea mays Variation,MS71 rep 1,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651072,Mo18w_r1,SRX181201,TRUE,10285877,10285877,100,Mo18w rep 1,Mo18w rep 1,Zea mays Variation,Mo18w rep 1,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651071,Mo17_r3,SRX181200,TRUE,14336816,14336816,100,Mo17 rep 3,Mo17 rep 3,Zea mays Variation,Mo17 rep 3,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651070,Mo17_r2,SRX181199,TRUE,17745280,17745280,100,Mo17 rep 2,Mo17 rep 2,Zea mays Variation,Mo17 rep 2,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651069,Mo17_r1,SRX181198,TRUE,15801487,15801487,100,Mo17 rep 1,Mo17 rep 1,Zea mays Variation,Mo17 rep 1,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651066,M162w_r1,SRX181197,TRUE,16162782,16162782,100,M162w rep 1,M162w rep 1,Zea mays Variation,M162w rep 1,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651068,M37w_r2,SRX181196,TRUE,16078002,16078002,100,M37w rep 2,M37w rep 2,Zea mays Variation,M37w rep 2,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651067,M37w_r1,SRX181195,TRUE,17770712,17770712,100,M37w rep 1,M37w rep 1,Zea mays Variation,M37w rep 1,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651064,Ki11_r3,SRX181188,TRUE,12018859,12018859,100,Ki11 rep 3,Ki11 rep 3,Zea mays Variation,Ki11 rep 3,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651063,Ki11_r2,SRX181186,TRUE,11271601,11271601,100,Ki11 rep 2,Ki11 rep 2,Zea mays Variation,Ki11 rep 2,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651062,Ki11_r1,SRX181184,TRUE,15273635,15273635,100,Ki11 rep 1,Ki11 rep 1,Zea mays Variation,Ki11 rep 1,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651065,Ki3_r2,SRX181183,TRUE,14579133,14579133,100,Ki3 rep 2,Ki3 rep 2,Zea mays Variation,Ki3 rep 2,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651061,Il14h_r1,SRX181182,TRUE,12653042,12653042,100,Il14h rep 1,Il14h rep 1,Zea mays Variation,Il14h rep 1,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651060,Hp301_r1,SRX181181,TRUE,16861363,16861363,100,Hp301 rep 1,Hp301 rep 1,Zea mays Variation,Hp301 rep 1,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651058,CML333_r2,SRX181177,TRUE,16630744,16630744,100,CML333 rep 2,CML333 rep 2,Zea mays Variation,CML333 rep 2,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651057,CML322_r1,SRX181176,TRUE,12775245,12775245,100,CML322 rep 1,CML322 rep 1,Zea mays Variation,CML322 rep 1,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651056,CML277_r2,SRX181175,TRUE,16421326,16421326,100,CML277 rep 2,cml277 rep 2,Zea mays Variation,CML277 rep 2,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651055,CML247_r2,SRX181174,TRUE,14714190,14714190,100,CML247 rep 2,`CML247 rep 2,Zea mays Variation,CML247 rep 2,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651054,CML228_r1,SRX181161,TRUE,13453936,13453936,100,CML228 rep 1,CML228 rep 1,Zea mays Variation,CML228 rep 1,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651053,CML103_r1,SRX181160,TRUE,17172512,17172512,100,CML103 rep 1,CML103 rep 1,Zea mays Variation,CML103 rep 1,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651059,CML52_r1,SRX181158,TRUE,16817165,16817165,100,CML52 rep 1,CML52 rep 1,Zea mays Variation,CML52 rep 1,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651052,B97_r1,SRX181157,TRUE,13884840,13884840,100,B97 rep 1,B97 rep 1,Zea mays Variation,B97 rep 1,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651051,B73_rep3,SRX181056,TRUE,19270220,19270220,100,B73 rep 3,B73 rep 3,Zea mays Variation,B73 rep 3,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651050,B73_r2,SRX180964,TRUE,14152930,14152930,100,B73 rep 2,B73 rep 2,Zea mays Variation,B73 rep 2,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
SRR651049,B73_r1,SRX180963,TRUE,13399149,13399149,100,B73 rep 1,B73 rep 1,Zea mays Variation,B73 rep 1,,,unspecified,TRANSCRIPTOMIC,RNA-Seq
