srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,srx_design,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR8857751,R1-tassel-48h-3_L3_I317.R1.clean.fastq.gz,SRX5645407,TRUE,25786998,25786998,302,R1-tassel-48h-rep3-mRNA,RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,R1-tassel-48h-rep3-mRNA,,R1-tassel-48h-rep3-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857752,R1-tassel-48h-2_L3_I316.R1.clean.fastq.gz,SRX5645406,TRUE,21730615,21730615,302,R1-tassel-48h-rep2-mRNA,RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,R1-tassel-48h-rep2-mRNA,,R1-tassel-48h-rep2-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857753,R1-tassel-48h-1_L2_I315.R1.clean.fastq.gz,SRX5645405,TRUE,26696323,26696323,302,R1-tassel-48h-rep1-mRNA,RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,R1-tassel-48h-rep1-mRNA,,R1-tassel-48h-rep1-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857754,R1-tassel-2h-3_L2_I305.R1.clean.fastq.gz,SRX5645404,TRUE,26168985,26168985,302,R1-tassel-2h-rep3-mRNA,RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,R1-tassel-2h-rep3-mRNA,,R1-tassel-2h-rep3-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857755,R1-silk-2h-1_H3V5GCCXY_L4_1.clean.fq.gz,SRX5645403,TRUE,21488005,21488005,300,R1-silk-2h-rep1-mRNA,RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 4000 platform (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,R1-silk-2h-rep1-mRNA,,R1-silk-2h-rep1-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857756,R1-silk-0h-3_H3VF5CCXY_L8_1.clean.fq.gz,SRX5645402,TRUE,19482991,19482991,300,R1-silk-0h-rep3-mRNA,RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 4000 platform (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,R1-silk-0h-rep3-mRNA,,R1-silk-0h-rep3-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857757,R1-silk-0h-2_H3VF5CCXY_L8_1.clean.fq.gz,SRX5645401,TRUE,17961647,17961647,300,R1-silk-0h-rep2-mRNA,RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 4000 platform (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,R1-silk-0h-rep2-mRNA,,R1-silk-0h-rep2-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857759,R1-silk-0h-1_H3VF5CCXY_L6_1.clean.fq.gz,SRX5645400,TRUE,20925604,20925604,300,R1-silk-0h-rep1-mRNA,RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 4000 platform (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,R1-silk-0h-rep1-mRNA,,R1-silk-0h-rep1-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857760,R1-silk-2h-3_H3V5GCCXY_L4_1.clean.fq.gz,SRX5645399,TRUE,17977939,17977939,300,R1-silk-2h-rep3-mRNA,RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 4000 platform (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,R1-silk-2h-rep3-mRNA,,R1-silk-2h-rep3-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857761,R1-silk-2h-2_H3V5GCCXY_L4_1.clean.fq.gz,SRX5645398,TRUE,24122086,24122086,300,R1-silk-2h-rep2-mRNA,RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 4000 platform (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,R1-silk-2h-rep2-mRNA,,R1-silk-2h-rep2-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857762,V3-leaf-48h-3_L5_I380.R1.clean.fastq.gz,SRX5645397,TRUE,31947209,31947209,302,V3-leaf-48h-rep3-mRNA,RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,V3-leaf-48h-rep3-mRNA,,V3-leaf-48h-rep3-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857763,SL_V3_Root_0h_1_L6_A007.R1.adapter.fastq.gz,SRX5645396,FALSE,19600604,0,50,V3-root-0h-rep1-sRNA,Small RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrityity.Count"": 1, ""Activity.AggMode"": 0, ""Activity.Success"": true, ""Activity.Result.Code"": 0, ""Activity.Result.Type"": ""HRESULT"", ""Activity.Result.Tag"": 18903383, ""Data.UserVoiceClipboardEnabled"": false, ""Data.ClipboardFormat"": ""Nil"", ""Data.InternalVsExternalPasteType"": 1, ""Data.PasteType"": ""SameSheetCopyPaste"", ""Data.SourceNumberOfRows"": 1, ""Data.SourceNumberOfColumns"": 1, ""Data.IsFullRows"": false, ""Data.IsFullCols"": false, ""Data.DestinationNumberOfRows"": 1, ""Data.DestinationNumberOfColumns"": 1, ""Data.SourceDestinati",Genome-wide transcriptomic responses to heat stress in maize,V3-root-0h-rep1-sRNA,,V3-root-0h-rep1-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
SRR8857764,SL_V3_Root_0h_2_L6_A008.R1.adapter.fastq.gz,SRX5645395,FALSE,19221001,0,50,V3-root-0h-rep2-sRNA,Small RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity",Genome-wide transcriptomic responses to heat stress in maize,V3-root-0h-rep2-sRNA,,V3-root-0h-rep2-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
SRR8857765,SL_V3_stalk_0h_3_L1_A024.R1.adapter.fastq.gz,SRX5645394,FALSE,20408879,0,50,V3-stalk-0h-rep3-sRNA,Small RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity",Genome-wide transcriptomic responses to heat stress in maize,V3-stalk-0h-rep3-sRNA,,V3-stalk-0h-rep3-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
SRR8857766,V3-Stalk-0h-1_L3_I344.R1.clean.fastq.gz,SRX5645393,TRUE,23664983,23664983,302,V3-stalk-0h-rep1-mRNA,RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,V3-stalk-0h-rep1-mRNA,,V3-stalk-0h-rep1-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857767,V3-leaf-2h-2_L3_I351.R1.clean.fastq.gz,SRX5645392,TRUE,24714340,24714340,302,V3-leaf-2h-rep2-mRNA,RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,V3-leaf-2h-rep2-mRNA,,V3-leaf-2h-rep2-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857768,V3-leaf-2h-3_L3_I352.R1.clean.fastq.gz,SRX5645391,TRUE,23727699,23727699,302,V3-leaf-2h-rep3-mRNA,RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,V3-leaf-2h-rep3-mRNA,,V3-leaf-2h-rep3-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857769,V3-leaf-48h-1_L5_I378.R1.clean.fastq.gz,SRX5645390,TRUE,29490676,29490676,302,V3-leaf-48h-rep1-mRNA,RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,V3-leaf-48h-rep1-mRNA,,V3-leaf-48h-rep1-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857770,V3-leaf-48h-2_L5_I379.R1.clean.fastq.gz,SRX5645389,TRUE,24638251,24638251,302,V3-leaf-48h-rep2-mRNA,RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,V3-leaf-48h-rep2-mRNA,,V3-leaf-48h-rep2-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857771,V3-leaf-0h-1_L3_I341.R1.clean.fastq.gz,SRX5645388,TRUE,19832683,19832683,302,V3-leaf-0h-rep1-mRNA,RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,V3-leaf-0h-rep1-mRNA,,V3-leaf-0h-rep1-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857772,V3-leaf-0h-2_L3_I342.R1.clean.fastq.gz,SRX5645387,TRUE,18839826,18839826,302,V3-leaf-0h-rep2-mRNA,RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,V3-leaf-0h-rep2-mRNA,,V3-leaf-0h-rep2-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857773,V3-leaf-0h-3_L3_I343.R1.clean.fastq.gz,SRX5645386,TRUE,21322480,21322480,302,V3-leaf-0h-rep3-mRNA,RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,V3-leaf-0h-rep3-mRNA,,V3-leaf-0h-rep3-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
