srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR5786294,BxMo17-II-rep3_1.fq.gz,SRX2972902,TRUE,20222232,20222232,200,B73xMo17_II_rep3,RNA-seq of Zea mays: primary root 6-8 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xMo17_II_rep3,,B73xMo17_II_rep3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786295,BxMo17-II-rep4_2.fq.gz,SRX2972901,TRUE,15672949,15672949,200,B73xMo17_II_rep4,RNA-seq of Zea mays: primary root 6-8 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xMo17_II_rep4,,B73xMo17_II_rep4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786296,BxOh43-II-rep1_2.fq.gz,SRX2972900,TRUE,14741250,14741250,200,B73xOh43_II_rep1,RNA-seq of Zea mays: primary root 6-8 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xOh43_II_rep1,,B73xOh43_II_rep1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786297,BxOh43-II-rep2_1.fq.gz,SRX2972899,TRUE,20340028,20340028,200,B73xOh43_II_rep2,RNA-seq of Zea mays: primary root 6-8 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xOh43_II_rep2,,B73xOh43_II_rep2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786298,BxW64A-II-rep3_2.fq.gz,SRX2972898,TRUE,21446041,21446041,200,B73xW64A_II_rep3,RNA-seq of Zea mays: primary root 6-8 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xW64A_II_rep3,,B73xW64A_II_rep3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786299,BxW64A-II-rep4_1.fq.gz,SRX2972897,TRUE,18084844,18084844,200,B73xW64A_II_rep4,RNA-seq of Zea mays: primary root 6-8 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xW64A_II_rep4,,B73xW64A_II_rep4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786300,BxA554-I-rep3_1.fq.gz,SRX2972896,TRUE,17954026,17954026,200,B73xA554_I_rep3,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xA554_I_rep3,,B73xA554_I_rep3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786301,BxA554-I-rep4_2.fq.gz,SRX2972895,TRUE,11579281,11579281,200,B73xA554_I_rep4,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xA554_I_rep4,,B73xA554_I_rep4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786302,A554-I-rep3_1.fq.gz,SRX2972894,TRUE,16376550,16376550,200,A554_I_rep3,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,A554_I_rep3,,A554_I_rep3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786303,A554-I-rep4_1.fq.gz,SRX2972893,TRUE,9247120,9247120,200,A554_I_rep4,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,A554_I_rep4,,A554_I_rep4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786304,BxA554-I-rep1_1.fq.gz,SRX2972892,TRUE,9122779,9122779,200,B73xA554_I_rep1,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xA554_I_rep1,,B73xA554_I_rep1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786305,BxA554-I-rep2_2.fq.gz,SRX2972891,TRUE,13228142,13228142,200,B73xA554_I_rep2,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xA554_I_rep2,,B73xA554_I_rep2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786306,B73-I-rep11_1.fq.gz,SRX2972890,TRUE,19540178,19540178,200,B73_I_rep11,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73_I_rep11,,B73_I_rep11,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786307,B73-I-rep12_1.fq.gz,SRX2972889,TRUE,23168605,23168605,200,B73_I_rep12,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73_I_rep12,,B73_I_rep12,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786308,A554-I-rep1_1.fq.gz,SRX2972888,TRUE,12398642,12398642,200,A554_I_rep1,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,A554_I_rep1,,A554_I_rep1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786309,A554-I-rep2_1.fq.gz,SRX2972887,TRUE,14202400,14202400,200,A554_I_rep2,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,A554_I_rep2,,A554_I_rep2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786310,Mo17-III-rep2_2.fq.gz,SRX2972886,TRUE,20106543,20106543,200,Mo17_III_rep2,RNA-seq of Zea mays: primary root 10-12 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,Mo17_III_rep2,,Mo17_III_rep2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786311,Mo17-III-rep1_1.fq.gz,SRX2972885,TRUE,22409623,22409623,200,Mo17_III_rep1,RNA-seq of Zea mays: primary root 10-12 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,Mo17_III_rep1,,Mo17_III_rep1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786312,H84-III-rep2_1.fq.gz,SRX2972884,TRUE,16636817,16636817,200,H84_III_rep2,RNA-seq of Zea mays: primary root 10-12 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,H84_III_rep2,,H84_III_rep2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786313,H84-III-rep1_2.fq.gz,SRX2972883,TRUE,16939251,16939251,200,H84_III_rep1,RNA-seq of Zea mays: primary root 10-12 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,H84_III_rep1,,H84_III_rep1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786314,H84-III-rep4_1.fq.gz,SRX2972882,TRUE,21057189,21057189,200,H84_III_rep4,RNA-seq of Zea mays: primary root 10-12 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,H84_III_rep4,,H84_III_rep4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786315,H84-III-rep3_2.fq.gz,SRX2972881,TRUE,12298477,12298477,200,H84_III_rep3,RNA-seq of Zea mays: primary root 10-12 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,H84_III_rep3,,H84_III_rep3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786316,H99-III-rep2_2.fq.gz,SRX2972880,TRUE,11360090,11360090,200,H99_III_rep2,RNA-seq of Zea mays: primary root 10-12 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,H99_III_rep2,,H99_III_rep2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786317,H99-III-rep1_2.fq.gz,SRX2972879,TRUE,18869703,18869703,200,H99_III_rep1,RNA-seq of Zea mays: primary root 10-12 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,H99_III_rep1,,H99_III_rep1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786318,H99-III-rep4_2.fq.gz,SRX2972878,TRUE,22350857,22350857,200,H99_III_rep4,RNA-seq of Zea mays: primary root 10-12 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,H99_III_rep4,,H99_III_rep4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786319,H99-III-rep3_2.fq.gz,SRX2972877,TRUE,13262772,13262772,200,H99_III_rep3,RNA-seq of Zea mays: primary root 10-12 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,H99_III_rep3,,H99_III_rep3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786320,BxMo17-I-rep2_2.fq.gz,SRX2972876,TRUE,12627781,12627781,200,B73xMo17_I_rep2,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xMo17_I_rep2,,B73xMo17_I_rep2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786321,BxMo17-I-rep1_1.fq.gz,SRX2972875,TRUE,18446324,18446324,200,B73xMo17_I_rep1,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xMo17_I_rep1,,B73xMo17_I_rep1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786322,BxH84-I-rep2_2.fq.gz,SRX2972874,TRUE,20113066,20113066,200,B73xH84_I_rep2,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xH84_I_rep2,,B73xH84_I_rep2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786323,BxH84-I-rep1_2.fq.gz,SRX2972873,TRUE,12670668,12670668,200,B73xH84_I_rep1,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xH84_I_rep1,,B73xH84_I_rep1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786324,BxH84-I-rep4_1.fq.gz,SRX2972872,TRUE,21917850,21917850,200,B73xH84_I_rep4,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xH84_I_rep4,,B73xH84_I_rep4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786325,BxH84-I-rep3_1.fq.gz,SRX2972871,TRUE,17638065,17638065,200,B73xH84_I_rep3,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xH84_I_rep3,,B73xH84_I_rep3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786326,BxH99-I-rep2_2.fq.gz,SRX2972870,TRUE,12350223,12350223,200,B73xH99_I_rep2,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xH99_I_rep2,,B73xH99_I_rep2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786327,BxH99-I-rep1_1.fq.gz,SRX2972869,TRUE,19540224,19540224,200,B73xH99_I_rep1,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xH99_I_rep1,,B73xH99_I_rep1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786328,BxH99-I-rep4_2.fq.gz,SRX2972868,TRUE,14360850,14360850,200,B73xH99_I_rep4,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xH99_I_rep4,,B73xH99_I_rep4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786329,BxH99-I-rep3_2.fq.gz,SRX2972867,TRUE,17912950,17912950,200,B73xH99_I_rep3,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xH99_I_rep3,,B73xH99_I_rep3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786330,W64A-II-rep3_1.fq.gz,SRX2972866,TRUE,19744411,19744411,200,W64A_II_rep3,RNA-seq of Zea mays: primary root 6-8 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,W64A_II_rep3,,W64A_II_rep3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786331,W64A-II-rep4_1.fq.gz,SRX2972865,TRUE,15698048,15698048,200,W64A_II_rep4,RNA-seq of Zea mays: primary root 6-8 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,W64A_II_rep4,,W64A_II_rep4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786332,Oh43-II-rep3_2.fq.gz,SRX2972864,TRUE,17656631,17656631,200,Oh43_II_rep3,RNA-seq of Zea mays: primary root 6-8 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,Oh43_II_rep3,,Oh43_II_rep3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786333,Oh43-II-rep4_1.fq.gz,SRX2972863,TRUE,9778676,9778676,200,Oh43_II_rep4,RNA-seq of Zea mays: primary root 6-8 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,Oh43_II_rep4,,Oh43_II_rep4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786334,W64A-II-rep1_1.fq.gz,SRX2972862,TRUE,16192242,16192242,200,W64A_II_rep1,RNA-seq of Zea mays: primary root 6-8 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,W64A_II_rep1,,W64A_II_rep1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786335,W64A-II-rep2_1.fq.gz,SRX2972861,TRUE,22169459,22169459,200,W64A_II_rep2,RNA-seq of Zea mays: primary root 6-8 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,W64A_II_rep2,,W64A_II_rep2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786336,Mo17-II-rep3_1.fq.gz,SRX2972860,TRUE,24746497,24746497,200,Mo17_II_rep3,RNA-seq of Zea mays: primary root 6-8 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,Mo17_II_rep3,,Mo17_II_rep3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786337,Mo17-II-rep4_1.fq.gz,SRX2972859,TRUE,18322066,18322066,200,Mo17_II_rep4,RNA-seq of Zea mays: primary root 6-8 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,Mo17_II_rep4,,Mo17_II_rep4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786338,Oh43-II-rep1_1.fq.gz,SRX2972858,TRUE,16299632,16299632,200,Oh43_II_rep1,RNA-seq of Zea mays: primary root 6-8 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,Oh43_II_rep1,,Oh43_II_rep1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786339,Oh43-II-rep2_2.fq.gz,SRX2972857,TRUE,13848946,13848946,200,Oh43_II_rep2,RNA-seq of Zea mays: primary root 6-8 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,Oh43_II_rep2,,Oh43_II_rep2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786340,BxW64A-I-rep3_1.fq.gz,SRX2972856,TRUE,19756304,19756304,200,B73xW64A_I_rep3,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xW64A_I_rep3,,B73xW64A_I_rep3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786341,BxW64A-I-rep4_2.fq.gz,SRX2972855,TRUE,13591398,13591398,200,B73xW64A_I_rep4,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xW64A_I_rep4,,B73xW64A_I_rep4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786342,BxOh43-I-rep1_1.fq.gz,SRX2972854,TRUE,16344522,16344522,200,B73xOh43_I_rep1,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xOh43_I_rep1,,B73xOh43_I_rep1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786343,BxOh43-I-rep2_1.fq.gz,SRX2972853,TRUE,21921782,21921782,200,B73xOh43_I_rep2,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xOh43_I_rep2,,B73xOh43_I_rep2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5786344,BxMo17-I-rep3_1.fq.gz,SRX2972852,TRUE,10555145,10555145,200,B73xMo17_I_rep3,RNA-seq of Zea mays: primary root 2-4 cm length,Transcriptomes of a diverse panel of maize hybrids and their parental inbred lines during primary root development,B73xMo17_I_rep3,,B73xMo17_I_rep3,cDNA,TRANSCRIPTOMIC,RNA-Seq
