srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR8906823,Q396_1.trimed.fq.gz,SRX5692931,TRUE,186706192,186706192,298,L379,E379,Deep DNA resequencing of the association mapping panel,GEMS10,,L379,other,GENOMIC,WGS
SRR8906824,Q393_1.trimed.fq.gz,SRX5692930,TRUE,175727951,175727951,297,L376,E376,Deep DNA resequencing of the association mapping panel,GEMS62,,L376,other,GENOMIC,WGS
SRR8906825,Q392_1.trimed.fq.gz,SRX5692929,TRUE,165727098,165727098,298,L375,E375,Deep DNA resequencing of the association mapping panel,7381,,L375,other,GENOMIC,WGS
SRR8906826,Q395_1.trimed.fq.gz,SRX5692928,TRUE,162773987,162773987,298,L378,E378,Deep DNA resequencing of the association mapping panel,GEMS4,,L378,other,GENOMIC,WGS
SRR8906827,Q394_1.trimed.fq.gz,SRX5692927,TRUE,144603141,144603141,297,L377,E377,Deep DNA resequencing of the association mapping panel,K10,,L377,other,GENOMIC,WGS
SRR8906828,Q389_1.trimed.fq.gz,SRX5692926,TRUE,156930596,156930596,297,L372,E372,Deep DNA resequencing of the association mapping panel,1462,,L372,other,GENOMIC,WGS
SRR8906829,Q388_1.trimed.fq.gz,SRX5692925,TRUE,162603475,162603475,298,L371,E371,Deep DNA resequencing of the association mapping panel,ZHENG29,,L371,other,GENOMIC,WGS
SRR8906830,Q391_1.trimed.fq.gz,SRX5692924,TRUE,161797057,161797057,298,L374,E374,Deep DNA resequencing of the association mapping panel,K14,,L374,other,GENOMIC,WGS
SRR8906831,Q390_1.trimed.fq.gz,SRX5692923,TRUE,174651498,174651498,298,L373,E373,Deep DNA resequencing of the association mapping panel,LIAO5262,,L373,other,GENOMIC,WGS
SRR8906832,Q288_1.trimed.fq.gz,SRX5692922,TRUE,169940685,169940685,292,L275,E275,Deep DNA resequencing of the association mapping panel,GEMS31,,L275,other,GENOMIC,WGS
SRR8906833,Q289_1.trimed.fq.gz,SRX5692921,TRUE,166956793,166956793,294,L276,E276,Deep DNA resequencing of the association mapping panel,GY923,,L276,other,GENOMIC,WGS
SRR8906834,Q290_1.trimed.fq.gz,SRX5692920,TRUE,190073812,190073812,293,L277,E277,Deep DNA resequencing of the association mapping panel,TY6,,L277,other,GENOMIC,WGS
SRR8906835,Q291_1.trimed.fq.gz,SRX5692919,TRUE,213672188,213672188,293,L278,E278,Deep DNA resequencing of the association mapping panel,384-2,,L278,other,GENOMIC,WGS
SRR8906836,Q284_1.trimed.fq.gz,SRX5692918,TRUE,192037299,192037299,293,L271,E271,Deep DNA resequencing of the association mapping panel,HYS,,L271,other,GENOMIC,WGS
SRR8906837,Q285_1.trimed.fq.gz,SRX5692917,TRUE,150806529,150806529,293,L272,E272,Deep DNA resequencing of the association mapping panel,LY042,,L272,other,GENOMIC,WGS
SRR8906838,Q345_1.trimed.fq.gz,SRX5692916,TRUE,131339420,131339420,297,L330,E330,Deep DNA resequencing of the association mapping panel,5311,,L330,other,GENOMIC,WGS
SRR8906839,Q287_1.trimed.fq.gz,SRX5692915,TRUE,175924588,175924588,294,L274,E274,Deep DNA resequencing of the association mapping panel,BY843,,L274,other,GENOMIC,WGS
SRR8906840,Q292_1.trimed.fq.gz,SRX5692914,TRUE,203530893,203530893,294,L279,E279,Deep DNA resequencing of the association mapping panel,DAN340,,L279,other,GENOMIC,WGS
SRR8906841,Q293_1.trimed.fq.gz,SRX5692913,TRUE,169938877,169938877,294,L280,E280,Deep DNA resequencing of the association mapping panel,CF3,,L280,other,GENOMIC,WGS
SRR8906842,Q446_1.trimed.fq.gz,SRX5692912,TRUE,153460937,153460937,297,L424,E424,Deep DNA resequencing of the association mapping panel,ZAC546,,L424,other,GENOMIC,WGS
SRR8906843,Q502_1.trimed.fq.gz,SRX5692911,TRUE,133097420,133097420,294,L479,E479,Deep DNA resequencing of the association mapping panel,GEMS24,,L479,other,GENOMIC,WGS
SRR8906844,Q445_1.trimed.fq.gz,SRX5692910,TRUE,196135239,196135239,297,L423,E423,Deep DNA resequencing of the association mapping panel,975-12,,L423,other,GENOMIC,WGS
SRR8906845,Q500_1.trimed.fq.gz,SRX5692909,TRUE,217580920,217580920,297,L477,E477,Deep DNA resequencing of the association mapping panel,4F1,,L477,other,GENOMIC,WGS
SRR8906846,Q501_1.trimed.fq.gz,SRX5692908,TRUE,136745115,136745115,295,L478,E478,Deep DNA resequencing of the association mapping panel,GEMS23,,L478,other,GENOMIC,WGS
SRR8906847,Q498_1.trimed.fq.gz,SRX5692907,TRUE,217795248,217795248,297,L475,E475,Deep DNA resequencing of the association mapping panel,TY8,,L475,other,GENOMIC,WGS
SRR8906848,Q499_1.trimed.fq.gz,SRX5692906,TRUE,251651738,251651738,297,L476,E476,Deep DNA resequencing of the association mapping panel,R15X1141,,L476,other,GENOMIC,WGS
SRR8906849,Q496_1.trimed.fq.gz,SRX5692905,TRUE,189047614,189047614,297,L473,E473,Deep DNA resequencing of the association mapping panel,GEMS18,,L473,other,GENOMIC,WGS
SRR8906850,Q497_1.trimed.fq.gz,SRX5692904,TRUE,239038289,239038289,297,L474,E474,Deep DNA resequencing of the association mapping panel,SI446,,L474,other,GENOMIC,WGS
SRR8906851,Q494_1.trimed.fq.gz,SRX5692903,TRUE,184593920,184593920,298,L471,E471,Deep DNA resequencing of the association mapping panel,GEMS63,,L471,other,GENOMIC,WGS
SRR8906852,Q495_1.trimed.fq.gz,SRX5692902,TRUE,157370294,157370294,297,L472,E472,Deep DNA resequencing of the association mapping panel,GEMS44,,L472,other,GENOMIC,WGS
SRR8906853,Q2_1.trimed.fq.gz,SRX5692901,TRUE,183495059,183495059,292,L2,E2,Deep DNA resequencing of the association mapping panel,CML432,,L2,other,GENOMIC,WGS
SRR8906854,Q399_1.trimed.fq.gz,SRX5692900,TRUE,142959164,142959164,297,L382,E382,Deep DNA resequencing of the association mapping panel,SI273,,L382,other,GENOMIC,WGS
SRR8906855,Q400_1.trimed.fq.gz,SRX5692899,TRUE,154345834,154345834,297,L383,E383,Deep DNA resequencing of the association mapping panel,SY999,,L383,other,GENOMIC,WGS
SRR8906856,Q401_1.trimed.fq.gz,SRX5692898,TRUE,153559471,153559471,297,L384,E384,Deep DNA resequencing of the association mapping panel,ZH68,,L384,other,GENOMIC,WGS
SRR8906857,Q402_1.trimed.fq.gz,SRX5692897,TRUE,149213437,149213437,297,L385,E385,Deep DNA resequencing of the association mapping panel,TIE7922,,L385,other,GENOMIC,WGS
SRR8906858,Q5_1.trimed.fq.gz,SRX5692896,TRUE,186768875,186768875,292,L5,E5,Deep DNA resequencing of the association mapping panel,CML408,,L5,other,GENOMIC,WGS
SRR8906859,Q404_1.trimed.fq.gz,SRX5692895,TRUE,154928865,154928865,297,L387,E387,Deep DNA resequencing of the association mapping panel,DONG46,,L387,other,GENOMIC,WGS
SRR8906860,Q406_1.trimed.fq.gz,SRX5692894,TRUE,139909357,139909357,298,L388,E388,Deep DNA resequencing of the association mapping panel,05W002,,L388,other,GENOMIC,WGS
SRR8906861,Q407_1.trimed.fq.gz,SRX5692893,TRUE,150839494,150839494,296,L389,E389,Deep DNA resequencing of the association mapping panel,YE478,,L389,other,GENOMIC,WGS
SRR8906862,Q409_1.trimed.fq.gz,SRX5692892,TRUE,129995971,129995971,297,L390,E390,Deep DNA resequencing of the association mapping panel,HZS,,L390,other,GENOMIC,WGS
SRR8906863,Q23_1.trimed.fq.gz,SRX5692891,TRUE,170523956,170523956,292,L20,E20,Deep DNA resequencing of the association mapping panel,CIMBL41,,L20,other,GENOMIC,WGS
SRR8906864,Q22_1.trimed.fq.gz,SRX5692890,TRUE,194303732,194303732,292,L19,E19,Deep DNA resequencing of the association mapping panel,CIMBL85,,L19,other,GENOMIC,WGS
SRR8906865,Q16_1.trimed.fq.gz,SRX5692889,TRUE,193671456,193671456,294,L14,E14,Deep DNA resequencing of the association mapping panel,CML192,,L14,other,GENOMIC,WGS
SRR8906866,Q15_1.trimed.fq.gz,SRX5692888,TRUE,231527059,231527059,294,L13,E13,Deep DNA resequencing of the association mapping panel,CIMBL44,,L13,other,GENOMIC,WGS
SRR8906867,Q14_1.trimed.fq.gz,SRX5692887,TRUE,227841509,227841509,293,L12,E12,Deep DNA resequencing of the association mapping panel,CIMBL40,,L12,other,GENOMIC,WGS
SRR8906868,Q13_1.trimed.fq.gz,SRX5692886,TRUE,195077902,195077902,292,L11,E11,Deep DNA resequencing of the association mapping panel,CML115,,L11,other,GENOMIC,WGS
SRR8906869,Q21_1.trimed.fq.gz,SRX5692885,TRUE,205154262,205154262,293,L18,E18,Deep DNA resequencing of the association mapping panel,CIMBL1,,L18,other,GENOMIC,WGS
SRR8906870,Q20_1.trimed.fq.gz,SRX5692884,TRUE,215045766,215045766,293,L17,E17,Deep DNA resequencing of the association mapping panel,CIMBL95,,L17,other,GENOMIC,WGS
SRR8906871,Q18_1.trimed.fq.gz,SRX5692883,TRUE,167084788,167084788,291,L16,E16,Deep DNA resequencing of the association mapping panel,CML170,,L16,other,GENOMIC,WGS
SRR8906872,Q17_1.trimed.fq.gz,SRX5692882,TRUE,187612022,187612022,292,L15,E15,Deep DNA resequencing of the association mapping panel,CIMBL152,,L15,other,GENOMIC,WGS
SRR8906873,Q164_1.trimed.fq.gz,SRX5692881,TRUE,159672009,159672009,288,L156,E156,Deep DNA resequencing of the association mapping panel,CIMBL74,,L156,other,GENOMIC,WGS
SRR8906874,Q163_1.trimed.fq.gz,SRX5692880,TRUE,186204080,186204080,289,L155,E155,Deep DNA resequencing of the association mapping panel,CML338,,L155,other,GENOMIC,WGS
SRR8906875,Q166_1.trimed.fq.gz,SRX5692879,TRUE,195208226,195208226,289,L158,E158,Deep DNA resequencing of the association mapping panel,CIMBL120,,L158,other,GENOMIC,WGS
SRR8906876,Q165_1.trimed.fq.gz,SRX5692878,TRUE,152777412,152777412,287,L157,E157,Deep DNA resequencing of the association mapping panel,CML28,,L157,other,GENOMIC,WGS
SRR8906877,Q160_1.trimed.fq.gz,SRX5692877,TRUE,170233643,170233643,287,L152,E152,Deep DNA resequencing of the association mapping panel,CIMBL38,,L152,other,GENOMIC,WGS
SRR8906878,Q159_1.trimed.fq.gz,SRX5692876,TRUE,160628573,160628573,289,L151,E151,Deep DNA resequencing of the association mapping panel,CIMBL26,,L151,other,GENOMIC,WGS
SRR8906879,Q162_1.trimed.fq.gz,SRX5692875,TRUE,164909460,164909460,287,L154,E154,Deep DNA resequencing of the association mapping panel,CML40,,L154,other,GENOMIC,WGS
SRR8906880,Q161_1.trimed.fq.gz,SRX5692874,TRUE,135630924,135630924,285,L153,E153,Deep DNA resequencing of the association mapping panel,CIMBL128,,L153,other,GENOMIC,WGS
SRR8906881,Q168_1.trimed.fq.gz,SRX5692873,TRUE,165271305,165271305,284,L160,E160,Deep DNA resequencing of the association mapping panel,CML162,,L160,other,GENOMIC,WGS
SRR8906882,Q167_1.trimed.fq.gz,SRX5692872,TRUE,191650031,191650031,287,L159,E159,Deep DNA resequencing of the association mapping panel,CIMBL104,,L159,other,GENOMIC,WGS
SRR8906883,Q450_1.trimed.fq.gz,SRX5692871,TRUE,132870814,132870814,294,L428,E428,Deep DNA resequencing of the association mapping panel,GEMS1,,L428,other,GENOMIC,WGS
SRR8906884,Q93_1.trimed.fq.gz,SRX5692870,TRUE,148851202,148851202,292,L89,E89,Deep DNA resequencing of the association mapping panel,CIMBL106,,L89,other,GENOMIC,WGS
SRR8906885,Q94_1.trimed.fq.gz,SRX5692869,TRUE,196721825,196721825,292,L90,E90,Deep DNA resequencing of the association mapping panel,CIMBL125,,L90,other,GENOMIC,WGS
SRR8906886,Q89_1.trimed.fq.gz,SRX5692868,TRUE,191025173,191025173,291,L85,E85,Deep DNA resequencing of the association mapping panel,CML496,,L85,other,GENOMIC,WGS
SRR8906887,Q90_1.trimed.fq.gz,SRX5692867,TRUE,202652242,202652242,292,L86,E86,Deep DNA resequencing of the association mapping panel,CML130,,L86,other,GENOMIC,WGS
SRR8906888,Q91_1.trimed.fq.gz,SRX5692866,TRUE,198770747,198770747,291,L87,E87,Deep DNA resequencing of the association mapping panel,CML307,,L87,other,GENOMIC,WGS
SRR8906889,Q92_1.trimed.fq.gz,SRX5692865,TRUE,196083567,196083567,292,L88,E88,Deep DNA resequencing of the association mapping panel,CIMBL9,,L88,other,GENOMIC,WGS
SRR8906890,Q85_1.trimed.fq.gz,SRX5692864,TRUE,163551284,163551284,293,L81,E81,Deep DNA resequencing of the association mapping panel,CIMBL122,,L81,other,GENOMIC,WGS
SRR8906891,Q86_1.trimed.fq.gz,SRX5692863,TRUE,193435504,193435504,293,L82,E82,Deep DNA resequencing of the association mapping panel,CIMBL134,,L82,other,GENOMIC,WGS
SRR8906892,Q87_1.trimed.fq.gz,SRX5692862,TRUE,239307282,239307282,294,L83,E83,Deep DNA resequencing of the association mapping panel,CIMBL20,,L83,other,GENOMIC,WGS
SRR8906893,Q449_1.trimed.fq.gz,SRX5692861,TRUE,182941585,182941585,296,L427,E427,Deep DNA resequencing of the association mapping panel,GEMS59,,L427,other,GENOMIC,WGS
SRR8906894,Q531_1.trimed.fq.gz,SRX5692860,TRUE,172466197,172466197,293,L507,E507,Deep DNA resequencing of the association mapping panel,SY1052,,L507,other,GENOMIC,WGS
SRR8906895,Q532_1.trimed.fq.gz,SRX5692859,TRUE,173759660,173759660,291,L508,E508,Deep DNA resequencing of the association mapping panel,GEMS16,,L508,other,GENOMIC,WGS
SRR8906896,Q119_1.trimed.fq.gz,SRX5692858,TRUE,181830923,181830923,286,L114,E114,Deep DNA resequencing of the association mapping panel,CML171,,L114,other,GENOMIC,WGS
SRR8906897,Q530_1.trimed.fq.gz,SRX5692857,TRUE,159895035,159895035,292,L506,E506,Deep DNA resequencing of the association mapping panel,DH29,,L506,other,GENOMIC,WGS
SRR8906898,Q527_1.trimed.fq.gz,SRX5692856,TRUE,162703530,162703530,292,L503,E503,Deep DNA resequencing of the association mapping panel,NMJT,,L503,other,GENOMIC,WGS
SRR8906899,Q347_1.trimed.fq.gz,SRX5692855,TRUE,164886424,164886424,297,L332,E332,Deep DNA resequencing of the association mapping panel,ZHENG30,,L332,other,GENOMIC,WGS
SRR8906900,Q346_1.trimed.fq.gz,SRX5692854,TRUE,147285407,147285407,297,L331,E331,Deep DNA resequencing of the association mapping panel,WH413,,L331,other,GENOMIC,WGS
SRR8906901,Q349_1.trimed.fq.gz,SRX5692853,TRUE,141003788,141003788,297,L334,E334,Deep DNA resequencing of the association mapping panel,GEMS43,,L334,other,GENOMIC,WGS
SRR8906902,Q348_1.trimed.fq.gz,SRX5692852,TRUE,150163069,150163069,297,L333,E333,Deep DNA resequencing of the association mapping panel,QI205,,L333,other,GENOMIC,WGS
SRR8906903,Q351_1.trimed.fq.gz,SRX5692851,TRUE,136385959,136385959,298,L336,E336,Deep DNA resequencing of the association mapping panel,DAN360,,L336,other,GENOMIC,WGS
SRR8906904,Q350_1.trimed.fq.gz,SRX5692850,TRUE,141314632,141314632,298,L335,E335,Deep DNA resequencing of the association mapping panel,LXN,,L335,other,GENOMIC,WGS
SRR8906905,Q353_1.trimed.fq.gz,SRX5692849,TRUE,167971854,167971854,298,L338,E338,Deep DNA resequencing of the association mapping panel,CHANG3,,L338,other,GENOMIC,WGS
SRR8906906,Q352_1.trimed.fq.gz,SRX5692848,TRUE,183724342,183724342,298,L337,E337,Deep DNA resequencing of the association mapping panel,GY1032,,L337,other,GENOMIC,WGS
SRR8906907,Q355_1.trimed.fq.gz,SRX5692847,TRUE,162576834,162576834,298,L340,E340,Deep DNA resequencing of the association mapping panel,CI7,,L340,other,GENOMIC,WGS
SRR8906908,Q354_1.trimed.fq.gz,SRX5692846,TRUE,139079168,139079168,298,L339,E339,Deep DNA resequencing of the association mapping panel,GEMS53,,L339,other,GENOMIC,WGS
SRR8906909,Q243_1.trimed.fq.gz,SRX5692845,TRUE,256690562,256690562,294,L233,E233,Deep DNA resequencing of the association mapping panel,CIMBL83,,L233,other,GENOMIC,WGS
SRR8906910,Q244_1.trimed.fq.gz,SRX5692844,TRUE,149595558,149595558,292,L234,E234,Deep DNA resequencing of the association mapping panel,CIMBL101,,L234,other,GENOMIC,WGS
SRR8906911,Q245_1.trimed.fq.gz,SRX5692843,TRUE,181619462,181619462,293,L235,E235,Deep DNA resequencing of the association mapping panel,CIMBL67,,L235,other,GENOMIC,WGS
SRR8906912,Q246_1.trimed.fq.gz,SRX5692842,TRUE,250013777,250013777,293,L236,E236,Deep DNA resequencing of the association mapping panel,P178,,L236,other,GENOMIC,WGS
SRR8906913,Q247_1.trimed.fq.gz,SRX5692841,TRUE,205706786,205706786,294,L237,E237,Deep DNA resequencing of the association mapping panel,CIMBL113,,L237,other,GENOMIC,WGS
SRR8906914,Q248_1.trimed.fq.gz,SRX5692840,TRUE,148677079,148677079,292,L238,E238,Deep DNA resequencing of the association mapping panel,CIMBL62,,L238,other,GENOMIC,WGS
SRR8906915,Q523_1.trimed.fq.gz,SRX5692839,TRUE,140134233,140134233,294,L499,E499,Deep DNA resequencing of the association mapping panel,ZZ01,,L499,other,GENOMIC,WGS
SRR8906916,Q192_1.trimed.fq.gz,SRX5692838,TRUE,184292093,184292093,287,L183,E183,Deep DNA resequencing of the association mapping panel,CML50,,L183,other,GENOMIC,WGS
SRR8906917,Q193_1.trimed.fq.gz,SRX5692837,TRUE,160980239,160980239,285,L184,E184,Deep DNA resequencing of the association mapping panel,CIMBL19,,L184,other,GENOMIC,WGS
SRR8906918,Q190_1.trimed.fq.gz,SRX5692836,TRUE,158236116,158236116,287,L181,E181,Deep DNA resequencing of the association mapping panel,CIMBL88,,L181,other,GENOMIC,WGS
SRR8906919,Q191_1.trimed.fq.gz,SRX5692835,TRUE,174784075,174784075,289,L182,E182,Deep DNA resequencing of the association mapping panel,CIMBL66,,L182,other,GENOMIC,WGS
SRR8906920,Q196_1.trimed.fq.gz,SRX5692834,TRUE,187251160,187251160,289,L187,E187,Deep DNA resequencing of the association mapping panel,CIMBL94,,L187,other,GENOMIC,WGS
SRR8906921,Q197_1.trimed.fq.gz,SRX5692833,TRUE,189151234,189151234,288,L188,E188,Deep DNA resequencing of the association mapping panel,CML323,,L188,other,GENOMIC,WGS
SRR8906922,Q194_1.trimed.fq.gz,SRX5692832,TRUE,150150518,150150518,287,L185,E185,Deep DNA resequencing of the association mapping panel,CIMBL93,,L185,other,GENOMIC,WGS
SRR8906923,Q195_1.trimed.fq.gz,SRX5692831,TRUE,149870186,149870186,284,L186,E186,Deep DNA resequencing of the association mapping panel,CIMBL117,,L186,other,GENOMIC,WGS
SRR8906924,Q198_1.trimed.fq.gz,SRX5692830,TRUE,152750795,152750795,289,L189,E189,Deep DNA resequencing of the association mapping panel,CML473,,L189,other,GENOMIC,WGS
SRR8906925,Q199_1.trimed.fq.gz,SRX5692829,TRUE,197247415,197247415,292,L190,E190,Deep DNA resequencing of the association mapping panel,CIMBL58,,L190,other,GENOMIC,WGS
SRR8906926,Q361_1.trimed.fq.gz,SRX5692828,TRUE,138013088,138013088,298,L345,E345,Deep DNA resequencing of the association mapping panel,YE52106,,L345,other,GENOMIC,WGS
