srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR3134965,43_GTGGCC_L008_R1_001.fastq.gz,SRX1553864,TRUE,20731663,20731663,202,B97-NY2011-7,RNA-Seq of: C2B97-NY2011-7: 2 week old root tissue,Zea mays Transcriptome or Gene expression,B97-NY2011-7,,B97-NY2011-7,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134964,42_GTGAAA_L008_R2_001.fastq.gz,SRX1553863,TRUE,19597458,19597458,202,F70NY2011-235,RNA-Seq of: C2F70NY2011-235: 2 week old root tissue,Zea mays Transcriptome or Gene expression,F70NY2011-235,,F70NY2011-235,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134963,41_GTCCGC_L008_R2_001.fastq.gz,SRX1553862,TRUE,26391899,26391899,202,CML311-NY2010-356,RNA-Seq of: C2CML311-NY2010-356: 2 week old root tissue,Zea mays Transcriptome or Gene expression,CML311-NY2010-356,,CML311-NY2010-356,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134962,5_ACAGTG_L001_R2_001.fastq.gz,SRX1553861,TRUE,27262857,27262857,202,U267Y-NY2010-589,RNA-Seq of: C2U267Y-NY2010-589: 2 week old root tissue,Zea mays Transcriptome or Gene expression,U267Y-NY2010-589,,U267Y-NY2010-589,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134961,40_CCGTCC_L007_R2_001.fastq.gz,SRX1553860,TRUE,19873377,19873377,202,HY-NY2010-93,RNA-Seq of: C2HY-NY2010-93: 2 week old root tissue,Zea mays Transcriptome or Gene expression,HY-NY2010-93,,HY-NY2010-93,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134960,39_ATGTCA_L007_R1_001.fastq.gz,SRX1553859,TRUE,20009285,20009285,202,MO18W-NY2010-147,RNA-Seq of: C2MO18W-NY2010-147: 2 week old root tissue,Zea mays Transcriptome or Gene expression,MO18W-NY2010-147,,MO18W-NY2010-147,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134959,38_AGTTCC_L007_R2_001.fastq.gz,SRX1553858,TRUE,16410341,16410341,202,H84-NY2011-81,RNA-Seq of: C2H84-NY2011-81: 2 week old root tissue,Zea mays Transcriptome or Gene expression,H84-NY2011-81,,H84-NY2011-81,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134958,37_AGTCAA_L007_R2_001.fastq.gz,SRX1553857,TRUE,19451883,19451883,202,MO17-NY2011-142,RNA-Seq of: C2MO17-NY2011-142: 2 week old root tissue,Zea mays Transcriptome or Gene expression,MO17-NY2011-142,,MO17-NY2011-142,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134957,36_CTTGTA_L007_R2_001.fastq.gz,SRX1553856,TRUE,27611430,27611430,202,NC358-NY2011-143,RNA-Seq of: C2NC358-NY2011-143: 2 week old root tissue,Zea mays Transcriptome or Gene expression,NC358-NY2011-143,,NC358-NY2011-143,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134956,35_GGCTAC_L007_R2_001.fastq.gz,SRX1553855,TRUE,23279707,23279707,202,B73-NY2011-32,RNA-Seq of: C2B73-NY2011-32: 2 week old root tissue,Zea mays Transcriptome or Gene expression,B73-NY2011-32,,B73-NY2011-32,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134955,34_TAGCTT_L007_R1_001.fastq.gz,SRX1553854,TRUE,22475453,22475453,202,B57-NY2011-15,RNA-Seq of: C2B57-NY2011-15: 2 week old root tissue,Zea mays Transcriptome or Gene expression,B57-NY2011-15,,B57-NY2011-15,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134954,33_GATCAG_L007_R2_001.fastq.gz,SRX1553853,TRUE,19123899,19123899,202,W64A-NY2011-215,RNA-Seq of: C2W64A-NY2011-215: 2 week old root tissue,Zea mays Transcriptome or Gene expression,W64A-NY2011-215,,W64A-NY2011-215,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134953,32_ACTTGA_L006_R1_001.fastq.gz,SRX1553852,TRUE,32755887,32755887,202,NC360-NY2011-211,RNA-Seq of: C2NC360-NY2011-211: 2 week old root tissue,Zea mays Transcriptome or Gene expression,NC360-NY2011-211,,NC360-NY2011-211,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134952,31_CAGATC_L002_R1_001.fastq.gz,SRX1553851,TRUE,34165214,34165214,202,TX303-NY2010-235,RNA-Seq of: C2TX303-NY2010-235: 2 week old root tissue,Zea mays Transcriptome or Gene expression,TX303-NY2010-235,,TX303-NY2010-235,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134951,4_TGACCA_L001_R2_001.fastq.gz,SRX1553850,TRUE,17764585,17764585,202,Ki3-NY2010-159,RNA-Seq of: C2Ki3-NY2010-159: 2 week old root tissue,Zea mays Transcriptome or Gene expression,Ki3-NY2010-159,,Ki3-NY2010-159,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134950,30_GCCAAT_L006_R1_001.fastq.gz,SRX1553849,TRUE,37045683,37045683,202,M37W-NY2010-149,RNA-Seq of: C2M37W-NY2010-149: 2 week old root tissue,Zea mays Transcriptome or Gene expression,M37W-NY2010-149,,M37W-NY2010-149,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134949,29_ACAGTG_L002_R2_001.fastq.gz,SRX1553848,TRUE,58927945,58927945,202,IL14H-NY2011-131,RNA-Seq of: C2IL14H-NY2011-131: 2 week old root tissue,Zea mays Transcriptome or Gene expression,IL14H-NY2011-131,,IL14H-NY2011-131,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134948,28_TGACCA_L006_R2_001.fastq.gz,SRX1553847,TRUE,33489015,33489015,202,CML157Q-NY2011-59,RNA-Seq of: C2CML157Q-NY2011-59: 2 week old root tissue,Zea mays Transcriptome or Gene expression,CML157Q-NY2011-59,,CML157Q-NY2011-59,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134947,27_TTAGGC_L006_R2_001.fastq.gz,SRX1553846,TRUE,36985546,36985546,202,T2I16-NY2010-231,RNA-Seq of: C2T2I16-NY2010-231: 2 week old root tissue,Zea mays Transcriptome or Gene expression,T2I16-NY2010-231,,T2I16-NY2010-231,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134946,26_CGATGT_L002_R1_001.fastq.gz,SRX1553845,TRUE,36467314,36467314,202,M162W-NY2011-115,RNA-Seq of: C2M162W-NY2011-115: 2 week old root tissue,Zea mays Transcriptome or Gene expression,M162W-NY2011-115,,M162W-NY2011-115,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134945,25_ATCACG_L002_R2_001.fastq.gz,SRX1553844,TRUE,34774055,34774055,202,CML158Q-NY2011-49,RNA-Seq of: C2CML158Q-NY2011-49: 2 week old root tissue,Zea mays Transcriptome or Gene expression,CML158Q-NY2011-49,,CML158Q-NY2011-49,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134944,24_ATTCCT_L003_R2_001.fastq.gz,SRX1553843,TRUE,22063716,22063716,202,KY21-NY2010-156,RNA-Seq of: C2KY21-NY2010-156: 2 week old root tissue,Zea mays Transcriptome or Gene expression,KY21-NY2010-156,,KY21-NY2010-156,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134943,23_ACTGAT_L003_R1_001.fastq.gz,SRX1553842,TRUE,20189046,20189046,202,HP301-NY2011-77,RNA-Seq of: C2HP301-NY2011-77: 2 week old root tissue,Zea mays Transcriptome or Gene expression,HP301-NY2011-77,,HP301-NY2011-77,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134942,22_GAGTGG_L003_R1_001.fastq.gz,SRX1553841,TRUE,21311601,21311601,202,MS71-NY2011-101,RNA-Seq of: C2MS71-NY2011-101: 2 week old root tissue,Zea mays Transcriptome or Gene expression,MS71-NY2011-101,,MS71-NY2011-101,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134941,21_CGTACG_L003_R2_001.fastq.gz,SRX1553840,TRUE,21059785,21059785,202,CML341-02F1020,RNA-Seq of: C2CML341-02F1020: 2 week old root tissue,Zea mays Transcriptome or Gene expression,CML341-02F1020,,CML341-02F1020,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134940,3_TTAGGC_L001_R2_001.fastq.gz,SRX1553839,TRUE,21219880,21219880,202,B76-NY2011-11,RNA-Seq of: C2B76-NY2011-11: 2 week old root tissue,Zea mays Transcriptome or Gene expression,B76-NY2011-11,,B76-NY2011-11,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134939,20_GTTTCG_L003_R2_001.fastq.gz,SRX1553838,TRUE,21364161,21364161,202,CML277-O5P071851A,RNA-Seq of: C2CML277-O5P071851A: 2 week old root tissue,Zea mays Transcriptome or Gene expression,CML277-O5P071851A,,CML277-O5P071851A,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134938,19_GTGGCC_L003_R1_001.fastq.gz,SRX1553837,TRUE,20956677,20956677,202,F2834T-NY2010-108,RNA-Seq of: C2F2834T-NY2010-108: 2 week old root tissue,Zea mays Transcriptome or Gene expression,F2834T-NY2010-108,,F2834T-NY2010-108,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134937,18_GTGAAA_L003_R1_001.fastq.gz,SRX1553836,TRUE,9650777,9650777,202,H95-NY2011-79,RNA-Seq of: C2H95-NY2011-79: 2 week old root tissue,Zea mays Transcriptome or Gene expression,H95-NY2011-79,,H95-NY2011-79,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134936,17_GTCCGC_L003_R2_001.fastq.gz,SRX1553835,TRUE,25293261,25293261,202,Ki44-O4P168551A,RNA-Seq of: C2Ki44-O4P168551A: 2 week old root tissue,Zea mays Transcriptome or Gene expression,Ki44-O4P168551A,,Ki44-O4P168551A,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134935,16_CCGTCC_L002_R1_001.fastq.gz,SRX1553834,TRUE,19064966,19064966,202,SC357-NY2010-244,RNA-Seq of: C2SC357-NY2010-244: 2 week old root tissue,Zea mays Transcriptome or Gene expression,SC357-NY2010-244,,SC357-NY2010-244,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134934,15_ATGTCA_L002_R1_001.fastq.gz,SRX1553833,TRUE,21384202,21384202,202,CML103-NY2011-46,RNA-Seq of: C2CML103-NY2011-46: 2 week old root tissue,Zea mays Transcriptome or Gene expression,CML103-NY2011-46,,CML103-NY2011-46,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134933,14_AGTTCC_L002_R2_001.fastq.gz,SRX1553832,TRUE,21717275,21717275,202,CML228-NY2010-70,RNA-Seq of: C2CML228-NY2010-70: 2 week old root tissue,Zea mays Transcriptome or Gene expression,CML228-NY2010-70,,CML228-NY2010-70,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134932,13_AGTCAA_L002_R1_001.fastq.gz,SRX1553831,TRUE,22001140,22001140,202,A5554-NY2011-34,RNA-Seq of: C2A5554-NY2011-34: 2 week old root tissue,Zea mays Transcriptome or Gene expression,A5554-NY2011-34,,A5554-NY2011-34,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134931,12_CTTGTA_L002_R2_001.fastq.gz,SRX1553830,TRUE,21771747,21771747,202,CML322-NNY2011-44,RNA-Seq of: C2CML322-NNY2011-44: 2 week old root tissue,Zea mays Transcriptome or Gene expression,CML322-NNY2011-44,,CML322-NNY2011-44,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134930,11_GGCTAC_L002_R2_001.fastq.gz,SRX1553829,TRUE,20735858,20735858,202,CML69-10A7711251A,RNA-Seq of: C2CML69-10A7711251A: 2 week old root tissue,Zea mays Transcriptome or Gene expression,CML69-10A7711251A,,CML69-10A7711251A,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134929,2_CGATGT_L001_R2_001.fastq.gz,SRX1553828,TRUE,20329067,20329067,202,NC350-NY2010-185,RNA-Seq of: C2NC350-NY2010-185: 2 week old root tissue,Zea mays Transcriptome or Gene expression,NC350-NY2010-185,,NC350-NY2010-185,other,TRANSCRIPTOMIC,RNA-Seq
SRR3134928,1_ATCACG_L001_R2_001.fastq.gz,SRX1553827,TRUE,17740715,17740715,202,P39-NY2010-550,RNA-Seq of: C2P39-NY2010-550: 2 week old root tissue,Zea mays Transcriptome or Gene expression,P39-NY2010-550,,P39-NY2010-550,other,TRANSCRIPTOMIC,RNA-Seq
