srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR1515914,GH886_L3_I010.R1.clean.fastq.gz,SRX653519,FALSE,26548956,0,100,GH886,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH886,Zea mays Transcriptome or Gene expression,GH886,,GH886,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515913,run364.365.E7_ACAGTG_L006_R1.fastq.gz,SRX653518,FALSE,16651383,0,101,GH883,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH883,Zea mays Transcriptome or Gene expression,GH883,,GH883,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515912,GH882_L2_I030.R1.clean.fastq.gz,SRX653517,FALSE,21853048,0,100,GH882,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH882,Zea mays Transcriptome or Gene expression,GH882,,GH882,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515911,run364.A12_GTCCGC_L007_R1.fastq.gz,SRX653516,FALSE,16850077,0,101,GH881,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH881,Zea mays Transcriptome or Gene expression,GH881,,GH881,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515910,GH880_L2_L8_I028.R1.clean.fastq.gz,SRX653515,FALSE,23732939,0,100,GH880,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH880,Zea mays Transcriptome or Gene expression,GH880,,GH880,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515909,run398.3-A11_GGCTAC_L007_R1.fastq.gz,SRX653514,FALSE,10774879,0,101,GH879,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH879,Zea mays Transcriptome or Gene expression,GH879,,GH879,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515908,run364.G10_CAGATC_L006_R1.fastq.gz,SRX653513,FALSE,13322917,0,101,GH878,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH878,Zea mays Transcriptome or Gene expression,GH878,,GH878,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515907,GH876_L1_I059.R1.clean.fastq.gz,SRX653512,FALSE,26815690,0,100,GH876,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH876,Zea mays Transcriptome or Gene expression,GH876,,GH876,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515906,run349.364.365.F8_AGTTCC_L006_R1.fastq.gz,SRX653511,FALSE,19989375,0,101,GH875,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH875,Zea mays Transcriptome or Gene expression,GH875,,GH875,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515905,run338.E12_CGTACG_L004_R1.fastq.gz,SRX653510,FALSE,14000221,0,101,GH874,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH874,Zea mays Transcriptome or Gene expression,GH874,,GH874,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515904,GH873_L1_I040.R1.clean.fastq.gz,SRX653509,FALSE,24784053,0,100,GH873,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH873,Zea mays Transcriptome or Gene expression,GH873,,GH873,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515903,GH872_L7_I006.R1.clean.fastq.gz,SRX653508,FALSE,42302154,0,100,GH872,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH872,Zea mays Transcriptome or Gene expression,GH872,,GH872,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515902,GH871_L1_I039.R1.clean.fastq.gz,SRX653507,FALSE,21488844,0,100,GH871,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH871,Zea mays Transcriptome or Gene expression,GH871,,GH871,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515901,GH869_L3_I041.R1.clean.fastq.gz,SRX653506,FALSE,26451016,0,100,GH869,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH869,Zea mays Transcriptome or Gene expression,GH869,,GH869,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515900,run364.D12_GTTTCG_L007_R1.fastq.gz,SRX653505,FALSE,11916972,0,101,GH868,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH868,Zea mays Transcriptome or Gene expression,GH868,,GH868,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515899,run364.D11_CTTGTA_L006_R1.fastq.gz,SRX653504,FALSE,9765075,0,101,GH867,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH867,Zea mays Transcriptome or Gene expression,GH867,,GH867,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515898,GH866_L1_I038.R1.clean.fastq.gz,SRX653503,FALSE,20403271,0,100,GH866,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH866,Zea mays Transcriptome or Gene expression,GH866,,GH866,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515897,run335.G4_CAGATC_L004_R1.fastq.gz,SRX653502,FALSE,19675106,0,101,GH865,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH865,Zea mays Transcriptome or Gene expression,GH865,,GH865,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515896,run398.3-C7_TGACCA_L005_R1.fastq.gz,SRX653501,FALSE,13983918,0,101,GH864,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH864,Zea mays Transcriptome or Gene expression,GH864,,GH864,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515895,run364.D10_TGACCA_L006_R1.fastq.gz,SRX653500,FALSE,16128628,0,101,GH863,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH863,Zea mays Transcriptome or Gene expression,GH863,,GH863,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515894,GH862_L2_I020.R1.clean.fastq.gz,SRX653499,FALSE,24773760,0,100,GH862,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH862,Zea mays Transcriptome or Gene expression,GH862,,GH862,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515893,GH861_L5_I035.R1.clean.fastq.gz,SRX653498,FALSE,32565432,0,100,GH861,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH861,Zea mays Transcriptome or Gene expression,GH861,,GH861,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515892,run398.3-A12_GCCAAT_L008_R1.fastq.gz,SRX653497,FALSE,20524704,0,101,GH860,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH860,Zea mays Transcriptome or Gene expression,GH860,,GH860,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515891,GH859_L1_I037.R1.clean.fastq.gz,SRX653496,FALSE,20296893,0,100,GH859,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH859,Zea mays Transcriptome or Gene expression,GH859,,GH859,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515890,GH857_L8_I001.R1.clean.fastq.gz,SRX653495,FALSE,34653642,0,100,GH857,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH857,Zea mays Transcriptome or Gene expression,GH857,,GH857,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515889,GH856_L1_I008.R1.clean.fastq.gz,SRX653494,FALSE,21843981,0,100,GH856,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH856,Zea mays Transcriptome or Gene expression,GH856,,GH856,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515888,GH855_L8_I047.R1.clean.fastq.gz,SRX653493,FALSE,26909348,0,100,GH855,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH855,Zea mays Transcriptome or Gene expression,GH855,,GH855,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515887,GH854_L1_I021.R1.clean.fastq.gz,SRX653492,FALSE,27704770,0,100,GH854,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH854,Zea mays Transcriptome or Gene expression,GH854,,GH854,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515886,run335.G3_ACTGAT_L003_R1.fastq.gz,SRX653491,FALSE,17381746,0,101,GH853,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH853,Zea mays Transcriptome or Gene expression,GH853,,GH853,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515885,run335.G2_ATGTCA_L003_R1.fastq.gz,SRX653490,FALSE,15821129,0,101,GH852,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH852,Zea mays Transcriptome or Gene expression,GH852,,GH852,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515884,run335.G1_CAGATC_L002_R1.fastq.gz,SRX653489,FALSE,17569401,0,101,GH851,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH851,Zea mays Transcriptome or Gene expression,GH851,,GH851,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515883,run364.365.A11_GATCAG_L007_R1.fastq.gz,SRX653488,FALSE,17662443,0,101,GH850,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH850,Zea mays Transcriptome or Gene expression,GH850,,GH850,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515882,run398.3-C6_ACTTGA_L004_R1.fastq.gz,SRX653487,FALSE,10255045,0,101,GH849,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH849,Zea mays Transcriptome or Gene expression,GH849,,GH849,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515881,run364.F7_GCCAAT_L005_R1.fastq.gz,SRX653486,FALSE,23931150,0,101,GH847,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH847,Zea mays Transcriptome or Gene expression,GH847,,GH847,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515880,run338.F12_GAGTGG_L004_R1.fastq.gz,SRX653485,FALSE,16806527,0,101,GH846,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH846,Zea mays Transcriptome or Gene expression,GH846,,GH846,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515879,run338.F11_AGTTCC_L004_R1.fastq.gz,SRX653484,FALSE,11696399,0,101,GH845,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH845,Zea mays Transcriptome or Gene expression,GH845,,GH845,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515878,GH844_L2_I053.R1.clean.fastq.gz,SRX653483,FALSE,29736084,0,100,GH844,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH844,Zea mays Transcriptome or Gene expression,GH844,,GH844,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515877,GH843_L1_I042.R1.clean.fastq.gz,SRX653482,FALSE,20971540,0,100,GH843,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH843,Zea mays Transcriptome or Gene expression,GH843,,GH843,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515876,GH842_L2_I002.R1.clean.fastq.gz,SRX653481,FALSE,21023409,0,100,GH842,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH842,Zea mays Transcriptome or Gene expression,GH842,,GH842,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515875,GH841_L7_I031.R1.clean.fastq.gz,SRX653480,FALSE,21795848,0,100,GH841,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH841,Zea mays Transcriptome or Gene expression,GH841,,GH841,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515874,run398.4-c1_CCGTCC_L004_R1.fastq.gz,SRX653479,FALSE,21244510,0,101,GH840,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH840,Zea mays Transcriptome or Gene expression,GH840,,GH840,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515873,GH839_L8_I032.R1.clean.fastq.gz,SRX653478,FALSE,22348756,0,100,GH839,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH839,Zea mays Transcriptome or Gene expression,GH839,,GH839,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515872,GH837_L1_L4_I027.R1.clean.fastq.gz,SRX653477,FALSE,20306555,0,100,GH837,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH837,Zea mays Transcriptome or Gene expression,GH837,,GH837,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515871,GH836_L1_L7_I026.R1.clean.fastq.gz,SRX653476,FALSE,21184028,0,100,GH836,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH836,Zea mays Transcriptome or Gene expression,GH836,,GH836,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515870,GH835_L2_I041.R1.clean.fastq.gz,SRX653475,FALSE,19390807,0,100,GH835,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH835,Zea mays Transcriptome or Gene expression,GH835,,GH835,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515869,GH833_L2_L5_I025.R1.clean.fastq.gz,SRX653474,FALSE,20376446,0,100,GH833,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH833,Zea mays Transcriptome or Gene expression,GH833,,GH833,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515868,GH831_L3_I025.R1.clean.fastq.gz,SRX653473,FALSE,22082402,0,100,GH831,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH831,Zea mays Transcriptome or Gene expression,GH831,,GH831,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515867,GH830_L4_I028.R1.clean.fastq.gz,SRX653472,FALSE,30000105,0,100,GH830,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH830,Zea mays Transcriptome or Gene expression,GH830,,GH830,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515866,GH829_L1_I037.R1.clean.fastq.gz,SRX653471,FALSE,24975186,0,100,GH829,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH829,Zea mays Transcriptome or Gene expression,GH829,,GH829,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515865,run398.4-a4_ATCACG_L006_R1.fastq.gz,SRX653470,FALSE,19700457,0,101,GH828,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH828,Zea mays Transcriptome or Gene expression,GH828,,GH828,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515864,run338.H10_ACTTGA_L003_R1.fastq.gz,SRX653469,FALSE,18867885,0,101,GH824,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH824,Zea mays Transcriptome or Gene expression,GH824,,GH824,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515863,GH821_L6_L7_I028.R1.clean.fastq.gz,SRX653468,FALSE,24560699,0,100,GH821,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH821,Zea mays Transcriptome or Gene expression,GH821,,GH821,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515862,GH820_L5_I044.R1.clean.fastq.gz,SRX653467,FALSE,24495481,0,100,GH820,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH820,Zea mays Transcriptome or Gene expression,GH820,,GH820,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515861,GH819_L1_I024.R1.clean.fastq.gz,SRX653466,FALSE,19303412,0,100,GH819,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH819,Zea mays Transcriptome or Gene expression,GH819,,GH819,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515860,GH817_L8_I027.R1.clean.fastq.gz,SRX653465,FALSE,31618816,0,100,GH817,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH817,Zea mays Transcriptome or Gene expression,GH817,,GH817,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515859,GH816_L3_I037.R1.clean.fastq.gz,SRX653464,FALSE,37018196,0,100,GH816,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH816,Zea mays Transcriptome or Gene expression,GH816,,GH816,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515858,GH815_L1_I035.R1.clean.fastq.gz,SRX653463,FALSE,29600575,0,100,GH815,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH815,Zea mays Transcriptome or Gene expression,GH815,,GH815,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515857,run338.H9_ATTCCT_L002_R1.fastq.gz,SRX653462,FALSE,18483317,0,101,GH814,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH814,Zea mays Transcriptome or Gene expression,GH814,,GH814,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515856,run335.H1_ACTTGA_L002_R1.fastq.gz,SRX653461,FALSE,17937289,0,101,GH812,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH812,Zea mays Transcriptome or Gene expression,GH812,,GH812,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515855,GH811_L2_I054.R1.clean.fastq.gz,SRX653460,FALSE,19950747,0,100,GH811,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH811,Zea mays Transcriptome or Gene expression,GH811,,GH811,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515854,GH810_L2_I029.R1.clean.fastq.gz,SRX653459,FALSE,27737095,0,100,GH810,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH810,Zea mays Transcriptome or Gene expression,GH810,,GH810,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515853,GH808_L1_I027.R1.clean.fastq.gz,SRX653458,FALSE,22079799,0,100,GH808,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH808,Zea mays Transcriptome or Gene expression,GH808,,GH808,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515852,run364.A10_ATCACG_L006_R1.fastq.gz,SRX653457,FALSE,8747797,0,101,GH806,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH806,Zea mays Transcriptome or Gene expression,GH806,,GH806,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515851,GH805_L3_I020.R1.clean.fastq.gz,SRX653456,FALSE,25567112,0,100,GH805,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH805,Zea mays Transcriptome or Gene expression,GH805,,GH805,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515850,run338.E10_ACAGTG_L003_R1.fastq.gz,SRX653455,FALSE,12660563,0,101,GH804,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH804,Zea mays Transcriptome or Gene expression,GH804,,GH804,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515849,run338.E9_CGTACG_L002_R1.fastq.gz,SRX653454,FALSE,19329324,0,101,GH803,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH803,Zea mays Transcriptome or Gene expression,GH803,,GH803,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515848,GH801_L4_I039.R1.clean.fastq.gz,SRX653453,FALSE,27008580,0,100,GH801,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH801,Zea mays Transcriptome or Gene expression,GH801,,GH801,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515847,GH798_L3_I022.R1.clean.fastq.gz,SRX653452,FALSE,25860197,0,100,GH798,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH798,Zea mays Transcriptome or Gene expression,GH798,,GH798,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515846,run364.C3_GTGGCC_L002_R1.fastq.gz,SRX653451,FALSE,16988030,0,101,GH797,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH797,Zea mays Transcriptome or Gene expression,GH797,,GH797,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515845,run338.D7_TGACCA_L001_R1.fastq.gz,SRX653450,FALSE,17043618,0,101,GH796,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH796,Zea mays Transcriptome or Gene expression,GH796,,GH796,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515844,GH794_L3_I027.R1.clean.fastq.gz,SRX653449,FALSE,25783176,0,100,GH794,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH794,Zea mays Transcriptome or Gene expression,GH794,,GH794,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515843,run338.E8_AGTCAA_L002_R1.fastq.gz,SRX653448,FALSE,14052161,0,101,GH792,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH792,Zea mays Transcriptome or Gene expression,GH792,,GH792,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515842,run364.E1_ACAGTG_L001_R1.fastq.gz,SRX653447,FALSE,13934241,0,101,GH790,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH790,Zea mays Transcriptome or Gene expression,GH790,,GH790,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515841,GH787_L1_I036.R1.clean.fastq.gz,SRX653446,FALSE,20808849,0,100,GH787,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH787,Zea mays Transcriptome or Gene expression,GH787,,GH787,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515840,run335.C3_GTGGCC_L003_R1.fastq.gz,SRX653445,FALSE,13771334,0,101,GH786,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH786,Zea mays Transcriptome or Gene expression,GH786,,GH786,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515839,run398.3-A10_ATCACG_L007_R1.fastq.gz,SRX653444,FALSE,8682887,0,101,GH785,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH785,Zea mays Transcriptome or Gene expression,GH785,,GH785,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515838,GH784_L8_I007.R1.clean.fastq.gz,SRX653443,FALSE,19767973,0,100,GH784,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH784,Zea mays Transcriptome or Gene expression,GH784,,GH784,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515837,run335.D6_GTTTCG_L005_R1.fastq.gz,SRX653442,FALSE,14291030,0,101,GH783,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH783,Zea mays Transcriptome or Gene expression,GH783,,GH783,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515836,run338.G12_ACTGAT_L004_R1.fastq.gz,SRX653441,FALSE,17867550,0,101,GH782,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH782,Zea mays Transcriptome or Gene expression,GH782,,GH782,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515835,GH778_L7_I046.R1.clean.fastq.gz,SRX653440,FALSE,26009898,0,100,GH778,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH778,Zea mays Transcriptome or Gene expression,GH778,,GH778,RANDOM,TRANSCRIPTOMIC,RNA-Seq
SRR1515834,GH777_L1_I021.R1.clean.fastq.gz,SRX653439,FALSE,20524546,0,100,GH777,RNA-Seq of Maize-teosinte RILs: Seedlings at V2 stage: Sample GH777,Zea mays Transcriptome or Gene expression,GH777,,GH777,RANDOM,TRANSCRIPTOMIC,RNA-Seq
