srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,srx_design,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR4301682,b3FoxtailMilletControl3h.fastq,SRX2196022,FALSE,20039874,0,51,b3-FoxtailMillet-control-3h,b3-FoxtailMillet-control-3h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b3-FoxtailMillet-control-3h,,b3-FoxtailMillet-control-3h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301681,b3FoxtailMilletControl24h.fastq,SRX2196021,FALSE,21056314,0,51,b3-FoxtailMillet-control-24h,b3-FoxtailMillet-control-24h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b3-FoxtailMillet-control-24h,,b3-FoxtailMillet-control-24h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301680,b3FoxtailMilletControl1h.fastq,SRX2196020,FALSE,20076564,0,51,b3-FoxtailMillet-control-1h,b3-FoxtailMillet-control-1h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b3-FoxtailMillet-control-1h,,b3-FoxtailMillet-control-1h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301679,b1FoxtailMilletControl1h.fastq,SRX2196019,FALSE,8485719,0,51,b1-FoxtailMillet-control-1h,b1-FoxtailMillet-control-1h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b1-FoxtailMillet-control-1h,,b1-FoxtailMillet-control-1h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301678,b3FoxtailMilletControl16h.fastq,SRX2196018,FALSE,26236981,0,51,b3-FoxtailMillet-control-16h,b3-FoxtailMillet-control-16h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b3-FoxtailMillet-control-16h,,b3-FoxtailMillet-control-16h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301677,b3FoxtailMilletControl05h.fastq,SRX2196017,FALSE,19502992,0,51,b3-FoxtailMillet-control-05h,b3-FoxtailMillet-control-05h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b3-FoxtailMillet-control-05h,,b3-FoxtailMillet-control-05h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301676,b3FoxtailMilletcold6h.fastq,SRX2196016,FALSE,19282741,0,51,b3-FoxtailMillet-cold-6h,b3-FoxtailMillet-cold-6h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b3-FoxtailMillet-cold-6h,,b3-FoxtailMillet-cold-6h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301675,b3FoxtailMilletcold3h.fastq,SRX2196015,FALSE,24377971,0,51,b3-FoxtailMillet-cold-3h,b3-FoxtailMillet-cold-3h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b3-FoxtailMillet-cold-3h,,b3-FoxtailMillet-cold-3h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301674,b3FoxtailMilletcold24h.fastq,SRX2196014,FALSE,17106588,0,51,b3-FoxtailMillet-cold-24h,b3-FoxtailMillet-cold-24h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b3-FoxtailMillet-cold-24h,,b3-FoxtailMillet-cold-24h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301673,b3FoxtailMilletcold1h.fastq,SRX2196013,FALSE,26136070,0,51,b3-FoxtailMillet-cold-1h,b3-FoxtailMillet-cold-1h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b3-FoxtailMillet-cold-1h,,b3-FoxtailMillet-cold-1h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301672,b3FoxtailMilletcold16h.fastq,SRX2196012,FALSE,20578261,0,51,b3-FoxtailMillet-cold-16h,b3-FoxtailMillet-cold-16h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b3-FoxtailMillet-cold-16h,,b3-FoxtailMillet-cold-16h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301671,b3FoxtailMilletcold05h.fastq,SRX2196011,FALSE,19115486,0,51,b3-FoxtailMillet-cold-05h,b3-FoxtailMillet-cold-05h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b3-FoxtailMillet-cold-05h,,b3-FoxtailMillet-cold-05h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301670,b2SorghumControl6h.fastq,SRX2196010,FALSE,22486643,0,76,b2-Sorghum-control-6h,b2-Sorghum-control-6h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Sorghum-control-6h,,b2-Sorghum-control-6h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301669,b2SorghumControl3h.fastq,SRX2196009,FALSE,27205126,0,76,b2-Sorghum-control-3h,b2-Sorghum-control-3h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Sorghum-control-3h,,b2-Sorghum-control-3h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301668,b1FoxtailMilletControl16h.fastq,SRX2196008,FALSE,9448316,0,51,b1-FoxtailMillet-control-16h,b1-FoxtailMillet-control-16h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b1-FoxtailMillet-control-16h,,b1-FoxtailMillet-control-16h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301667,b2SorghumControl24h.fastq,SRX2196007,FALSE,18102041,0,76,b2-Sorghum-control-24h,b2-Sorghum-control-24h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Sorghum-control-24h,,b2-Sorghum-control-24h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301666,b2SorghumControl1h.fastq,SRX2196006,FALSE,23759278,0,76,b2-Sorghum-control-1h,b2-Sorghum-control-1h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Sorghum-control-1h,,b2-Sorghum-control-1h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301665,b2SorghumControl16h.fastq,SRX2196005,FALSE,28511897,0,76,b2-Sorghum-control-16h,b2-Sorghum-control-16h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Sorghum-control-16h,,b2-Sorghum-control-16h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301664,b2SorghumControl05h.fastq,SRX2196004,FALSE,19045543,0,76,b2-Sorghum-control-05h,b2-Sorghum-control-05h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Sorghum-control-05h,,b2-Sorghum-control-05h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301663,b2Sorghumcold6h.fastq,SRX2196003,FALSE,15645970,0,76,b2-Sorghum-cold-6h,b2-Sorghum-cold-6h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Sorghum-cold-6h,,b2-Sorghum-cold-6h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301662,b2Sorghumcold3h.fastq,SRX2196002,FALSE,21649760,0,76,b2-Sorghum-cold-3h,b2-Sorghum-cold-3h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Sorghum-cold-3h,,b2-Sorghum-cold-3h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301661,b2Sorghumcold24h.fastq,SRX2196001,FALSE,21400939,0,76,b2-Sorghum-cold-24h,b2-Sorghum-cold-24h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Sorghum-cold-24h,,b2-Sorghum-cold-24h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301660,b2Sorghumcold1h.fastq,SRX2196000,FALSE,17926655,0,76,b2-Sorghum-cold-1h,b2-Sorghum-cold-1h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Sorghum-cold-1h,,b2-Sorghum-cold-1h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301659,b2Sorghumcold16h.fastq,SRX2195999,FALSE,23658224,0,76,b2-Sorghum-cold-16h,b2-Sorghum-cold-16h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Sorghum-cold-16h,,b2-Sorghum-cold-16h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301658,b2Sorghumcold05h.fastq,SRX2195998,FALSE,18463975,0,76,b2-Sorghum-cold-05h,b2-Sorghum-cold-05h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Sorghum-cold-05h,,b2-Sorghum-cold-05h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301657,b1FoxtailMilletControl05h.fastq,SRX2195997,FALSE,8388764,0,51,b1-FoxtailMillet-control-05h,b1-FoxtailMillet-control-05h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b1-FoxtailMillet-control-05h,,b1-FoxtailMillet-control-05h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301656,b2MaizeControl6h.fastq,SRX2195996,FALSE,21060963,0,76,b2-Maize-control-6h,b2-Maize-control-6h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Maize-control-6h,,b2-Maize-control-6h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301655,b2MaizeControl3h.fastq,SRX2195995,FALSE,29139832,0,76,b2-Maize-control-3h,b2-Maize-control-3h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Maize-control-3h,,b2-Maize-control-3h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301654,b2MaizeControl24h.fastq,SRX2195994,FALSE,24384357,0,76,b2-Maize-control-24h,b2-Maize-control-24h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Maize-control-24h,,b2-Maize-control-24h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301653,b2MaizeControl1h.fastq,SRX2195993,FALSE,17055906,0,76,b2-Maize-control-1h,b2-Maize-control-1h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Maize-control-1h,,b2-Maize-control-1h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301652,b2MaizeControl16h.fastq,SRX2195992,FALSE,18990371,0,76,b2-Maize-control-16h,b2-Maize-control-16h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Maize-control-16h,,b2-Maize-control-16h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301651,b2MaizeControl05h.fastq,SRX2195991,FALSE,21567077,0,76,b2-Maize-control-05h,b2-Maize-control-05h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Maize-control-05h,,b2-Maize-control-05h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301650,b2Maizecold6h.fastq,SRX2195990,FALSE,19744895,0,76,b2-Maize-cold-6h,b2-Maize-cold-6h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Maize-cold-6h,,b2-Maize-cold-6h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301649,b2Maizecold3h.fastq,SRX2195989,FALSE,23949860,0,76,b2-Maize-cold-3h,b2-Maize-cold-3h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Maize-cold-3h,,b2-Maize-cold-3h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301648,b2Maizecold24h.fastq,SRX2195988,FALSE,25817626,0,76,b2-Maize-cold-24h,b2-Maize-cold-24h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Maize-cold-24h,,b2-Maize-cold-24h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301647,b2Maizecold1h.fastq,SRX2195987,FALSE,22315723,0,76,b2-Maize-cold-1h,b2-Maize-cold-1h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Maize-cold-1h,,b2-Maize-cold-1h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301646,b1FoxtailMilletcold6h.fastq,SRX2195986,FALSE,8910755,0,51,b1-FoxtailMillet-cold-6h,b1-FoxtailMillet-cold-6h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b1-FoxtailMillet-cold-6h,,b1-FoxtailMillet-cold-6h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301645,b2Maizecold16h.fastq,SRX2195985,FALSE,22519599,0,76,b2-Maize-cold-16h,b2-Maize-cold-16h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Maize-cold-16h,,b2-Maize-cold-16h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301644,b2Maizecold05.fastq,SRX2195984,FALSE,18440334,0,76,b2-Maize-cold-05,b2-Maize-cold-05,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-Maize-cold-05,,b2-Maize-cold-05,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301643,b2FoxtailMilletControl6h.fastq,SRX2195983,FALSE,20103179,0,76,b2-FoxtailMillet-control-6h,b2-FoxtailMillet-control-6h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-FoxtailMillet-control-6h,,b2-FoxtailMillet-control-6h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301642,b2FoxtailMilletControl3h.fastq,SRX2195982,FALSE,21980942,0,76,b2-FoxtailMillet-control-3h,b2-FoxtailMillet-control-3h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-FoxtailMillet-control-3h,,b2-FoxtailMillet-control-3h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301641,b2FoxtailMilletControl24h.fastq,SRX2195981,FALSE,19080619,0,76,b2-FoxtailMillet-control-24h,b2-FoxtailMillet-control-24h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-FoxtailMillet-control-24h,,b2-FoxtailMillet-control-24h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301640,b2FoxtailMilletControl1h.fastq,SRX2195980,FALSE,23929256,0,76,b2-FoxtailMillet-control-1h,b2-FoxtailMillet-control-1h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-FoxtailMillet-control-1h,,b2-FoxtailMillet-control-1h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301639,b2FoxtailMilletControl16h.fastq,SRX2195979,FALSE,21573967,0,76,b2-FoxtailMillet-control-16h,b2-FoxtailMillet-control-16h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-FoxtailMillet-control-16h,,b2-FoxtailMillet-control-16h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301638,b2FoxtailMilletControl05h.fastq,SRX2195978,FALSE,20849319,0,76,b2-FoxtailMillet-control-05h,b2-FoxtailMillet-control-05h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-FoxtailMillet-control-05h,,b2-FoxtailMillet-control-05h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301637,b2FoxtailMilletcold6h.fastq,SRX2195977,FALSE,20379509,0,76,b2-FoxtailMillet-cold-6h,b2-FoxtailMillet-cold-6h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-FoxtailMillet-cold-6h,,b2-FoxtailMillet-cold-6h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301636,b2FoxtailMilletcold3h.fastq,SRX2195976,FALSE,14600091,0,76,b2-FoxtailMillet-cold-3h,b2-FoxtailMillet-cold-3h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-FoxtailMillet-cold-3h,,b2-FoxtailMillet-cold-3h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301635,b1FoxtailMilletcold3h.fastq,SRX2195975,FALSE,10618021,0,51,b1-FoxtailMillet-cold-3h,b1-FoxtailMillet-cold-3h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b1-FoxtailMillet-cold-3h,,b1-FoxtailMillet-cold-3h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301634,b2FoxtailMilletcold24h.fastq,SRX2195974,FALSE,20408629,0,76,b2-FoxtailMillet-cold-24h,b2-FoxtailMillet-cold-24h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-FoxtailMillet-cold-24h,,b2-FoxtailMillet-cold-24h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301633,b2FoxtailMilletcold1h.fastq,SRX2195973,FALSE,23775948,0,76,b2-FoxtailMillet-cold-1h,b2-FoxtailMillet-cold-1h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-FoxtailMillet-cold-1h,,b2-FoxtailMillet-cold-1h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301632,b2FoxtailMilletcold16h.fastq,SRX2195972,FALSE,25244823,0,76,b2-FoxtailMillet-cold-16h,b2-FoxtailMillet-cold-16h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-FoxtailMillet-cold-16h,,b2-FoxtailMillet-cold-16h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301631,b2FoxtailMilletcold05h.fastq,SRX2195971,FALSE,9632373,0,51,b2-FoxtailMillet-cold-05h,b2-FoxtailMillet-cold-05h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b2-FoxtailMillet-cold-05h,,b2-FoxtailMillet-cold-05h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301630,b1SorghumControl6h.fastq,SRX2195970,FALSE,8561575,0,51,b1-Sorghum-control-6h,b1-Sorghum-control-6h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b1-Sorghum-control-6h,,b1-Sorghum-control-6h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301629,b1SorghumControl3h.fastq,SRX2195969,FALSE,8952039,0,51,b1-Sorghum-control-3h,b1-Sorghum-control-3h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b1-Sorghum-control-3h,,b1-Sorghum-control-3h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301628,b1SorghumControl24h.fastq,SRX2195968,FALSE,9166056,0,51,b1-Sorghum-control-24h,b1-Sorghum-control-24h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b1-Sorghum-control-24h,,b1-Sorghum-control-24h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301627,b1SorghumControl1h.fastq,SRX2195967,FALSE,10660812,0,51,b1-Sorghum-control-1h,b1-Sorghum-control-1h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b1-Sorghum-control-1h,,b1-Sorghum-control-1h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301626,b1SorghumControl16h.fastq,SRX2195966,FALSE,12650027,0,51,b1-Sorghum-control-16h,b1-Sorghum-control-16h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b1-Sorghum-control-16h,,b1-Sorghum-control-16h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301625,b1SorghumControl05h.fastq,SRX2195965,FALSE,9868893,0,51,b1-Sorghum-control-05h,b1-Sorghum-control-05h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b1-Sorghum-control-05h,,b1-Sorghum-control-05h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301624,b1FoxtailMilletcold24h.fastq,SRX2195964,FALSE,9866235,0,51,b1-FoxtailMillet-cold-24h,b1-FoxtailMillet-cold-24h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b1-FoxtailMillet-cold-24h,,b1-FoxtailMillet-cold-24h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301623,b1Sorghumcold6h.fastq,SRX2195963,FALSE,8631785,0,51,b1-Sorghum-cold-6h,b1-Sorghum-cold-6h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b1-Sorghum-cold-6h,,b1-Sorghum-cold-6h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301622,b1Sorghumcold3h.fastq,SRX2195962,FALSE,8720466,0,51,b1-Sorghum-cold-3h,b1-Sorghum-cold-3h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b1-Sorghum-cold-3h,,b1-Sorghum-cold-3h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301621,b1Sorghumcold24h.fastq,SRX2195961,FALSE,10084318,0,51,b1-Sorghum-cold-24h,b1-Sorghum-cold-24h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b1-Sorghum-cold-24h,,b1-Sorghum-cold-24h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
SRR4301620,b1Sorghumcold1h.fastq,SRX2195960,FALSE,9744130,0,51,b1-Sorghum-cold-1h,b1-Sorghum-cold-1h,,"Includes data from zea mays, setaria italica, and sorghum bicolor. Transcriptome",b1-Sorghum-cold-1h,,b1-Sorghum-cold-1h,RT-PCR,TRANSCRIPTOMIC,RNA-Seq
