srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR1838004,SAM45_5_files,SRX901555,TRUE,29979233,29979233,202,SAM45_5,Zea mays L. subsp. mays VaW6 (Ames 19000; Schnable Lab Ac4609) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,VaW6,,SAM45_5,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1838003,SAM30_5_files,SRX901554,TRUE,42242979,42242979,202,SAM30_5,Zea mays L. subsp. mays Va99 (Ames 24989; Schnable Lab Ac4643) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Va99,,SAM30_5,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1838002,SAM13_2_files,SRX901553,TRUE,56091108,56091108,202,SAM13_2,Zea mays L. subsp. mays Va85 (Ames 27193; Schnable Lab Ac5868) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Va85,,SAM13_2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1838001,SAM46_1_files,SRX901552,TRUE,25143897,25143897,202,SAM46_1,Zea mays L. subsp. mays Va59 (Ames 19016; Schnable Lab Ac4611) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Va59,,SAM46_1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1838000,SAM8_1_files,SRX901551,TRUE,13867518,13867518,202,SAM8_1,Zea mays L. subsp. mays Va35 (PI 587150; Schnable Lab Ac5868) shoot apex RNA-Seq (Library 2),Zea mays Transcriptome or Gene expression,Va35,,SAM8_1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837999,SAM63_2_files,SRX901550,TRUE,43062748,43062748,202,SAM63_2,Zea mays L. subsp. mays Va35 (PI 587150; Schnable Lab Ac5868) shoot apex RNA-Seq (Library 1),Zea mays Transcriptome or Gene expression,Va35,,SAM63_2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837998,SAM56_3_files,SRX901549,TRUE,54670767,54670767,202,SAM56_3,Zea mays L. subsp. mays Va26 (PI 587149; Schnable Lab Ac4874) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Va26,,SAM56_3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837997,SAM65_6_files,SRX901548,TRUE,46423155,46423155,202,SAM65_6,Zea mays L. subsp. mays Va22 (Ames 19328; Schnable Lab Ac5868) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Va22,,SAM65_6,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837996,SAM45_6_files,SRX901547,TRUE,25053527,25053527,202,SAM45_6,Zea mays L. subsp. mays Va17 (Ames 19002; Schnable Lab Ac4610) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Va17,,SAM45_6,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837995,SAM13_1_files,SRX901546,TRUE,25420052,25420052,202,SAM13_1,Zea mays L. subsp. mays Va14 (Ames 27192; Schnable Lab Ac5868) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Va14,,SAM13_1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837994,SAM56_4_files,SRX901545,TRUE,16456499,16456499,202,SAM56_4,Zea mays L. subsp. mays VA102 (PI 587151; Schnable Lab Ac4876) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,VA102,,SAM56_4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837993,SAM61_2_files,SRX901544,TRUE,56576705,56576705,202,SAM61_2,Zea mays L. subsp. mays U267Y (Ames 27191; Schnable Lab Ac4772) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,U267Y,,SAM61_2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837992,SAM24_4_files,SRX901543,TRUE,20141345,20141345,202,SAM24_4,Zea mays L. subsp. mays Tzi9 (PI 506247; Schnable Lab Ac4819) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Tzi9,,SAM24_4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837991,SAM49_5_files,SRX901542,TRUE,16854429,16854429,202,SAM49_5,Zea mays L. subsp. mays Tzi8@ (PI 506246) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Tzi8@,,SAM49_5,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837990,SAM25_1_files,SRX901541,TRUE,33161317,33161317,202,SAM25_1,Zea mays L. subsp. mays Tzi25 (PI 506255; Schnable Lab Ac4822) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Tzi25,,SAM25_1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837989,SAM24_6_files,SRX901540,TRUE,31563520,31563520,202,SAM24_6,Zea mays L. subsp. mays Tzi18 (PI 506253; Schnable Lab Ac4821) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Tzi18,,SAM24_6,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837988,SAM25_5_files,SRX901539,TRUE,17076246,17076246,202,SAM25_5,Zea mays L. subsp. mays Tzi16 (PI 540747; Schnable Lab Ac4829) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Tzi16,,SAM25_5,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837987,SAM25_4_files,SRX901538,TRUE,44657322,44657322,202,SAM25_4,Zea mays L. subsp. mays Tzi11 (PI 540745; Schnable Lab Ac4828) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Tzi11,,SAM25_4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837986,SAM24_5_files,SRX901537,TRUE,22212718,22212718,202,SAM24_5,Zea mays L. subsp. mays Tzi10 (PI 506248; Schnable Lab Ac4820) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Tzi10,,SAM24_5,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837985,SAM47_3_files,SRX901536,TRUE,35951207,35951207,202,SAM47_3,Zea mays L. subsp. mays Tx601 (Ames 22763; Schnable Lab Ac4634) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Tx601,,SAM47_3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837984,SAM21_6_files,SRX901535,TRUE,49172494,49172494,202,SAM21_6,Zea mays L. subsp. mays Tx303@ (Ames 19327) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Tx303@,,SAM21_6,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837983,SAM67_4_files,SRX901534,TRUE,20772471,20772471,202,SAM67_4,Zea mays L. subsp. mays T8 (PI 550518; Schnable Lab Ac4842) shoot apex RNA-Seq (Library 2),Zea mays Transcriptome or Gene expression,T8,,SAM67_4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837982,SAM29_4_files,SRX901533,TRUE,12608007,12608007,202,SAM29_4,Zea mays L. subsp. mays T8 (PI 550518; Schnable Lab Ac4842) shoot apex RNA-Seq (Library 1),Zea mays Transcriptome or Gene expression,T8,,SAM29_4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837981,SAM12_6_files,SRX901532,TRUE,62932397,62932397,202,SAM12_6,Zea mays L. subsp. mays T234 (Ames 27190; Schnable Lab Ac5868) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,T234,,SAM12_6,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837980,SAM17_2_files,SRX901531,TRUE,23003344,23003344,202,SAM17_2,Zea mays L. subsp. mays T232 (PI 550522; Schnable Lab Ac5868) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,T232,,SAM17_2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837979,SAM23_6_files,SRX901530,TRUE,19169897,19169897,202,SAM23_6,Zea mays L. subsp. mays Sg18 (NSL 75979; Schnable Lab Ac4810) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Sg18,,SAM23_6,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837978,SAM27_1_files,SRX901529,TRUE,43498703,43498703,202,SAM27_1,Zea mays L. subsp. mays Sg1533 (PI 587132; Schnable Lab Ac4861) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Sg1533,,SAM27_1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837977,SAM42_5_files,SRX901528,TRUE,43928916,43928916,202,SAM42_5,Zea mays L. subsp. mays Seagull_Seventeen (PI 600751; Schnable Lab Ac4287) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Seagull_Seventeen,,SAM42_5,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837976,SAM15_6_files,SRX901527,TRUE,35627648,35627648,202,SAM15_6,Zea mays L. subsp. mays SD44 (PI 524969; Schnable Lab Ac5868) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,SD44,,SAM15_6,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837975,SAM52_5_files,SRX901526,TRUE,36177964,36177964,202,SAM52_5,Zea mays L. subsp. mays SD40 (PI 606768; Schnable Lab Ac4894) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,SD40,,SAM52_5,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837974,SAM61_1_files,SRX901525,TRUE,52734212,52734212,202,SAM61_1,Zea mays L. subsp. mays SC55 (Ames 27189; Schnable Lab Ac4770) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,SC55,,SAM61_1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837973,SAM23_4_files,SRX901524,TRUE,26067446,26067446,202,SAM23_4,Zea mays L. subsp. mays SC357 (NSL 53094; Schnable Lab Ac4805) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,SC357,,SAM23_4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837972,SAM23_3_files,SRX901523,TRUE,35891329,35891329,202,SAM23_3,Zea mays L. subsp. mays SC213R (NSL 53083; Schnable Lab Ac4804) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,SC213R,,SAM23_3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837971,SAM55_6_files,SRX901522,TRUE,28584639,28584639,202,SAM55_6,Zea mays L. subsp. mays SA24 (Ames 27188; Schnable Lab Ac4769) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,SA24,,SAM55_6,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837970,SAM50_2_files,SRX901521,TRUE,69627046,69627046,202,SAM50_2,Zea mays L. subsp. mays S8326 (PI 601612; Schnable Lab Ac4416) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,S8326,,SAM50_2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837969,SAM42_6_files,SRX901520,TRUE,33480914,33480914,202,SAM42_6,Zea mays L. subsp. mays S8324 (PI 601611; Schnable Lab Ac4415) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,S8324,,SAM42_6,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837968,SAM40_5_files,SRX901519,TRUE,30899003,30899003,202,SAM40_5,Zea mays L. subsp. mays RS_710 (PI 539930; Schnable Lab Ac4239) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,RS_710,,SAM40_5,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837967,SAM12_5_files,SRX901518,TRUE,19384310,19384310,202,SAM12_5,Zea mays L. subsp. mays R4 (Ames 27187; Schnable Lab Ac5868) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,R4,,SAM12_5,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837966,SAM56_6_files,SRX901517,TRUE,26310619,26310619,202,SAM56_6,Zea mays L. subsp. mays R229 (PI 592734; Schnable Lab Ac4879) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,R229,,SAM56_6,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837965,SAM14_5_files,SRX901516,TRUE,27419167,27419167,202,SAM14_5,Zea mays L. subsp. mays R177 (NSL 30894; Schnable Lab Ac5868) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,R177,,SAM14_5,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837964,SAM46_4_files,SRX901515,TRUE,34712134,34712134,202,SAM46_4,Zea mays L. subsp. mays R168 (Ames 19326; Schnable Lab Ac4623) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,R168,,SAM46_4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837963,SAM24_2_files,SRX901514,TRUE,43225395,43225395,202,SAM24_2,Zea mays L. subsp. mays R109B (NSL 242484; Schnable Lab Ac4812) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,R109B,,SAM24_2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837962,SAM48_3_files,SRX901513,TRUE,15614054,15614054,202,SAM48_3,Zea mays L. subsp. mays Q381 (PI 601190; Schnable Lab Ac4316) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Q381,,SAM48_3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837961,SAM9_2_files,SRX901512,TRUE,57622114,57622114,202,SAM9_2,Zea mays L. subsp. mays POP-N-EAT (PI 600742; Schnable Lab Ac5868) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,POP-N-EAT,,SAM9_2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837960,SAM1_4_files,SRX901511,TRUE,34178901,34178901,202,SAM1_4,Zea mays L. subsp. mays PHZ51 (PI 601322; Schnable Lab Ac4340) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,PHZ51,,SAM1_4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837959,SAM48_4_files,SRX901510,TRUE,35878233,35878233,202,SAM48_4,Zea mays L. subsp. mays PHWG5 (PI 559954; Schnable Lab Ac5693) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,PHWG5,,SAM48_4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837958,SAM4_1_files,SRX901509,TRUE,46043817,46043817,202,SAM4_1,Zea mays L. subsp. mays PHW65 (PI 601501; Schnable Lab Ac4391) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,PHW65,,SAM4_1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837957,SAM43_1_files,SRX901508,TRUE,36525917,36525917,202,SAM43_1,Zea mays L. subsp. mays PHW43 (PI 601792; Schnable Lab Ac4450) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,PHW43,,SAM43_1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837956,SAM49_4_files,SRX901507,TRUE,15523731,15523731,202,SAM49_4,Zea mays L. subsp. mays PHW17 (PI 601362; Schnable Lab Ac4353) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,PHW17,,SAM49_4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837955,SAM1_5_files,SRX901506,TRUE,35224814,35224814,202,SAM1_5,Zea mays L. subsp. mays PHV63 (PI 601500; Schnable Lab Ac4390) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,PHV63,,SAM1_5,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837954,SAM39_2_files,SRX901505,TRUE,29145627,29145627,202,SAM39_2,Zea mays L. subsp. mays PHT77 (PI 601499; Schnable Lab Ac4389) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,PHT77,,SAM39_2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837953,SAM43_4_files,SRX901504,TRUE,39453458,39453458,202,SAM43_4,Zea mays L. subsp. mays PHR36 (PI 601361; Schnable Lab Ac4352) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,PHR36,,SAM43_4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837952,SAM30_2_files,SRX901503,TRUE,26491837,26491837,202,SAM30_2,Zea mays L. subsp. mays PHN11 (PI 601497; Schnable Lab Ac4387) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,PHN11,,SAM30_2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837951,SAM38_5_files,SRX901502,TRUE,25666148,25666148,202,SAM38_5,Zea mays L. subsp. mays PHK76 (PI 601496; Schnable Lab Ac4386) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,PHK76,,SAM38_5,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837950,SAM44_3_files,SRX901501,TRUE,32411646,32411646,202,SAM44_3,Zea mays L. subsp. mays PHJ40 (PI 601321; Schnable Lab Ac4339) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,PHJ40,,SAM44_3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837949,SAM38_3_files,SRX901500,TRUE,27680091,27680091,202,SAM38_3,Zea mays L. subsp. mays PHH93 (PI 601567; Schnable Lab Ac4402) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,PHH93,,SAM38_3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837948,SAM30_1_files,SRX901499,TRUE,33197571,33197571,202,SAM30_1,Zea mays L. subsp. mays PHG86 (PI 601442; Schnable Lab Ac4370) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,PHG86,,SAM30_1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837947,SAM65_1_files,SRX901498,TRUE,21257593,21257593,202,SAM65_1,Zea mays L. subsp. mays PHG84 (PI 601320; Schnable Lab Ac4338) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,PHG84,,SAM65_1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837946,SAM1_1_files,SRX901497,TRUE,34479658,34479658,202,SAM1_1,Zea mays L. subsp. mays PHG83 (PI 601229; Schnable Lab Ac4322) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,PHG83,,SAM1_1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837945,SAM44_2_files,SRX901496,TRUE,30837530,30837530,202,SAM44_2,Zea mays L. subsp. mays PHG72 (PI 601319; Schnable Lab Ac4337) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,PHG72,,SAM44_2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837944,SAM48_6_files,SRX901495,TRUE,32588592,32588592,202,SAM48_6,Zea mays L. subsp. mays PHG71 (PI 601150; Schnable Lab Ac4310) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,PHG71,,SAM48_6,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837943,SAM11_2_files,SRX901494,TRUE,17253376,17253376,202,SAM11_2,Zea mays L. subsp. mays PHG50 (PI 601006; Schnable Lab Ac4302) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,PHG50,,SAM11_2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837942,SAM44_1_files,SRX901493,TRUE,27473633,27473633,202,SAM44_1,Zea mays L. subsp. mays PHG47 (PI 601318; Schnable Lab Ac4336) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,PHG47,,SAM44_1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837941,SAM39_5_files,SRX901492,TRUE,34185460,34185460,202,SAM39_5,Zea mays L. subsp. mays PHG39 (PI 600981; Schnable Lab Ac4298) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,PHG39,,SAM39_5,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837940,SAM50_3_files,SRX901491,TRUE,22242572,22242572,202,SAM50_3,Zea mays L. subsp. mays PHG35 (PI 601008; Schnable Lab Ac4304) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,PHG35,,SAM50_3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837939,SAM3_1_files,SRX901490,TRUE,46756032,46756032,202,SAM3_1,Zea mays L. subsp. mays PB80 (PI 601441; Schnable Lab Ac4369) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,PB80,,SAM3_1,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837938,SAM19_6_files,SRX901489,TRUE,32982831,32982831,202,SAM19_6,Zea mays L. subsp. mays Pa91 (PI 587147; Schnable Lab Ac5868) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Pa91,,SAM19_6,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837937,SAM15_4_files,SRX901488,TRUE,24690833,24690833,202,SAM15_4,Zea mays L. subsp. mays Pa880 (PI 517974; Schnable Lab Ac5868) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Pa880,,SAM15_4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837936,SAM55_5_files,SRX901487,TRUE,35582577,35582577,202,SAM55_5,Zea mays L. subsp. mays Pa875 (Ames 27185; Schnable Lab Ac4767) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Pa875,,SAM55_5,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837935,SAM55_4_files,SRX901486,TRUE,30695454,30695454,202,SAM55_4,Zea mays L. subsp. mays Pa762 (Ames 27184; Schnable Lab Ac4766) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Pa762,,SAM55_4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837934,SAM1_6_files,SRX901485,TRUE,39911727,39911727,202,SAM1_6,Zea mays L. subsp. mays P39@ (PI 587133) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,P39@,,SAM1_6,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837933,SAM23_5_files,SRX901484,TRUE,39772852,39772852,202,SAM23_5,Zea mays L. subsp. mays Os420 (NSL 65874; Schnable Lab Ac4809) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Os420,,SAM23_5,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837932,SAM18_3_files,SRX901483,TRUE,30354387,30354387,202,SAM18_3,Zea mays L. subsp. mays OQ403 (PI 559920; Schnable Lab Ac5868) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,OQ403,,SAM18_3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837931,SAM5_6_files,SRX901482,TRUE,22757148,22757148,202,SAM5_6,Zea mays L. subsp. mays OH7B@ (Ames 19323) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,OH7B@,,SAM5_6,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837930,SAM18_6_files,SRX901481,TRUE,23573139,23573139,202,SAM18_6,Zea mays L. subsp. mays Oh603 (PI 573098; Schnable Lab Ac5868) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Oh603,,SAM18_6,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837929,SAM55_3_files,SRX901480,TRUE,44086325,44086325,202,SAM55_3,Zea mays L. subsp. mays Oh43E (Ames 27183; Schnable Lab Ac4765) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Oh43E,,SAM55_3,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837928,SAM6_2_files,SRX901479,TRUE,30868990,30868990,202,SAM6_2,Zea mays L. subsp. mays OH43@ (Ames 19288) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,OH43@,,SAM6_2,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837927,SAM22_6_files,SRX901478,TRUE,30166671,30166671,202,SAM22_6,Zea mays L. subsp. mays Oh40B (NSL 28966; Schnable Lab Ac4797) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,Oh40B,,SAM22_6,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837926,SAM41_4_files,SRX901477,TRUE,28970140,28970140,202,SAM41_4,Zea mays L. subsp. mays NS701 (PI 601417; Schnable Lab Ac4364) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,NS701,,SAM41_4,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1837925,SAM38_6_files,SRX901476,TRUE,15693456,15693456,202,SAM38_6,Zea mays L. subsp. mays NS501 (PI 601583; Schnable Lab Ac4412) shoot apex RNA-Seq,Zea mays Transcriptome or Gene expression,NS501,,SAM38_6,cDNA,TRANSCRIPTOMIC,RNA-Seq
