srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR5878422,Mstem2_L1_I20045.R2.clean.fastq.gz,SRX3045723,TRUE,13952202,13952202,200,RNA-seq of Mo17 stem harvested in silking stage (biological replicate 2),RNA-seq of maize Mo17 stem harvested in silking stage (biological replicate 2),Zea mays Mo17 Genome sequencing and assembly,RNA-seq of Mo17 stem harvested in silking stage,,RNA-seq of Mo17 stem harvested in silking stage (biological replicate 2),PCR,TRANSCRIPTOMIC,RNA-Seq
SRR5878423,Mstem1_L1_I20031.R1.clean.fastq.gz,SRX3045722,TRUE,11314242,11314242,200,RNA-seq of Mo17 stem harvested in silking stage (biological replicate 1),RNA-seq of maize Mo17 stem harvested in silking stage (biological replicate 1),Zea mays Mo17 Genome sequencing and assembly,RNA-seq of Mo17 stem harvested in silking stage,,RNA-seq of Mo17 stem harvested in silking stage (biological replicate 1),PCR,TRANSCRIPTOMIC,RNA-Seq
SRR5878424,Mroot2_L1_I20028.R1.clean.fastq.gz,SRX3045721,TRUE,13344245,13344245,200,RNA-seq of Mo17 root  (biological replicate 2),RNA-seq of maize Mo17 root  (biological replicate 2),Zea mays Mo17 Genome sequencing and assembly,RNA-seq of Mo17 root,,RNA-seq of Mo17 root  (biological replicate 2),PCR,TRANSCRIPTOMIC,RNA-Seq
SRR5878425,Mroot1_L1_I20027.R2.clean.fastq.gz,SRX3045720,TRUE,13248270,13248270,200,RNA-seq of Mo17 root  (biological replicate 1),RNA-seq of maize Mo17 root  (biological replicate 1),Zea mays Mo17 Genome sequencing and assembly,RNA-seq of Mo17 root,,RNA-seq of Mo17 root  (biological replicate 1),PCR,TRANSCRIPTOMIC,RNA-Seq
SRR5878426,Mby2_L1_I20036.R1.clean.fastq.gz,SRX3045719,TRUE,10600228,10600228,200,RNA-seq of Mo17 bract (biological replicate 2),RNA-seq of maize Mo17 bract (biological replicate 2),Zea mays Mo17 Genome sequencing and assembly,RNA-seq of Mo17 bract,,RNA-seq of Mo17 bract (biological replicate 2),PCR,TRANSCRIPTOMIC,RNA-Seq
SRR5878427,Mby1_L2_I20035.R2.clean.fastq.gz,SRX3045718,TRUE,13642850,13642850,200,RNA-seq of Mo17 bract (biological replicate 1),RNA-seq of maize Mo17 bract (biological replicate 1),Zea mays Mo17 Genome sequencing and assembly,RNA-seq of Mo17 bract,,RNA-seq of Mo17 bract (biological replicate 1),PCR,TRANSCRIPTOMIC,RNA-Seq
SRR5878428,MMS14-2_L2_I10027.R1.clean.fastq.gz,SRX3045717,TRUE,8854175,8854175,200,RNA-seq of Mo17 14 day seedling (biological replicate 2),RNA-seq of maize Mo17 14 day seedling (biological replicate 2),Zea mays Mo17 Genome sequencing and assembly,RNA-seq of Mo17 14 day seedling,,RNA-seq of Mo17 14 day seedling (biological replicate 2),PCR,TRANSCRIPTOMIC,RNA-Seq
SRR5878429,MMS14-1_L2_I10044.R1.clean.fastq.gz,SRX3045716,TRUE,8251535,8251535,200,RNA-seq of Mo17 14 day seedling (biological replicate 1),RNA-seq of maize Mo17 14 day seedling (biological replicate 1),Zea mays Mo17 Genome sequencing and assembly,RNA-seq of Mo17 14 day seedling,,RNA-seq of Mo17 14 day seedling (biological replicate 1),PCR,TRANSCRIPTOMIC,RNA-Seq
SRR5878430,MM12en-2_L2_I10030.R2.clean.fastq.gz,SRX3045715,TRUE,8416795,8416795,200,RNA-seq of Mo17 12 day after pollination endosperm (biological replicate 2),RNA-seq of maize Mo17 12 day after pollination endosperm (biological replicate 2),Zea mays Mo17 Genome sequencing and assembly,RNA-seq of Mo17 12 day after pollination endosperm,,RNA-seq of Mo17 12 day after pollination endosperm (biological replicate 2),PCR,TRANSCRIPTOMIC,RNA-Seq
SRR5878431,MM12en-1_L2_I10023.R1.clean.fastq.gz,SRX3045714,TRUE,11014392,11014392,200,RNA-seq of Mo17 12 day after pollination endosperm (biological replicate 1),RNA-seq of maize Mo17 12 day after pollination endosperm (biological replicate 1),Zea mays Mo17 Genome sequencing and assembly,RNA-seq of Mo17 12 day after pollination endosperm,,RNA-seq of Mo17 12 day after pollination endosperm (biological replicate 1),PCR,TRANSCRIPTOMIC,RNA-Seq
SRR5826129,Mo17_800bp_GGCTAC_L002_R2_001.fastq.gz,SRX3003890,TRUE,172800442,172800442,520,Mo17_800bp,Maize Mo17 800bp PCR-free library,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Mo17_800bp,RANDOM,GENOMIC,WGS
SRR5826130,Mo17_450bp_TAGCTT_L00M_R2_001.fastq.gz,SRX3003889,TRUE,311333979,311333979,520,Mo17_450bp,Maize Mo17 450bp PCR-free library,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Mo17_450bp,RANDOM,GENOMIC,WGS
SRR5864324,m54152_170330_221347.subreads.bam,SRX3032564,FALSE,738424,0,8232,Maize Mo17 PacBio WGS S34,Maize Mo17 PacBio WGS S34,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S34,RANDOM,GENOMIC,WGS
SRR5864325,m54152_170330_120325.subreads.bam,SRX3032563,FALSE,811680,0,7706,Maize Mo17 PacBio WGS S33,Maize Mo17 PacBio WGS S33,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S33,RANDOM,GENOMIC,WGS
SRR5864326,m54148_170331_104810.subreads.bam,SRX3032562,FALSE,660200,0,8209,Maize Mo17 PacBio WGS S27,Maize Mo17 PacBio WGS S27,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S27,RANDOM,GENOMIC,WGS
SRR5864327,m54148_170331_204727.subreads.bam,SRX3032561,FALSE,449785,0,8349,Maize Mo17 PacBio WGS S28,Maize Mo17 PacBio WGS S28,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S28,RANDOM,GENOMIC,WGS
SRR5864328,m54148_170330_073303.subreads.bam,SRX3032560,FALSE,612808,0,9951,Maize Mo17 PacBio WGS S25,Maize Mo17 PacBio WGS S25,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S25,RANDOM,GENOMIC,WGS
SRR5864329,m54148_170330_173222.subreads.bam,SRX3032559,FALSE,144541,0,10069,Maize Mo17 PacBio WGS S26,Maize Mo17 PacBio WGS S26,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S26,RANDOM,GENOMIC,WGS
SRR5864330,m54148_170329_060254.subreads.bam,SRX3032558,FALSE,742761,0,8428,Maize Mo17 PacBio WGS S23,Maize Mo17 PacBio WGS S23,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S23,RANDOM,GENOMIC,WGS
SRR5864331,m54148_170329_161220.subreads.bam,SRX3032557,FALSE,701392,0,8311,Maize Mo17 PacBio WGS S24,Maize Mo17 PacBio WGS S24,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S24,RANDOM,GENOMIC,WGS
SRR5864332,m54148_170328_095344.subreads.bam,SRX3032556,FALSE,766240,0,8803,Maize Mo17 PacBio WGS S21,Maize Mo17 PacBio WGS S21,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S21,RANDOM,GENOMIC,WGS
SRR5864333,m54148_170328_195312.subreads.bam,SRX3032555,FALSE,688630,0,9284,Maize Mo17 PacBio WGS S22,Maize Mo17 PacBio WGS S22,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S22,RANDOM,GENOMIC,WGS
SRR5864334,m54148_170422_055053.subreads.bam,SRX3032554,FALSE,701523,0,9856,Maize Mo17 PacBio WGS S29,Maize Mo17 PacBio WGS S29,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S29,RANDOM,GENOMIC,WGS
SRR5864335,m54148_170423_032912.subreads.bam,SRX3032553,FALSE,243870,0,5263,Maize Mo17 PacBio WGS S30,Maize Mo17 PacBio WGS S30,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S30,RANDOM,GENOMIC,WGS
SRR5864336,m54152_170423_114759.subreads.bam,SRX3032552,FALSE,552291,0,7441,Maize Mo17 PacBio WGS S36,Maize Mo17 PacBio WGS S36,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S36,RANDOM,GENOMIC,WGS
SRR5864337,m54152_170331_082323.subreads.bam,SRX3032551,FALSE,731939,0,7228,Maize Mo17 PacBio WGS S35,Maize Mo17 PacBio WGS S35,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S35,RANDOM,GENOMIC,WGS
SRR5864338,m54152_170330_020359.subreads.bam,SRX3032550,FALSE,753849,0,8310,Maize Mo17 PacBio WGS S32,Maize Mo17 PacBio WGS S32,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S32,RANDOM,GENOMIC,WGS
SRR5864339,m54148_170423_132825.subreads.bam,SRX3032549,FALSE,421058,0,5470,Maize Mo17 PacBio WGS S31,Maize Mo17 PacBio WGS S31,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S31,RANDOM,GENOMIC,WGS
SRR5864340,m54148_170327_192445.subreads.bam,SRX3032548,FALSE,394331,0,6553,Maize Mo17 PacBio WGS S20,Maize Mo17 PacBio WGS S20,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S20,RANDOM,GENOMIC,WGS
SRR5864341,m54148_170327_092525.subreads.bam,SRX3032547,FALSE,589337,0,7977,Maize Mo17 PacBio WGS S19,Maize Mo17 PacBio WGS S19,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S19,RANDOM,GENOMIC,WGS
SRR5864342,m54143_170425_104403.subreads.bam,SRX3032546,FALSE,574413,0,9388,Maize Mo17 PacBio WGS S18,Maize Mo17 PacBio WGS S18,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S18,RANDOM,GENOMIC,WGS
SRR5864343,m54143_170425_003432.subreads.bam,SRX3032545,FALSE,422323,0,8724,Maize Mo17 PacBio WGS S17,Maize Mo17 PacBio WGS S17,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S17,RANDOM,GENOMIC,WGS
SRR5864344,m54143_170424_142506.subreads.bam,SRX3032544,FALSE,441555,0,9925,Maize Mo17 PacBio WGS S16,Maize Mo17 PacBio WGS S16,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S16,RANDOM,GENOMIC,WGS
SRR5864345,m54143_170424_042539.subreads.bam,SRX3032543,FALSE,407870,0,9462,Maize Mo17 PacBio WGS S15,Maize Mo17 PacBio WGS S15,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S15,RANDOM,GENOMIC,WGS
SRR5864346,m54143_170423_121927.subreads.bam,SRX3032542,FALSE,742739,0,8128,Maize Mo17 PacBio WGS S14,Maize Mo17 PacBio WGS S14,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S14,RANDOM,GENOMIC,WGS
SRR5864347,m54143_170423_020937.subreads.bam,SRX3032541,FALSE,769560,0,8755,Maize Mo17 PacBio WGS S13,Maize Mo17 PacBio WGS S13,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S13,RANDOM,GENOMIC,WGS
SRR5864348,m54143_170422_160003.subreads.bam,SRX3032540,FALSE,772465,0,8637,Maize Mo17 PacBio WGS S12,Maize Mo17 PacBio WGS S12,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S12,RANDOM,GENOMIC,WGS
SRR5864349,m54143_170422_060043.subreads.bam,SRX3032539,FALSE,695418,0,8013,Maize Mo17 PacBio WGS S11,Maize Mo17 PacBio WGS S11,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S11,RANDOM,GENOMIC,WGS
SRR5864350,m54143_170420_094241.subreads.bam,SRX3032538,FALSE,297910,0,11330,Maize Mo17 PacBio WGS S10,Maize Mo17 PacBio WGS S10,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S10,RANDOM,GENOMIC,WGS
SRR5864351,m54143_170406_102839.subreads.bam,SRX3032537,FALSE,668325,0,8872,Maize Mo17 PacBio WGS S9,Maize Mo17 PacBio WGS S9,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S9,RANDOM,GENOMIC,WGS
SRR5864352,m54143_170329_161153.subreads.bam,SRX3032536,FALSE,735667,0,9768,Maize Mo17 PacBio WGS S6,Maize Mo17 PacBio WGS S6,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S6,RANDOM,GENOMIC,WGS
SRR5864353,m54143_170329_060211.subreads.bam,SRX3032535,FALSE,705215,0,8980,Maize Mo17 PacBio WGS S5,Maize Mo17 PacBio WGS S5,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S5,RANDOM,GENOMIC,WGS
SRR5864354,m54143_170330_173106.subreads.bam,SRX3032534,FALSE,811688,0,9617,Maize Mo17 PacBio WGS S8,Maize Mo17 PacBio WGS S8,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S8,RANDOM,GENOMIC,WGS
SRR5864355,m54143_170330_073146.subreads.bam,SRX3032533,FALSE,689318,0,9858,Maize Mo17 PacBio WGS S7,Maize Mo17 PacBio WGS S7,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S7,RANDOM,GENOMIC,WGS
SRR5864356,m54143_170327_193044.subreads.bam,SRX3032532,FALSE,601768,0,7644,Maize Mo17 PacBio WGS S2,Maize Mo17 PacBio WGS S2,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S2,RANDOM,GENOMIC,WGS
SRR5864357,m54143_170327_093131.subreads.bam,SRX3032531,FALSE,638934,0,7916,Maize Mo17 PacBio WGS S1,Maize Mo17 PacBio WGS S1,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S1,RANDOM,GENOMIC,WGS
SRR5864358,m54143_170328_195231.subreads.bam,SRX3032530,FALSE,274508,0,10457,Maize Mo17 PacBio WGS S4,Maize Mo17 PacBio WGS S4,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S4,RANDOM,GENOMIC,WGS
SRR5864359,m54143_170328_095326.subreads.bam,SRX3032529,FALSE,418123,0,10155,Maize Mo17 PacBio WGS S3,Maize Mo17 PacBio WGS S3,Zea mays Mo17 Genome sequencing and assembly,Mo17,,Maize Mo17 PacBio WGS S3,RANDOM,GENOMIC,WGS
