SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	interleaved	r0	r1	r2
s11	NA	NA	NA	11	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BL_W22_BC6_GTGAAA_L001_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BL_W22_BC6_GTGAAA_L001_R2_001.fastq
s12	NA	NA	NA	12	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BL_W22_BC6_GTGAAA_L002_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BL_W22_BC6_GTGAAA_L002_R2_001.fastq
s13	NA	NA	NA	13	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BL_W22_BC6_GTGAAA_L003_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BL_W22_BC6_GTGAAA_L003_R2_001.fastq
s14	NA	NA	NA	14	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BL_W22_BC6_GTGAAA_L004_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BL_W22_BC6_GTGAAA_L004_R2_001.fastq
s15	NA	NA	NA	15	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BL_W22_BC6_GTGAAA_L005_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BL_W22_BC6_GTGAAA_L005_R2_001.fastq
s16	NA	NA	NA	16	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/Bravo_CTTGTA_L001_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/Bravo_CTTGTA_L001_R2_001.fastq
s17	NA	NA	NA	17	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/Bravo_CTTGTA_L002_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/Bravo_CTTGTA_L002_R2_001.fastq
s18	NA	NA	NA	18	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/Bravo_CTTGTA_L003_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/Bravo_CTTGTA_L003_R2_001.fastq
s19	NA	NA	NA	19	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/Bravo_CTTGTA_L004_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/Bravo_CTTGTA_L004_R2_001.fastq
s20	NA	NA	NA	20	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/Bravo_CTTGTA_L005_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/Bravo_CTTGTA_L005_R2_001.fastq
s21	NA	NA	NA	21	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BR_W22_BC1_ATGTCA_L001_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BR_W22_BC1_ATGTCA_L001_R2_001.fastq
s22	NA	NA	NA	22	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BR_W22_BC1_ATGTCA_L002_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BR_W22_BC1_ATGTCA_L002_R2_001.fastq
s23	NA	NA	NA	23	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BR_W22_BC1_ATGTCA_L003_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BR_W22_BC1_ATGTCA_L003_R2_001.fastq
s24	NA	NA	NA	24	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BR_W22_BC1_ATGTCA_L004_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BR_W22_BC1_ATGTCA_L004_R2_001.fastq
s25	NA	NA	NA	25	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BR_W22_BC1_ATGTCA_L005_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BR_W22_BC1_ATGTCA_L005_R2_001.fastq
s26	NA	NA	NA	26	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BR_W22_BC6_GTCCGC_L001_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BR_W22_BC6_GTCCGC_L001_R2_001.fastq
s27	NA	NA	NA	27	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BR_W22_BC6_GTCCGC_L002_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BR_W22_BC6_GTCCGC_L002_R2_001.fastq
s28	NA	NA	NA	28	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BR_W22_BC6_GTCCGC_L003_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BR_W22_BC6_GTCCGC_L003_R2_001.fastq
s29	NA	NA	NA	29	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BR_W22_BC6_GTCCGC_L004_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BR_W22_BC6_GTCCGC_L004_R2_001.fastq
s30	NA	NA	NA	30	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BR_W22_BC6_GTCCGC_L005_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/BR_W22_BC6_GTCCGC_L005_R2_001.fastq
s31	NA	NA	NA	31	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/W22_JD_AGTTCC_L001_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/W22_JD_AGTTCC_L001_R2_001.fastq
s32	NA	NA	NA	32	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/W22_JD_AGTTCC_L002_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/W22_JD_AGTTCC_L002_R2_001.fastq
s33	NA	NA	NA	33	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/W22_JD_AGTTCC_L003_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/W22_JD_AGTTCC_L003_R2_001.fastq
s34	NA	NA	NA	34	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/W22_JD_AGTTCC_L004_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/W22_JD_AGTTCC_L004_R2_001.fastq
s35	NA	NA	NA	35	m1	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/W22_JD_AGTTCC_L005_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150505_D00635_0052_BC6FM7ANXX/Project_Springer_Project_030/W22_JD_AGTTCC_L005_R2_001.fastq
