SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	interleaved	r0	r1	r2
batch1-D5	batch1	NA	TC37	1	m029	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/D5.fastq.gz		
batch1-D6	batch1	NA	TC45	1	m030	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/D6.fastq.gz		
batch1-D7	batch1	NA	TC53	1	m031	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/D7.fastq.gz		
batch1-D8	batch1	NA	TC61	1	m032	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/D8.fastq.gz		
batch1-E1	batch1	NA	TC4	1	m033	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/E1.fastq.gz		
batch1-E2	batch1	NA	TC12	1	m034	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/E2.fastq.gz		
batch1-E3	batch1	NA	TC20	1	m035	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/E3.fastq.gz		
batch1-E4	batch1	NA	TC28	1	m036	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/E4.fastq.gz		
batch1-E5	batch1	NA	TC36	1	m037	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/E5.fastq.gz		
batch1-E6	batch1	NA	TC44	1	m038	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/E6.fastq.gz		
batch1-E7	batch1	NA	TC52	1	m039	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/E7.fastq.gz		
batch1-E8	batch1	NA	TC60	1	m040	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/E8.fastq.gz		
batch1-F1	batch1	NA	TC3	1	m041	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/F1.fastq.gz		
batch1-F2	batch1	NA	TC11	1	m042	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/F2.fastq.gz		
batch1-F3	batch1	NA	TC19	1	m043	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/F3.fastq.gz		
batch1-F4	batch1	NA	TC27	1	m044	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/F4.fastq.gz		
batch1-F5	batch1	NA	TC35	1	m045	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/F5.fastq.gz		
batch1-F6	batch1	NA	TC43	1	m046	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/F6.fastq.gz		
batch1-F7	batch1	NA	TC51	1	m047	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/F7.fastq.gz		
batch1-F8	batch1	NA	TC59	1	m048	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/F8.fastq.gz		
batch1-G1	batch1	NA	TC2	1	m049	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/G1.fastq.gz		
batch1-G2	batch1	NA	TC10	1	m050	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/G2.fastq.gz		
batch1-G3	batch1	NA	TC18	1	m051	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/G3.fastq.gz		
batch1-G4	batch1	NA	TC26	1	m052	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/G4.fastq.gz		
batch1-G5	batch1	NA	TC34	1	m053	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/G5.fastq.gz		
batch1-G6	batch1	NA	TC42	1	m054	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/G6.fastq.gz		
batch1-G7	batch1	NA	TC50	1	m055	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/G7.fastq.gz		
batch1-G8	batch1	NA	TC58	1	m056	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/G8.fastq.gz		
batch1-G9	batch1	NA	TC66	1	m057	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/G9.fastq.gz		
batch1-H1	batch1	NA	TC1	1	m058	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/H1.fastq.gz		
batch1-H2	batch1	NA	TC9	1	m059	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/H2.fastq.gz		
batch1-H3	batch1	NA	TC17	1	m060	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/H3.fastq.gz		
batch1-H4	batch1	NA	TC25	1	m061	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/H4.fastq.gz		
batch1-H5	batch1	NA	TC33	1	m062	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/H5.fastq.gz		
batch1-H6	batch1	NA	TC41	1	m063	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/H6.fastq.gz		
batch1-H7	batch1	NA	TC49	1	m064	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/H7.fastq.gz		
batch1-H8	batch1	NA	TC57	1	m065	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/H8.fastq.gz		
batch1-H9	batch1	NA	TC65	1	m066	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch1/demul/H9.fastq.gz		
batch2a-A1	batch2a	NA	HY8	1	m067	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/A1.fastq.gz		
batch2a-A2	batch2a	NA	HY16	1	m068	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/A2.fastq.gz		
batch2a-A3	batch2a	NA	HY24	1	m069	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/A3.fastq.gz		
batch2a-A4	batch2a	NA	HY32	1	m070	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/A4.fastq.gz		
batch2a-A5	batch2a	NA	HY40	1	m071	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/A5.fastq.gz		
batch2a-A6	batch2a	NA	HY48	1	m072	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/A6.fastq.gz		
batch2a-A7	batch2a	NA	HY56	1	m073	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/A7.fastq.gz		
batch2a-A8	batch2a	NA	HY64	1	m074	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/A8.fastq.gz		
batch2a-B1	batch2a	NA	HY7	1	m075	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/B1.fastq.gz		
batch2a-B2	batch2a	NA	HY15	1	m076	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/B2.fastq.gz		
batch2a-B3	batch2a	NA	HY23	1	m077	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/B3.fastq.gz		
batch2a-B4	batch2a	NA	HY31	1	m078	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/B4.fastq.gz		
batch2a-B5	batch2a	NA	HY39	1	m079	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/B5.fastq.gz		
batch2a-B6	batch2a	NA	HY47	1	m080	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/B6.fastq.gz		
batch2a-B7	batch2a	NA	HY55	1	m081	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/B7.fastq.gz		
batch2a-B8	batch2a	NA	HY63	1	m082	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/B8.fastq.gz		
batch2a-C1	batch2a	NA	HY6	1	m083	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/C1.fastq.gz		
batch2a-C2	batch2a	NA	HY14	1	m084	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/C2.fastq.gz		
batch2a-C3	batch2a	NA	HY22	1	m085	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/C3.fastq.gz		
batch2a-C4	batch2a	NA	HY30	1	m086	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/C4.fastq.gz		
batch2a-C5	batch2a	NA	HY38	1	m087	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/C5.fastq.gz		
batch2a-C6	batch2a	NA	HY46	1	m088	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/C6.fastq.gz		
batch2a-C7	batch2a	NA	HY54	1	m089	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/C7.fastq.gz		
batch2a-C8	batch2a	NA	HY62	1	m090	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/C8.fastq.gz		
batch2a-D1	batch2a	NA	HY5	1	m091	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/D1.fastq.gz		
batch2a-D2	batch2a	NA	HY13	1	m092	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/D2.fastq.gz		
batch2a-D3	batch2a	NA	HY21	1	m093	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/D3.fastq.gz		
batch2a-D4	batch2a	NA	HY29	1	m094	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/D4.fastq.gz		
batch2a-D5	batch2a	NA	HY37	1	m095	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/D5.fastq.gz		
batch2a-D6	batch2a	NA	HY45	1	m096	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/D6.fastq.gz		
batch2a-D7	batch2a	NA	HY53	1	m097	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/D7.fastq.gz		
batch2a-D8	batch2a	NA	HY61	1	m098	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/D8.fastq.gz		
batch2a-E1	batch2a	NA	HY4	1	m099	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/E1.fastq.gz		
batch2a-E2	batch2a	NA	HY12	1	m100	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/E2.fastq.gz		
batch2a-E3	batch2a	NA	HY20	1	m101	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/E3.fastq.gz		
batch2a-E4	batch2a	NA	HY28	1	m102	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/E4.fastq.gz		
batch2a-E5	batch2a	NA	HY36	1	m103	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/E5.fastq.gz		
batch2a-E6	batch2a	NA	HY44	1	m104	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/E6.fastq.gz		
batch2a-E7	batch2a	NA	HY52	1	m105	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/E7.fastq.gz		
batch2a-E8	batch2a	NA	HY60	1	m106	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/E8.fastq.gz		
batch2a-F1	batch2a	NA	HY3	1	m107	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/F1.fastq.gz		
batch2a-F2	batch2a	NA	HY11	1	m108	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/F2.fastq.gz		
batch2a-F3	batch2a	NA	HY19	1	m109	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/F3.fastq.gz		
batch2a-F4	batch2a	NA	HY27	1	m110	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/F4.fastq.gz		
batch2a-F5	batch2a	NA	HY35	1	m111	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/F5.fastq.gz		
batch2a-F6	batch2a	NA	HY43	1	m112	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/F6.fastq.gz		
batch2a-F7	batch2a	NA	HY51	1	m113	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/F7.fastq.gz		
batch2a-F8	batch2a	NA	HY59	1	m114	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/F8.fastq.gz		
batch2a-G1	batch2a	NA	HY2	1	m115	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/G1.fastq.gz		
batch2a-G2	batch2a	NA	HY10	1	m116	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/G2.fastq.gz		
batch2a-G3	batch2a	NA	HY18	1	m117	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/G3.fastq.gz		
batch2a-G4	batch2a	NA	HY26	1	m118	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/G4.fastq.gz		
batch2a-G5	batch2a	NA	HY34	1	m119	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/G5.fastq.gz		
batch2a-G6	batch2a	NA	HY42	1	m120	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/G6.fastq.gz		
batch2a-G7	batch2a	NA	HY50	1	m121	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/G7.fastq.gz		
batch2a-G8	batch2a	NA	HY58	1	m122	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/G8.fastq.gz		
batch2a-H1	batch2a	NA	HY1	1	m123	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/H1.fastq.gz		
batch2a-H2	batch2a	NA	HY9	1	m124	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/H2.fastq.gz		
batch2a-H3	batch2a	NA	HY17	1	m125	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/H3.fastq.gz		
batch2a-H4	batch2a	NA	HY25	1	m126	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/H4.fastq.gz		
batch2a-H5	batch2a	NA	HY33	1	m127	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/H5.fastq.gz		
batch2a-H6	batch2a	NA	HY41	1	m128	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/H6.fastq.gz		
batch2a-H7	batch2a	NA	HY49	1	m129	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/H7.fastq.gz		
batch2a-H8	batch2a	NA	HY57	1	m130	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2a/demul/H8.fastq.gz		
batch2b-A1	batch2b	NA	HY72	1	m131	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/A1.fastq.gz		
batch2b-A2	batch2b	NA	HY80	1	m132	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/A2.fastq.gz		
batch2b-A3	batch2b	NA	HY88	1	m133	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/A3.fastq.gz		
batch2b-A4	batch2b	NA	HY96	1	m134	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/A4.fastq.gz		
batch2b-A5	batch2b	NA	HY104	1	m135	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/A5.fastq.gz		
batch2b-A6	batch2b	NA	HY112	1	m136	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/A6.fastq.gz		
batch2b-A7	batch2b	NA	HY120	1	m137	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/A7.fastq.gz		
batch2b-B1	batch2b	NA	HY71	1	m138	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/B1.fastq.gz		
batch2b-B2	batch2b	NA	HY79	1	m139	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/B2.fastq.gz		
batch2b-B3	batch2b	NA	HY87	1	m140	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/B3.fastq.gz		
batch2b-B4	batch2b	NA	HY95	1	m141	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/B4.fastq.gz		
batch2b-B5	batch2b	NA	HY103	1	m142	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/B5.fastq.gz		
batch2b-B6	batch2b	NA	HY111	1	m143	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/B6.fastq.gz		
batch2b-B7	batch2b	NA	HY119	1	m144	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/B7.fastq.gz		
batch2b-C1	batch2b	NA	HY70	1	m145	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/C1.fastq.gz		
batch2b-C2	batch2b	NA	HY78	1	m146	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/C2.fastq.gz		
batch2b-C3	batch2b	NA	HY86	1	m147	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/C3.fastq.gz		
batch2b-C4	batch2b	NA	HY94	1	m148	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/C4.fastq.gz		
batch2b-C5	batch2b	NA	HY102	1	m149	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/C5.fastq.gz		
batch2b-C6	batch2b	NA	HY110	1	m150	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/C6.fastq.gz		
batch2b-C7	batch2b	NA	HY118	1	m151	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/C7.fastq.gz		
batch2b-C8	batch2b	NA	HY126	1	m152	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/C8.fastq.gz		
batch2b-D1	batch2b	NA	HY69	1	m153	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/D1.fastq.gz		
batch2b-D2	batch2b	NA	HY77	1	m154	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/D2.fastq.gz		
batch2b-D3	batch2b	NA	HY85	1	m155	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/D3.fastq.gz		
batch2b-D4	batch2b	NA	HY93	1	m156	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/D4.fastq.gz		
batch2b-D5	batch2b	NA	HY101	1	m157	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/D5.fastq.gz		
batch2b-D6	batch2b	NA	HY109	1	m158	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/D6.fastq.gz		
batch2b-D7	batch2b	NA	HY117	1	m159	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/D7.fastq.gz		
batch2b-D8	batch2b	NA	HY125	1	m160	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/D8.fastq.gz		
batch2b-E1	batch2b	NA	HY68	1	m161	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/E1.fastq.gz		
batch2b-E2	batch2b	NA	HY76	1	m162	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/E2.fastq.gz		
batch2b-E3	batch2b	NA	HY84	1	m163	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/E3.fastq.gz		
batch2b-E4	batch2b	NA	HY92	1	m164	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/E4.fastq.gz		
batch2b-E5	batch2b	NA	HY100	1	m165	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/E5.fastq.gz		
batch2b-E6	batch2b	NA	HY108	1	m166	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/E6.fastq.gz		
batch2b-E7	batch2b	NA	HY116	1	m167	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/E7.fastq.gz		
batch2b-E8	batch2b	NA	HY124	1	m168	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/E8.fastq.gz		
batch2b-F1	batch2b	NA	HY67	1	m169	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/F1.fastq.gz		
batch2b-F2	batch2b	NA	HY75	1	m170	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/F2.fastq.gz		
batch2b-F3	batch2b	NA	HY83	1	m171	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/F3.fastq.gz		
batch2b-F4	batch2b	NA	HY91	1	m172	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/F4.fastq.gz		
batch2b-F5	batch2b	NA	HY99	1	m173	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/F5.fastq.gz		
batch2b-F6	batch2b	NA	HY107	1	m174	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/F6.fastq.gz		
batch2b-F7	batch2b	NA	HY115	1	m175	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/F7.fastq.gz		
batch2b-F8	batch2b	NA	HY123	1	m176	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/F8.fastq.gz		
batch2b-G1	batch2b	NA	HY66	1	m177	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/G1.fastq.gz		
batch2b-G2	batch2b	NA	HY74	1	m178	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/G2.fastq.gz		
batch2b-G3	batch2b	NA	HY82	1	m179	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/G3.fastq.gz		
batch2b-G4	batch2b	NA	HY90	1	m180	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/G4.fastq.gz		
batch2b-G5	batch2b	NA	HY98	1	m181	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/G5.fastq.gz		
batch2b-G6	batch2b	NA	HY106	1	m182	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/G6.fastq.gz		
batch2b-G7	batch2b	NA	HY114	1	m183	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/G7.fastq.gz		
batch2b-G8	batch2b	NA	HY122	1	m184	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/G8.fastq.gz		
batch2b-H1	batch2b	NA	HY65	1	m185	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/H1.fastq.gz		
batch2b-H2	batch2b	NA	HY73	1	m186	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/H2.fastq.gz		
batch2b-H3	batch2b	NA	HY81	1	m187	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/H3.fastq.gz		
batch2b-H4	batch2b	NA	HY89	1	m188	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/H4.fastq.gz		
batch2b-H5	batch2b	NA	HY97	1	m189	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/H5.fastq.gz		
batch2b-H6	batch2b	NA	HY105	1	m190	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/H6.fastq.gz		
batch2b-H7	batch2b	NA	HY113	1	m191	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/H7.fastq.gz		
batch2b-H8	batch2b	NA	HY121	1	m192	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch2b/demul/H8.fastq.gz		
batch3-A1	batch3	NA	HY8	1	m193	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/A1.fastq.gz		
batch3-A10	batch3	NA	HY80	1	m194	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/A10.fastq.gz		
batch3-A11	batch3	NA	HY88	1	m195	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/A11.fastq.gz		
batch3-A12	batch3	NA	HY96	1	m196	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/A12.fastq.gz		
