SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	interleaved	r0	r1	r2
s11	leaf	B73	Control	1	m03	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//BN1_S11_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//BN1_S11_R2_001.fastq.gz
s12	leaf	B73	Control	2	m03	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//BN2_S12_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//BN2_S12_R2_001.fastq.gz
s13	leaf	B73	Control	3	m03	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//BN3_S13_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//BN3_S13_R2_001.fastq.gz
s14	leaf	B73	Control	4	m03	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//BN5_S14_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//BN5_S14_R2_001.fastq.gz
s15	leaf	Mo17	Cold	1	m04	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MC1_S15_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MC1_S15_R2_001.fastq.gz
s16	leaf	Mo17	Cold	2	m04	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MC2_S16_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MC2_S16_R2_001.fastq.gz
s17	leaf	Mo17	Cold	3	m04	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MC3_S17_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MC3_S17_R2_001.fastq.gz
s18	leaf	Mo17	Cold	4	m04	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MC4_S53_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MC4_S53_R2_001.fastq.gz
s19	leaf	Mo17	Cold	5	m04	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MC5_S18_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MC5_S18_R2_001.fastq.gz
s20	leaf	Mo17	Heat	1	m05	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MH1_S19_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MH1_S19_R2_001.fastq.gz
s21	leaf	Mo17	Heat	2	m05	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MH2_S20_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MH2_S20_R2_001.fastq.gz
s22	leaf	Mo17	Heat	3	m05	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MH3_S21_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MH3_S21_R2_001.fastq.gz
s23	leaf	Mo17	Heat	4	m05	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MH4_S22_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MH4_S22_R2_001.fastq.gz
s24	leaf	Mo17	Heat	5	m05	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MH5_S54_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MH5_S54_R2_001.fastq.gz
s25	leaf	Mo17	Control	1	m06	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MN1_S23_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MN1_S23_R2_001.fastq.gz
s26	leaf	Mo17	Control	2	m06	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MN2_S55_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MN2_S55_R2_001.fastq.gz
s27	leaf	Mo17	Control	3	m06	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MN3_S56_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MN3_S56_R2_001.fastq.gz
s28	leaf	Mo17	Control	4	m06	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MN4_S57_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MN4_S57_R2_001.fastq.gz
s29	leaf	Mo17	Control	5	m06	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MN5_S24_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//MN5_S24_R2_001.fastq.gz
s30	leaf	Oh43	Cold	1	m07	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//OC1_S25_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//OC1_S25_R2_001.fastq.gz
s31	leaf	Oh43	Cold	2	m07	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//OC2_S26_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//OC2_S26_R2_001.fastq.gz
s32	leaf	Oh43	Cold	3	m07	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//OC3_S27_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//OC3_S27_R2_001.fastq.gz
s33	leaf	Oh43	Cold	4	m07	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//OC4_S28_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//OC4_S28_R2_001.fastq.gz
s34	leaf	Oh43	Cold	5	m07	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//OC5_S29_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//OC5_S29_R2_001.fastq.gz
s35	leaf	Oh43	Heat	1	m08	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//OH1_S30_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//OH1_S30_R2_001.fastq.gz
s36	leaf	Oh43	Heat	2	m08	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//OH2_S31_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//OH2_S31_R2_001.fastq.gz
s37	leaf	Oh43	Heat	3	m08	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//OH3_S58_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//OH3_S58_R2_001.fastq.gz
s38	leaf	Oh43	Heat	4	m08	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//OH4_S32_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//OH4_S32_R2_001.fastq.gz
s39	leaf	Oh43	Heat	5	m08	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//OH5_S33_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//OH5_S33_R2_001.fastq.gz
s40	leaf	Oh43	Control	1	m09	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//ON1_S34_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//ON1_S34_R2_001.fastq.gz
s41	leaf	Oh43	Control	2	m09	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//ON2_S35_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//ON2_S35_R2_001.fastq.gz
s42	leaf	Oh43	Control	3	m09	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//ON3_S36_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//ON3_S36_R2_001.fastq.gz
s43	leaf	Oh43	Control	4	m09	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//ON4_S59_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//ON4_S59_R2_001.fastq.gz
s44	leaf	Oh43	Control	5	m09	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//ON5_S37_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//ON5_S37_R2_001.fastq.gz
s45	leaf	W22	Cold	1	m10	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WC1_S38_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WC1_S38_R2_001.fastq.gz
s46	leaf	W22	Cold	2	m10	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WC2_S39_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WC2_S39_R2_001.fastq.gz
s47	leaf	W22	Cold	3	m10	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WC3_S40_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WC3_S40_R2_001.fastq.gz
s48	leaf	W22	Cold	4	m10	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WC4_S41_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WC4_S41_R2_001.fastq.gz
s49	leaf	W22	Cold	5	m10	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WC5_S42_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WC5_S42_R2_001.fastq.gz
s50	leaf	W22	Heat	1	m11	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WH1_S43_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WH1_S43_R2_001.fastq.gz
s51	leaf	W22	Heat	2	m11	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WH2_S44_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WH2_S44_R2_001.fastq.gz
s52	leaf	W22	Heat	3	m11	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WH3_S45_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WH3_S45_R2_001.fastq.gz
s53	leaf	W22	Heat	4	m11	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WH4_S46_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WH4_S46_R2_001.fastq.gz
s54	leaf	W22	Heat	5	m11	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WH5_S47_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WH5_S47_R2_001.fastq.gz
s55	leaf	W22	Control	1	m12	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WN1_S48_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WN1_S48_R2_001.fastq.gz
s56	leaf	W22	Control	2	m12	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WN2_S49_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WN2_S49_R2_001.fastq.gz
s57	leaf	W22	Control	3	m12	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WN3_S50_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WN3_S50_R2_001.fastq.gz
s58	leaf	W22	Control	4	m12	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WN4_S51_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WN4_S51_R2_001.fastq.gz
s59	leaf	W22	Control	5	m12	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WN5_S52_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200331_A00223_0350_BHHTKTDRXX/Springer_Project_071//WN5_S52_R2_001.fastq.gz
