SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	interleaved	r0	r1	r2
s019	seedling_leaf3	TEO11		1	m07	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/141219_SN261_0584_BC635YACXX/Project_Springer_Project_029/TEO11_CTTGTA_L004_R1_001.fastq	/home/springer/data_release/umgc/hiseq/141219_SN261_0584_BC635YACXX/Project_Springer_Project_029/TEO11_CTTGTA_L004_R2_001.fastq
s020	seedling_leaf3	TEO11		2	m07	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/141219_SN261_0584_BC635YACXX/Project_Springer_Project_029/TEO11_CTTGTA_L005_R1_001.fastq	/home/springer/data_release/umgc/hiseq/141219_SN261_0584_BC635YACXX/Project_Springer_Project_029/TEO11_CTTGTA_L005_R2_001.fastq
s021	seedling_leaf3	TEO11		3	m07	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/141219_SN261_0584_BC635YACXX/Project_Springer_Project_029/TEO11_CTTGTA_L006_R1_001.fastq	/home/springer/data_release/umgc/hiseq/141219_SN261_0584_BC635YACXX/Project_Springer_Project_029/TEO11_CTTGTA_L006_R2_001.fastq
s022	seedling_leaf3	TEO11		4	m07	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/141219_SN261_0584_BC635YACXX/Project_Springer_Project_029/TEO11_CTTGTA_L007_R1_001.fastq	/home/springer/data_release/umgc/hiseq/141219_SN261_0584_BC635YACXX/Project_Springer_Project_029/TEO11_CTTGTA_L007_R2_001.fastq
s023	seedling_leaf3	TEO11		5	m07	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/141219_SN261_0584_BC635YACXX/Project_Springer_Project_029/TEO11_CTTGTA_L008_R1_001.fastq	/home/springer/data_release/umgc/hiseq/141219_SN261_0584_BC635YACXX/Project_Springer_Project_029/TEO11_CTTGTA_L008_R2_001.fastq
s024	seedling_leaf3	TEO1		1	m08	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/141219_SN261_0584_BC635YACXX/Project_Springer_Project_029/TEO1_GCCAAT_L004_R1_001.fastq	/home/springer/data_release/umgc/hiseq/141219_SN261_0584_BC635YACXX/Project_Springer_Project_029/TEO1_GCCAAT_L004_R2_001.fastq
s025	seedling_leaf3	TEO1		2	m08	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/141219_SN261_0584_BC635YACXX/Project_Springer_Project_029/TEO1_GCCAAT_L005_R1_001.fastq	/home/springer/data_release/umgc/hiseq/141219_SN261_0584_BC635YACXX/Project_Springer_Project_029/TEO1_GCCAAT_L005_R2_001.fastq
s026	seedling_leaf3	TEO1		3	m08	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/141219_SN261_0584_BC635YACXX/Project_Springer_Project_029/TEO1_GCCAAT_L006_R1_001.fastq	/home/springer/data_release/umgc/hiseq/141219_SN261_0584_BC635YACXX/Project_Springer_Project_029/TEO1_GCCAAT_L006_R2_001.fastq
s027	seedling_leaf3	TEO1		4	m08	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/141219_SN261_0584_BC635YACXX/Project_Springer_Project_029/TEO1_GCCAAT_L007_R1_001.fastq	/home/springer/data_release/umgc/hiseq/141219_SN261_0584_BC635YACXX/Project_Springer_Project_029/TEO1_GCCAAT_L007_R2_001.fastq
s028	seedling_leaf3	TEO1		5	m08	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/141219_SN261_0584_BC635YACXX/Project_Springer_Project_029/TEO1_GCCAAT_L008_R1_001.fastq	/home/springer/data_release/umgc/hiseq/141219_SN261_0584_BC635YACXX/Project_Springer_Project_029/TEO1_GCCAAT_L008_R2_001.fastq
s029	seedling_leaf3	A632		1	m09	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/A632_CGATGT_L001_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/A632_CGATGT_L001_R2_001.fastq
s030	seedling_leaf3	A632		2	m09	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/A632_CGATGT_L002_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/A632_CGATGT_L002_R2_001.fastq
s031	seedling_leaf3	A632		3	m09	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/A632_CGATGT_L003_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/A632_CGATGT_L003_R2_001.fastq
s032	seedling_leaf3	A632		4	m09	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/A632_CGATGT_L004_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/A632_CGATGT_L004_R2_001.fastq
s033	seedling_leaf3	A632		5	m09	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/A632_CGATGT_L005_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/A632_CGATGT_L005_R2_001.fastq
s034	seedling_leaf3	A632		6	m09	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/A632_CGATGT_L006_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/A632_CGATGT_L006_R2_001.fastq
s035	seedling_leaf3	A632		7	m09	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/A632_CGATGT_L007_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/A632_CGATGT_L007_R2_001.fastq
s036	seedling_leaf3	A632		8	m09	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/A632_CGATGT_L008_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/A632_CGATGT_L008_R2_001.fastq
s037	seedling_leaf3	B37		1	m10	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B37_AGTCAA_L001_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B37_AGTCAA_L001_R2_001.fastq
s038	seedling_leaf3	B37		2	m10	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B37_AGTCAA_L002_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B37_AGTCAA_L002_R2_001.fastq
s039	seedling_leaf3	B37		3	m10	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B37_AGTCAA_L003_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B37_AGTCAA_L003_R2_001.fastq
s040	seedling_leaf3	B37		4	m10	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B37_AGTCAA_L004_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B37_AGTCAA_L004_R2_001.fastq
s041	seedling_leaf3	B37		5	m10	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B37_AGTCAA_L005_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B37_AGTCAA_L005_R2_001.fastq
s042	seedling_leaf3	B37		6	m10	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B37_AGTCAA_L006_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B37_AGTCAA_L006_R2_001.fastq
s043	seedling_leaf3	B37		7	m10	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B37_AGTCAA_L007_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B37_AGTCAA_L007_R2_001.fastq
s044	seedling_leaf3	B37		8	m10	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B37_AGTCAA_L008_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B37_AGTCAA_L008_R2_001.fastq
s045	anther	B73		1	m11	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_anther_TGACCA_L001_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_anther_TGACCA_L001_R2_001.fastq
s046	anther	B73		2	m11	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_anther_TGACCA_L002_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_anther_TGACCA_L002_R2_001.fastq
s047	anther	B73		3	m11	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_anther_TGACCA_L003_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_anther_TGACCA_L003_R2_001.fastq
s048	anther	B73		4	m11	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_anther_TGACCA_L004_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_anther_TGACCA_L004_R2_001.fastq
s049	anther	B73		5	m11	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_anther_TGACCA_L005_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_anther_TGACCA_L005_R2_001.fastq
s050	anther	B73		6	m11	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_anther_TGACCA_L006_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_anther_TGACCA_L006_R2_001.fastq
s051	anther	B73		7	m11	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_anther_TGACCA_L007_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_anther_TGACCA_L007_R2_001.fastq
s052	anther	B73		8	m11	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_anther_TGACCA_L008_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_anther_TGACCA_L008_R2_001.fastq
s053	seedling_leaf3	B73		1	m12	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_ATGTCA_L001_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_ATGTCA_L001_R2_001.fastq
s054	seedling_leaf3	B73		2	m12	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_ATGTCA_L002_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_ATGTCA_L002_R2_001.fastq
s055	seedling_leaf3	B73		3	m12	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_ATGTCA_L003_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_ATGTCA_L003_R2_001.fastq
s056	seedling_leaf3	B73		4	m12	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_ATGTCA_L004_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_ATGTCA_L004_R2_001.fastq
s057	seedling_leaf3	B73		5	m12	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_ATGTCA_L005_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_ATGTCA_L005_R2_001.fastq
s058	seedling_leaf3	B73		6	m12	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_ATGTCA_L006_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_ATGTCA_L006_R2_001.fastq
s059	seedling_leaf3	B73		7	m12	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_ATGTCA_L007_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_ATGTCA_L007_R2_001.fastq
s060	seedling_leaf3	B73		8	m12	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_ATGTCA_L008_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_ATGTCA_L008_R2_001.fastq
s061	earshoot	B73		1	m13	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_earshoot_ACAGTG_L001_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_earshoot_ACAGTG_L001_R2_001.fastq
s062	earshoot	B73		2	m13	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_earshoot_ACAGTG_L002_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_earshoot_ACAGTG_L002_R2_001.fastq
s063	earshoot	B73		3	m13	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_earshoot_ACAGTG_L003_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_earshoot_ACAGTG_L003_R2_001.fastq
s064	earshoot	B73		4	m13	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_earshoot_ACAGTG_L004_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_earshoot_ACAGTG_L004_R2_001.fastq
s065	earshoot	B73		5	m13	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_earshoot_ACAGTG_L005_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_earshoot_ACAGTG_L005_R2_001.fastq
s066	earshoot	B73		6	m13	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_earshoot_ACAGTG_L006_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_earshoot_ACAGTG_L006_R2_001.fastq
s067	earshoot	B73		7	m13	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_earshoot_ACAGTG_L007_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_earshoot_ACAGTG_L007_R2_001.fastq
s068	earshoot	B73		8	m13	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_earshoot_ACAGTG_L008_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_earshoot_ACAGTG_L008_R2_001.fastq
s069	flagleaf	B73		1	m14	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_flag_leaf_GCCAAT_L001_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_flag_leaf_GCCAAT_L001_R2_001.fastq
s070	flagleaf	B73		2	m14	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_flag_leaf_GCCAAT_L002_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_flag_leaf_GCCAAT_L002_R2_001.fastq
s071	flagleaf	B73		3	m14	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_flag_leaf_GCCAAT_L003_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_flag_leaf_GCCAAT_L003_R2_001.fastq
s072	flagleaf	B73		4	m14	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_flag_leaf_GCCAAT_L004_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_flag_leaf_GCCAAT_L004_R2_001.fastq
s073	flagleaf	B73		5	m14	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_flag_leaf_GCCAAT_L005_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_flag_leaf_GCCAAT_L005_R2_001.fastq
s074	flagleaf	B73		6	m14	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_flag_leaf_GCCAAT_L006_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_flag_leaf_GCCAAT_L006_R2_001.fastq
s075	flagleaf	B73		7	m14	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_flag_leaf_GCCAAT_L007_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_flag_leaf_GCCAAT_L007_R2_001.fastq
s076	flagleaf	B73		8	m14	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_flag_leaf_GCCAAT_L008_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_flag_leaf_GCCAAT_L008_R2_001.fastq
s077	SAM	B73		1	m15	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_SAM_CAGATC_L001_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_SAM_CAGATC_L001_R2_001.fastq
s078	SAM	B73		2	m15	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_SAM_CAGATC_L002_R1_001.fastq	/home/springer/data_release/umgc/hiseq/150108_SN261_0585_AC6CKPACXX/Project_Springer_Project_029/B73_SAM_CAGATC_L002_R2_001.fastq
