SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	interleaved	r0	r1	r2
BR031	internode	Mo17	v12	2	m11	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool2_18_index13_S31_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool2_18_index13_S31_R2_001.fastq
BR032	internode	B73	v12	3	m10	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool2_18_index12_S30_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool2_18_index12_S30_R2_001.fastq
BR033	internode	Mo17	v12	3	m11	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool2_18_index14_S32_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool2_18_index14_S32_R2_001.fastq
BR034	internode	B73xMo17	v12	1	m12	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool2_18_index21_S35_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool2_18_index21_S35_R2_001.fastq
BR035	internode	B73xMo17	v12	2	m12	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool2_18_index15_S33_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool2_18_index15_S33_R2_001.fastq
BR036	internode	B73xMo17	v12	3	m12	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool2_18_index22_S36_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool2_18_index22_S36_R2_001.fastq
BR037	tassel	B73	v12	1	m13	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index2_S38_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index2_S38_R2_001.fastq
BR038	tassel	B73	v12	2	m13	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index1_S37_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index1_S37_R2_001.fastq
BR039	tassel	B73	v12	3	m13	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index4_S40_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index4_S40_R2_001.fastq
BR040	tassel	Mo17	v12	1	m14	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index3_S39_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index3_S39_R2_001.fastq
BR041	tassel	Mo17	v12	2	m14	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index5_S41_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index5_S41_R2_001.fastq
BR042	tassel	Mo17	v12	3	m14	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index8_S44_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index8_S44_R2_001.fastq
BR043	tassel	B73xMo17	v12	1	m15	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index6_S42_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index6_S42_R2_001.fastq
BR044	tassel	B73xMo17	v12	2	m15	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index9_S45_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index9_S45_R2_001.fastq
BR045	tassel	B73xMo17	v12	3	m15	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index7_S43_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index7_S43_R2_001.fastq
BR046	ear	B73	v14	1	m16	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index10_S46_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index10_S46_R2_001.fastq
BR047	ear	B73	v14	2	m16	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index12_S48_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index12_S48_R2_001.fastq
BR048	ear	B73	v14	3	m16	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index11_S47_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index11_S47_R2_001.fastq
BR049	ear	Mo17	v14	1	m17	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index13_S49_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index13_S49_R2_001.fastq
BR050	ear	Mo17	v14	2	m17	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index20_S52_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index20_S52_R2_001.fastq
BR051	ear	Mo17	v14	3	m17	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index14_S50_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index14_S50_R2_001.fastq
BR052	ear	B73xMo17	v14	1	m18	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index21_S53_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index21_S53_R2_001.fastq
BR053	ear	B73xMo17	v14	2	m18	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index15_S51_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index15_S51_R2_001.fastq
BR054	ear	B73xMo17	v14	3	m18	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index22_S54_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool3_18_index22_S54_R2_001.fastq
BR055	silk	B73	0DAP	1	m19	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index2_S56_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index2_S56_R2_001.fastq
BR056	silk	B73	0DAP	2	m19	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index1_S55_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index1_S55_R2_001.fastq
BR057	silk	B73	0DAP	3	m19	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index4_S58_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index4_S58_R2_001.fastq
BR058	silk	Mo17	0DAP	1	m20	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index3_S57_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index3_S57_R2_001.fastq
BR059	silk	Mo17	0DAP	2	m20	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index5_S59_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index5_S59_R2_001.fastq
BR060	silk	Mo17	0DAP	3	m20	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index8_S62_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index8_S62_R2_001.fastq
BR061	silk	B73xMo17	0DAP	1	m21	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index6_S60_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index6_S60_R2_001.fastq
BR062	silk	B73xMo17	0DAP	2	m21	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index9_S63_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index9_S63_R2_001.fastq
BR063	silk	B73xMo17	0DAP	3	m21	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index7_S61_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index7_S61_R2_001.fastq
BR064	spikelet	B73	0DAP	1	m22	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index10_S64_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index10_S64_R2_001.fastq
BR065	spikelet	B73	0DAP	2	m22	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index12_S66_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index12_S66_R2_001.fastq
BR066	spikelet	B73	0DAP	3	m22	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index11_S65_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index11_S65_R2_001.fastq
BR067	spikelet	Mo17	0DAP	1	m23	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index13_S67_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index13_S67_R2_001.fastq
BR068	spikelet	Mo17	0DAP	2	m23	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index20_S70_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index20_S70_R2_001.fastq
BR069	spikelet	Mo17	0DAP	3	m23	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index14_S68_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index14_S68_R2_001.fastq
BR070	spikelet	B73xMo17	0DAP	1	m24	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index21_S71_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index21_S71_R2_001.fastq
