SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
SRR447823		BKN035		1	m029	TRUE	25482002	200
SRR447824		BKN035		2	m029	TRUE	28736198	200
SRR447825		TIL10		1	m030	TRUE	27997447	152
SRR447826		TIL10		2	m030	TRUE	27685587	152
SRR447827		TIL06		1	m031	TRUE	26582552	152
SRR447828		TIL06		2	m031	TRUE	18172047	168
SRR447829		TIL06		3	m031	TRUE	23074029	152
SRR447830		P1		1	m032	TRUE	38888888	180
SRR447831		OH43		1	m033	TRUE	13937175	152
SRR447832		OH43		2	m033	TRUE	19214329	152
SRR447833		OH43		3	m033	TRUE	15395801	152
SRR447834		OH43		4	m033	FALSE	18256497	76
SRR447835		OH43		5	m033	TRUE	19756105	152
SRR447836		OH43		6	m033	TRUE	12943133	152
SRR447837		OH43		7	m033	TRUE	20223822	152
SRR447838		OH43		8	m033	TRUE	19859578	152
SRR447839		OH43		9	m033	TRUE	19848675	152
SRR447840		OH43		10	m033	TRUE	13354696	152
SRR447841		OH43		11	m033	TRUE	11888024	152
SRR447842		OH43		12	m033	TRUE	19547778	152
SRR447843		OH43		13	m033	TRUE	11653886	152
SRR447844		OH43		14	m033	TRUE	20104496	152
SRR447845		OH43		15	m033	TRUE	8483329	152
SRR447846		OH43		16	m033	TRUE	19744711	152
SRR447847		OH43		17	m033	TRUE	15254534	152
SRR447848		BKN017		1	m034	TRUE	28937399	200
SRR447849		BKN017		2	m034	TRUE	26770015	200
SRR447850		TIL16		1	m035	TRUE	18650588	152
SRR447851		TIL16		2	m035	TRUE	12510351	152
SRR447852		TIL16		3	m035	FALSE	18237383	76
SRR447853		M162W		1	m036	TRUE	16249853	152
SRR447854		M162W		2	m036	TRUE	8155370	172
SRR447855		M162W		3	m036	TRUE	16118220	172
SRR447856		BKN031		1	m037	TRUE	28544295	200
SRR447857		BKN031		2	m037	TRUE	27566263	200
SRR447858		CML341		1	m038	TRUE	38888888	180
SRR447859		TIL15		1	m039	TRUE	40810508	152
SRR447860		TIL15		2	m039	TRUE	40297059	152
SRR447861		CML99		1	m040	TRUE	38888888	180
SRR447862		BKN026		1	m041	TRUE	29603856	200
SRR447863		BKN026		2	m041	TRUE	27188161	200
SRR447864		CAU5003		1	m042	TRUE	10000000	88
SRR447865		CAU5003		2	m042	TRUE	10000000	88
SRR447866		CAU5003		3	m042	TRUE	4000698	150
SRR447867		CAU5003		4	m042	TRUE	10000000	88
SRR447868		CAU5003		5	m042	TRUE	9671988	138
SRR447869		CAU5003		6	m042	TRUE	10000000	120
SRR447870		CAU5003		7	m042	TRUE	10000000	88
SRR447871		CAU5003		8	m042	TRUE	10000000	88
SRR447872		CAU5003		9	m042	TRUE	10000000	99
SRR447873		CAU5003		10	m042	TRUE	10000000	94
SRR447874		CAU5003		11	m042	TRUE	10000000	88
SRR447875		CAU5003		12	m042	TRUE	10000000	132
SRR447876		CAU5003		13	m042	TRUE	10000000	132
SRR447877		KI3		1	m043	TRUE	31426883	152
SRR447878		KI3		2	m043	TRUE	33242977	152
SRR447879		CML103		1	m044	TRUE	16794308	168
SRR447880		CML103		2	m044	TRUE	19760716	172
SRR447881		VL05610		1	m045	TRUE	38888888	180
SRR447882		TIL01		1	m046	TRUE	16828353	168
SRR447883		TIL01		2	m046	TRUE	21131721	250
SRR447884		BKN016		1	m047	TRUE	27431855	200
SRR447885		BKN016		2	m047	TRUE	28167209	200
SRR447886		TIL02		1	m048	TRUE	16592819	168
SRR447887		CML192		1	m049	TRUE	38888888	180
SRR447888		MS71		1	m050	TRUE	26744221	152
SRR447889		MS71		2	m050	TRUE	11328176	172
SRR447890		MS71		3	m050	TRUE	16031881	172
SRR447891		KI11		1	m051	TRUE	16658219	152
SRR447892		KI11		2	m051	TRUE	10570465	152
SRR447893		KI11		3	m051	FALSE	15947722	76
SRR447894		TIL03		1	m052	TRUE	20677324	160
SRR447895		TIL03		2	m052	TRUE	20293035	168
SRR447896		TIL17		1	m053	TRUE	19356093	152
SRR447897		TIL17		2	m053	FALSE	18436047	76
SRR447898		TIL17		3	m053	TRUE	12112723	152
SRR447899		CML504		1	m054	TRUE	38888888	180
SRR447900		BKN014		1	m055	TRUE	29169236	200
SRR447901		BKN014		2	m055	TRUE	28460789	200
SRR447902		BKN033		1	m056	TRUE	29966920	200
SRR447903		BKN033		2	m056	TRUE	25016058	200
SRR447904		W22		1	m057	TRUE	30620626	152
SRR447905		W22		2	m057	TRUE	30652462	152
SRR447906		TZI8		1	m058	TRUE	13070620	152
SRR447907		TZI8		2	m058	TRUE	10237404	152
SRR447908		TZI8		3	m058	FALSE	12541409	76
SRR447909		TIL11		1	m059	TRUE	28636327	152
SRR447910		CAUCHANG72		1	m060	TRUE	10000000	98
SRR447911		CAUCHANG72		2	m060	TRUE	10000000	150
SRR447912		CAUCHANG72		3	m060	TRUE	10000000	150
SRR447913		CAUCHANG72		4	m060	TRUE	10000000	100
SRR447914		CAUCHANG72		5	m060	TRUE	10000000	150
SRR447915		CAUCHANG72		6	m060	TRUE	10000000	150
SRR447916		CAUCHANG72		7	m060	TRUE	3853147	150
SRR447917		CAUCHANG72		8	m060	TRUE	2561933	150
SRR447918		CAUCHANG72		9	m060	TRUE	10000000	150
SRR447919		CAUCHANG72		10	m060	TRUE	10000000	150
SRR447920		CAUCHANG72		11	m060	TRUE	10000000	150
SRR447921		CML84		1	m061	TRUE	38888888	180
SRR447922		M37W		1	m062	TRUE	18872131	152
SRR447923		M37W		2	m062	TRUE	5045023	172
SRR447924		M37W		3	m062	TRUE	14685650	172
SRR447925		CML479		1	m063	TRUE	38888888	180
SRR447926		P39		1	m064	FALSE	16969851	84
SRR447927		P39		2	m064	TRUE	12216049	172
SRR447928		P39		3	m064	TRUE	16139719	168
SRR447929		P39		4	m064	TRUE	18093356	168
SRR447930		BKN034		1	m065	TRUE	24111525	200
SRR447931		BKN034		2	m065	TRUE	29282046	200
SRR447932		CML411		1	m066	TRUE	38888888	180
SRR447933		TIL08		1	m067	TRUE	34109646	152
SRR447934		TIL08		2	m067	TRUE	27654807	152
SRR447935		CML505		1	m068	TRUE	38888888	180
SRR447936		TIL25		1	m069	TRUE	29130991	200
SRR447937		TIL25		2	m069	TRUE	30538361	200
SRR447938		TIL25		3	m069	TRUE	25211629	152
SRR447939		TIL25		4	m069	TRUE	17787919	168
SRR447940		BKN010		1	m070	TRUE	28847684	200
SRR447941		BKN010		2	m070	TRUE	27112512	200
SRR447942		BKN009		1	m071	TRUE	29024280	200
SRR447943		BKN009		2	m071	TRUE	28348831	200
SRR447944		TIL04-TIP285		1	m072	TRUE	13799654	168
SRR447945		BKN040		1	m073	TRUE	28389043	200
SRR447946		CML277		1	m074	TRUE	13678506	168
SRR447947		CML277		2	m074	TRUE	17819349	172
SRR447948		MO17		1	m075	TRUE	11667138	152
SRR447949		MO17		2	m075	TRUE	18951564	152
SRR447950		MO17		3	m075	FALSE	18072764	76
SRR447951		BKN023		1	m076	TRUE	27259792	200
SRR447952		BKN023		2	m076	TRUE	29547687	200
SRR447953		CML85		1	m077	TRUE	38888888	180
SRR447954		TIL09		1	m078	TRUE	30894029	152
SRR447955		TIL09		2	m078	TRUE	30828902	152
SRR447956		VL0512447		1	m079	TRUE	38888888	180
SRR447957		B97-1		1	m080	TRUE	20377986	250
SRR447958		B97-1		2	m080	TRUE	17010645	172
SRR447959		B97-1		3	m080	TRUE	18319069	168
SRR447960		TIL07		1	m081	TRUE	27215064	152
SRR447961		TIL07		2	m081	TRUE	24134804	152
SRR447962		TIL04-TIP454		1	m082	TRUE	19977433	160
SRR447963		TIL04-TIP454		2	m082	TRUE	18181358	168
SRR447964		TIL04-TIP454		3	m082	TRUE	18785809	168
SRR447965		OH7B		1	m083	TRUE	16949218	168
SRR447966		OH7B		2	m083	TRUE	21044761	250
SRR447967		CAUMO17		1	m084	TRUE	10000000	150
SRR447968		CAUMO17		2	m084	TRUE	10000000	119
SRR447969		CAUMO17		3	m084	TRUE	8257699	150
SRR447970		CAUMO17		4	m084	TRUE	10000000	150
SRR447971		CAUMO17		5	m084	TRUE	10000000	150
SRR447972		CAUMO17		6	m084	TRUE	10000000	150
SRR447973		CAUMO17		7	m084	TRUE	10000000	150
SRR447974		CAUMO17		8	m084	TRUE	4125812	150
SRR447975		CAUMO17		9	m084	TRUE	10000000	150
SRR447976		CAUMO17		10	m084	TRUE	10000000	150
SRR447977		CAUMO17		11	m084	TRUE	10000000	150
SRR447978		CAUMO17		12	m084	TRUE	10000000	150
SRR447979		CAUMO17		13	m084	TRUE	2429553	150
SRR447980		CML52		1	m085	TRUE	18689902	168
SRR447981		CML52		2	m085	TRUE	33666438	152
SRR447982		BKN020		1	m086	TRUE	28119285	200
SRR447983		BKN020		2	m086	TRUE	29029824	200
SRR447984		B73-1		1	m087	TRUE	17672614	152
SRR447985		B73-1		2	m087	FALSE	17608427	76
SRR447986		B73-1		3	m087	TRUE	11314591	152
SRR447987		CML247		1	m088	TRUE	18757198	172
SRR447988		CML247		2	m088	TRUE	13650243	168
SRR447989		TIL06-TIP496		1	m089	TRUE	19775341	168
SRR447990		TIL06-TIP496		2	m089	TRUE	19332442	168
SRR447991		VL054178		1	m090	TRUE	38888888	180
SRR447992		BKN032		1	m091	TRUE	24255835	200
SRR447993		BKN032		2	m091	TRUE	28323237	200
SRR447994		BKN018		1	m092	TRUE	26099177	200
SRR447995		BKN018		2	m092	TRUE	28042962	200
SRR447996		VL062784		1	m093	TRUE	38888888	180
SRR447997		TIL12		1	m094	TRUE	28549650	152
SRR447998		IL14H		1	m095	TRUE	18797341	168
SRR447999		IL14H		2	m095	TRUE	35851202	152
SRR448000		BKN030		1	m096	TRUE	29639484	200
SRR448001		BKN030		2	m096	TRUE	27783497	200
SRR448002		NC350		1	m097	TRUE	12770433	172
SRR448003		NC350		2	m097	TRUE	15617074	172
SRR448004		CML133		1	m098	TRUE	38888888	180
SRR448005		CML228		1	m099	TRUE	18045608	172
SRR448006		CML228		2	m099	TRUE	18561856	168
SRR448007		CML333		1	m100	TRUE	18719220	168
SRR448008		CML333		2	m100	TRUE	31675232	152
SRR448009		CAUZHENG58		1	m101	TRUE	10000000	150
SRR448010		CAUZHENG58		2	m101	TRUE	10000000	90
SRR448011		CAUZHENG58		3	m101	TRUE	10000000	96
SRR448012		CAUZHENG58		4	m101	TRUE	10000000	135
SRR448013		CAUZHENG58		5	m101	TRUE	10000000	129
SRR448014		CAUZHENG58		6	m101	TRUE	10000000	150
SRR448015		CAUZHENG58		7	m101	TRUE	8283298	88
SRR448016		CAUZHENG58		8	m101	TRUE	890273	150
SRR448017		CAUZHENG58		9	m101	TRUE	10000000	150
SRR448018		CAUZHENG58		10	m101	TRUE	10000000	150
SRR448019		CAUZHENG58		11	m101	TRUE	10000000	106
SRR448020		CML322		1	m102	TRUE	19030772	172
SRR448021		CML322		2	m102	TRUE	15559204	168
SRR448022		CAU178		1	m103	TRUE	10000000	132
SRR448023		CAU178		2	m103	TRUE	10000000	129
SRR448024		CAU178		3	m103	TRUE	1882892	150
SRR448025		CAU178		4	m103	TRUE	10000000	132
SRR448026		CAU178		5	m103	TRUE	10000000	132
SRR448027		CAU178		6	m103	TRUE	10000000	132
SRR448028		CAU178		7	m103	TRUE	10000000	149
SRR448029		CAU178		8	m103	TRUE	10000000	143
SRR448030		CAU178		9	m103	TRUE	10000000	101
SRR448031		CAU178		10	m103	TRUE	5859663	132
SRR448032		CAU178		11	m103	TRUE	10000000	88
